name01#0,"""？？？"""
name02#0,"""？？？"""
un_011640_0010#0,"""おい貴様！\u3000貴様だ貴様！<br>私が貴様と言ったら貴様だろ！<br>質問があるぞ、貴様！"""
un_011640_0020#0,"""貴様たちはどうしてそんなに<br>たくさん出撃をするんだ？<br>そんなにいっぱい敵がいるのか？"""
un_011640_0030#0,"""自己研鑽のため？\u3000努力のため？<br>それはつまり、能力を高めるために<br>戦いに赴いているということか？"""
un_011640_0040#0,"""わからないぞ、貴様？<br>どうしてそんなことをするんだ？<br>能力とは天賦のものだろう？"""
un_011640_0050#0,"""後天的に伸びる能力など<br>たかが知れているではないか貴様。<br>現に私は努力などしていないぞ？"""
un_011640_0060#0,"""……いやしかし、あの人も努力が云々と<br>言っていたような……？<br>じゃあ、無駄でもないのか？"""
un_011640_0070#0,"""しかし、ならばなおのこと解せん。<br>研鑽での能力増強を認めるのならば<br>なぜ私の出撃が不許可だったのか……"""
un_011640_0080#0,"""自己研鑽の効果が証明されてるのなら<br>私を止める理由だってないはず……"""
un_011640_0090#0,"""……んんんー！<br>わっかんないなぁ！"""
un_011640_0100#0,"""なんだかいらいらしてきた！<br>とりあえず目に付くもの<br>全部爆破して、帰る！"""
