name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_011550_0010#0,"""ฮ่าๆๆๆๆๆๆ!<br>ARKS ที่พึ่งมาใหม่เมื่อกี้น่ะ!<br>ใช่ เจ้านั่นแหละ!"""
un_011550_0020#0,"""แค่เห็นก็รู้เลย จะว่าไงดี<br>หน้าตาดูกังวลจังเลยนะ!"""
un_011550_0030#0,"""ถ้างั้นสบายใจได้เลย!<br>ข้ามาที่นี่แล้ว ทุกอย่างคลี่คลายแน่นอน!<br>เอาล่ะ มีอะไรก็บอกมาได้เลย!"""
un_011550_0040#0,"""หือ? ไม่มีเรื่องกังวลรึ?<br>ไม่ต้องเกรงใจหรอกๆ<br>....เอ ไม่มีจริงๆ เรอะ?"""
un_011550_0050#0,"""อืม.... แย่แฮะ<br>ยังงี้มันก็ไม่เหมือนกับที่ข้าคิดไว้สิ<br>ต้องปรับใหม่ซะแล้ว"""
un_011550_0060#0,"""หา ข้าเหรอ? ข้าชื่อ Huey<br>หนึ่งใน Six Pillars คนที่หก<br>...ใช่ๆ Six Pillar ที่โด่งดังนั่นแหละ"""
un_011550_0070#0,"""ถึงจะดูไม่เหมือนก็เถอะนะ <br>แต่มันก็คือความจริงแหละ<br>ข้าก็ไม่ได้อยากเป็นนักหรอก <br>แต่มันเป็นคำสั่งอีกทีนะ"""
un_011550_0080#0,"""แต่ก็ไม่มีผลกับสิ่งที่ข้าทำหรอก<br>ข้าก็ยังไปช่วยเหลือคนอื่นอยู่ตลอด<br>เพราะงั้นใครจะบ่นข้าก็ไม่ได้!"""
un_011550_0090#0,"""แต่ได้คุยกับคนที่กล้าหาญอย่างเจ้าแล้ว<br>มันก้น่าสนุกจริงๆ นะ!<br>ถ้างั้นไว้เจอกันใหม่! ไปล่ะ!"""
un_011550_0010#1,"""ふはははははははっ！<br>そこな行き交うアークスの君！<br>そう、君だ、君！"""
un_011550_0020#1,"""見たところ、なにやら<br>お困りの様子だな！"""
un_011550_0030#1,"""だが安心するといい！<br>オレが来たからにはもう解決だ！<br>さあ、何でも言ってみたまえ！"""
un_011550_0040#1,"""ん？\u3000特に困ってることはない？<br>いやいやまさかそんなそんな。<br>……え、本当にない？"""
un_011550_0050#1,"""うーん……まいったな。<br>こうノリが悪いのは想定してないぞ。<br>こりゃ出直しかなあ。"""
un_011550_0060#1,"""あ、オレ？\u3000オレはヒューイ。<br>アークス六芒均衡の六をやってるの。<br>……そうそう、あの偉い連中の一人。"""
un_011550_0070#1,"""そう見えないってよく言われるけど<br>実際なっちまったもんは<br>仕方がないんだよ、ほぼ強制だし。"""
un_011550_0080#1,"""……ま、オレのやることは変わらず<br>いつも通り、人助けにあっちこっち！<br>それだけだから、文句もないさ！"""
un_011550_0090#1,"""しかし、君は胆がすわってて<br>面白いやつだな！<br>またいずれ会おう！\u3000それではっ！"""
