st_041060_0001#0,"""A.D.2028/3/22/17:00"""
st_041060_0010#0,"""あ、あのバケモノは……？"""
st_041060_0020#0,"""……そっか、よかった。<br>もう、大丈夫なんだよね。"""
st_041060_0030#0,"""何が何だかわからないけど……<br>……あたしたちを、助けてくれたんだよね。<br>あり、がと……う……"""
st_041060_0040#0,"""二人とも、バイタルは安定しています。<br>心配しなくても大丈夫ですよ。"""
st_041060_0050#0,"""それより気になるのは<br>さっきの不可解なバケモノですね。<br>ダーカーとも異なるアレは、一体……"""
st_041060_0060#0,"""リハビリにうってつけの簡単な依頼と思っていたら<br>いきなり未知の座標に転送、そして戦闘……<br>想像以上に大事になりそうですね。"""
st_041060_0070#0,"""今後のことも相談しないといけませんし<br>一度帰還してもらえますか。"""
st_041060_0080#0,"""う……ううん……"""
st_041060_0090#0,"""……は、ははは。<br>あははははははっ！"""
st_041060_0100#0,"""なんだなーんだ！<br>やっぱりバケモノも何もかも夢だったのね！<br>よかったよかったよかったーっ！\u3000はー！"""
st_041060_0110#0,"""はは……あはは、あははははは……<br>…………はぁ。"""
st_041060_0120#0,"""……やっぱり。<br>夢じゃあ、なかった。"""
