Cocoon_Fail_None#0,"""なし"""
Cocoon_Fail_Time#0,"""制限時間：$(0)"""
Cocoon_Fail_Fall#0,"""落下回数：$(0)"""
Cocoon_Fail_Dead#0,"""戦闘不能回数：$(0)"""
Cocoon_Main_Goal#0,"""フィニッシュポイントに到達する"""
Cocoon_Main_Target#0,"""$(0)を倒す"""
Cocoon_Main_TargetVolume#0,"""$(0)を$(1)体倒す"""
Cocoon_Main_EnemyValue#0,"""エネミーを$(0)体倒す"""
Cocoon_Main_AllTarget#0,"""全てのエネミーを倒す"""
Cocoon_Sub_Target#0,"""%(EnemyName)$(0)を倒してクリア"""
Cocoon_Sub_TargetVolume#0,"""%(EnemyName)を$(0)%(num)体倒してクリア"""
Cocoon_Sub_Time#0,"""%(Time) 未満でクリア"""
Cocoon_Sub_Fall#0,"""落下回数$(0)%(num)回未満でクリア"""
Cocoon_Sub_Dead#0,"""戦闘不能回数$(0)%(num)回未満でクリア"""
Cocoon_Sub_Complete#0,"""サイドミッションを$(0)すべて達成してクリア"""
Cocoon_Sub_Volume#0,"""エネミーを$(0)%(num)体倒してクリア"""
Cocoon_Sub_Damage#0,"""%(Damage)以上のダメージを$(0)%(num)回以上与えてクリア"""
Cocoon_Sub_Hit#0,"""ダメージ回数$(0)%(num)回未満でクリア"""
Cocoon_Sub_Coin#0,"""ポイントキューブを$(0)%(num)個取得してクリア"""
Cocoon_Sub_Down#0,"""エネミーを%(num)回$(0)ダウンさせてクリア"""
Cocoon_Sub_Action#0,"""%(action)の$(0)使用%(num)回未満でクリア"""
Cocoon_Sub_TargetVolumeLimit#0,"""エネミー討伐数$(0)%(num)体未満でクリア"""
Cocoon_Sub_CocoonPoint#0,"""コクーンポイント$(0)%(num)ポイント以上でクリア"""
Cocoon_Sub_DroneLevel#0,"""ドロームの追従レベルが$(0)Lv.3の状態を維持してクリア"""
Cocoon_Sub_DiveAttack#0,"""ダイブアタックでエネミーに<br>%(num)以上ダメージを与えてクリア"""
Cocoon_Sub_CoreHit#0,"""エネミーの弱点部位に%(num)回<br>攻撃を命中させてクリア"""
Cocoon_Sub_FallDownEnemy#0,"""エネミーを%(num)体<br>落下させてクリア"""
