st_046080_0001#0,"""A.D.2028/4/21/18:30"""
st_046080_0010#0,"""コオリ……"""
st_046080_0020#0,"""ヒツギちゃん……その……<br>……ごめんなさい！"""
st_046080_0030#0,"""わたし、ここを壊そうとしてた！<br>わたしたちの居場所を、壊そうとしてた！"""
st_046080_0040#0,"""なんでだろう……そんなことしたくないのに<br>そうしないと、ヒツギちゃんが戻ってこないような<br>気がして、それで……それで……ッ！"""
st_046080_0050#0,"""……でも、守れた。<br>コオリも協力してくれたから<br>ちゃんと守れたよ、ここを。"""
st_046080_0060#0,"""うん……うん……っ！"""
st_046080_0070#0,"""コオリ？"""
st_046080_0080#0,"""あ、ああっ……？<br>あああああああっ！？"""
st_046080_0090#0,"""どうしたの、コオリ！\u3000コオリっ！"""
st_046080_0100#0,"""……困るな。<br>他人の患者に、手を出されては。"""
st_046080_0110#0,"""やめて……っ！<br>わたしの中に、入って……こないで！"""
st_046080_0120#0,"""やだ……やだ、やだやだやだぁっ！<br>やめて、やめてよッ！\u3000わたしはヒツギちゃんと<br>戦いたくなんて……ないのにィッ！"""
st_046080_0130#0,"""……でも、しょうがないよね。<br>マザーのためだもんね。"""
st_046080_0140#0,"""<%me>とヒツギちゃんを<br>殺さないと、ヒツギちゃん戻ってこないし……<br>マザーも喜んでくれないし……ふふっ。"""
st_046080_0150#0,"""それじゃあ、死のうよヒツギちゃん！<br>ヒツギちゃん死んだら、わたしのところに<br>戻ってきてくれるんだもんね！"""
st_046080_0160#0,"""ど……こまで…………"""
st_046080_0170#0,"""どこまで……腐ってるのよ……ッ！<br>……あんたらはぁッ！！"""
