st_042050_0001#0,"""A.D.2028/3/23/12:00"""
st_042050_0010#0,"""ふああああああぁぁ……たまらないよー！<br>想像通り……ううん、想像以上の出来！"""
st_042050_0020#0,"""アルくーん！\u3000こっち向いてこっち向いてー！<br>はーい、くるっと回ってターンしてー！"""
st_042050_0030#0,"""……お姉ちゃん。<br>これ窮屈……脱ぎたい。"""
st_042050_0040#0,"""ダーメ。<br>我慢しなさい。"""
st_042050_0050#0,"""ぼく、何か着るなら<br>お姉ちゃんみたいなのがいい。"""
st_042050_0060#0,"""あんたは男でしょ。"""
st_042050_0070#0,"""男の娘！"""
st_042050_0080#0,"""コオリは黙れ。"""
st_042050_0090#0,"""いいからそれ着ておきなさい。<br>せっかく似合ってるんだから。"""
st_042050_0100#0,"""……うん、わかった。<br>お姉ちゃんが選んでくれたものだし。"""
st_042050_0110#0,"""選んだのは、あたしじゃなくてコオリよ。<br>……しっかし、よくこんないい感じに<br>コーディネイトできるわね。"""
st_042050_0120#0,"""わたしも大したことしてないよー。<br>エーテル上で検索したのをそのままだもん。<br>こーして、こーして……ほらっ。"""
st_042050_0130#0,"""身長と年齢、予算を打ち込むだけで<br>コーディネイトとかも考えてくれるの。"""
st_042050_0140#0,"""今話題のＹＭＴコーポレーション製。<br>「トレンドクリエーション」ってアプリ。<br>すごいでしょー。"""
st_042050_0150#0,"""……へー、こんなのあるんだ。"""
st_042050_0160#0,"""ヒツギちゃんはこういうのに興味持たなすぎ。<br>その服だって、わたしが選んだものじゃん。"""
st_042050_0170#0,"""服なんて何着たって死にゃしないし。<br>それよりも、本とか買って読みたい。"""
st_042050_0180#0,"""もー、ヒツギちゃんだめだよー。<br>食事にゲームにファッションに<br>もっともーっと青春を満喫しないとー。"""
st_042050_0190#0,"""今挙げた要素って、ほんとに青春？"""
st_042050_0200#0,"""これ、なに？"""
st_042050_0210#0,"""エーテル通信用のアプリだよ。<br>アルくんの服を選んだのもこれだし<br>ショップの場所もこれで調べたの。"""
st_042050_0220#0,"""それにね……"""
st_042050_0230#0,"""わぁ……すごい！<br>ちっちゃい画面の中にぼくがいる！<br>ぼくが動いてる！"""
st_042050_0240#0,"""これさえあれば試着も不要ー。<br>服着たあと、３６０度から見渡せる<br>とっても便利なアプリなんだよー。"""
st_042050_0250#0,"""この「お気に入りコーディネイト」<br>ってのは、なに？"""
st_042050_0260#0,"""あっ、それは！"""
st_042050_0270#0,"""お姉ちゃんと同じような格好してる。<br>ぼく、こっちのほうがいい！"""
st_042050_0280#0,"""まったく……<br>それにしてもこれ、ＰＳＯ２の<br>キャラクリに似てる感じね。"""
st_042050_0290#0,"""……そ、そうだね。その通りだね。<br>ＰＳＯ２はエーテル通信の設立時期からあるものだし<br>参考にして作ったりしたんじゃないかな？"""
st_042050_0300#0,"""……お姉ちゃん。<br>おなかすいた。"""
st_042050_0310#0,"""あ、そういえばもうそんな時間か。<br>ちょうどいいし、何か食べてこっか。"""
st_042050_0320#0,"""ふっふっふー、まかせてー。<br>そんなときも、このデバイスで<br>ちょちょいのちょいだよー。"""
st_042050_0330#0,"""……もはや依存症ね。<br>デバイス依存症？<br>いや、エーテル依存症かな？"""
st_042050_0340#0,"""そんなそんなー。<br>わたしなんてかわいいもんだよー。"""
st_042050_0350#0,"""というか、今や世界中の人々が<br>エーテル依存症といっても<br>過言じゃないと思うよー。"""
st_042050_0360#0,"""……まあ、もはやエーテルがなければ<br>成り立たない世の中だしね。"""
st_042050_0370#0,"""はーい、そう言っているうちに<br>ランチやってるお店見つけたよー。<br>予約もしておいたよー。"""
st_042050_0380#0,"""あちらの世界、製造技術はローテクなのに<br>通信技術だけやけにハイテクですね。"""
st_042050_0390#0,"""通信速度やインフラ環境の状況については<br>アークスに比肩するレベルですよ。"""
st_042050_0400#0,"""……なんだか、いびつに感じます。<br>不自然というか、異常進化している。<br>なんらかの作為を感じますよ。"""
