st_043110_0001#0,"""A.D.2028/4/7/19:30"""
st_043110_0010#0,"""はあっ……はあっ……<br>これで、一通り倒したでしょ……！"""
st_043110_0020#0,"""グッドだ、ヒツギガール！<br><%me>チャン！<br>ここまでは俺の想像通りのアクトだよ！"""
st_043110_0030#0,"""……ベトール！"""
st_043110_0040#0,"""だが、それだけではソーバッド！<br>俺が君達に、君達のようなアクターに<br>期待しているのは、それだけじゃない！"""
st_043110_0050#0,"""わかるかいヒツギガール？<br>君にも<%me>にも<br>足りないものがある！"""
st_043110_0060#0,"""あんたの都合なんか知らないわよ！<br>あたしたちは、あんたみたいな馬鹿野郎を<br>ぶっ飛ばすためにここに……！"""
st_043110_0070#0,"""な……！"""
st_043110_0080#0,"""そいつだヒツギガール！<br>その表情！\u3000絶望に染まりかけたナマのカオ！<br>そいつを俺は、求めてたんだＹＯ！"""
st_043110_0090#0,"""……だが、<%me>チャン。<br>君のカオはいただけないな。イマイチだ。"""
st_043110_0100#0,"""君達も、俺達と、同じような表情をするんだろ？<br>もっともっともーっと、人間の生々しい表情を<br>プリーズショウミー！\u3000ユーシー！？"""
st_043110_0110#0,"""爆発から……幻創種を生み出してる……？<br>あんたの具現武装は、爆弾なんじゃ……！"""
st_043110_0120#0,"""ノーノーノーノーノーォウ！<br>大きなミステイクだ、ヒツギガール！"""
st_043110_0130#0,"""俺の能力はエス・エフ・エックス！<br>火薬爆発だけじゃない、電飾偽装<br>フィジカルエフェクト！\u3000何でも出来る！"""
st_043110_0140#0,"""ロートルと馬鹿にされ続けた技術だ……<br>……だがこうして、今の世に俺の力として<br>復活した、最高最大のフィルムテクニックだ！"""
st_043110_0150#0,"""フィルムをよりエキサイティングに！<br>クレイジーに！\u3000センセーショナルに！<br>仕上げるのが俺のロールさ！"""
st_043110_0160#0,"""ヒツギガール！<br>君だってハギトから聞いたはずだＺＥ？"""
st_043110_0170#0,"""エーテルとは通信だけの技術ではナッシング！<br>願いを、カタチにするものだって！<br>これが、俺の、エーテルの使い方ＳＡ！"""
st_043110_0180#0,"""……ふざけんじゃないわよ。<br>そんなことのために、色々なものを巻き込んで<br>あんた、何様のつもりよ！"""
st_043110_0190#0,"""ハハハ！\u3000そのワード、そっくりそのまま<br>ユーに返すぜヒツギガール！<br>君も、マザー・クラスタのメンバーだっただろう？"""
st_043110_0200#0,"""マザー・クラスタに入るときに言われたはずだ。<br>俺達は、選ばれたんだ、と。<br>力を持つ存在なんだ、とＮＥ！"""
st_043110_0210#0,"""その力を以て、己の欲望を果たす！<br>己の欲求を満たす！\u3000チェンジ、ザ、ワールド！<br>それこそが、俺達のロール！"""
st_043110_0220#0,"""違う！\u3000そんなのは、絶対に違う！"""
st_043110_0230#0,"""誰かが悲しんだり、いなくなったりする世界を<br>作り上げるために、この力があるんじゃない……！"""
st_043110_0240#0,"""あたしは……アルを守りたいと思っただけ。<br>そして、この子はあたしの元に来てくれた。<br>守るための力なのよ、これは。"""
st_043110_0250#0,"""全てを守るとか、全てを平和にとか、そんなのが<br>夢物語なのは、とっくの昔にわかってる。<br>それでも、それに近づく努力は忘れたくない。"""
st_043110_0260#0,"""みんなが笑って、何も失うことなく……<br>……悲しまずにすむ世界に、近づけたい。"""
st_043110_0270#0,"""……あんたのやってることは、それと逆だ。<br>欲望でも、欲求でもない、ただの八つ当たり。<br>創作の皮を被った、ただの破壊活動だ！"""
st_043110_0280#0,"""ノォーウ、ぜんっぜんダメだよヒツギガール。<br>できないと思いながら、やっているとか<br>ちゃんちゃらおかしい話だＮＥ？"""
st_043110_0290#0,"""夢物語を具現する、それが俺達の力……<br>エーテルのパワーなんだぜ？<br>ドゥーユーアンダスタン？"""
st_043110_0300#0,"""そんなネガティブな意志じゃ<br>マインドも、ワールドも、動かすことは<br>できやしないんだよ、ヒツギガール！"""
st_043110_0310#0,"""……そろそろフィルムも終わりが近い。<br>クライマックスのシーンを演ろうじゃないか。"""
st_043110_0320#0,"""<%me>、君は最後まで<br>表情を変えることなかったね。<br>思いの外、イマイチなアクターだったよ。"""
st_043110_0330#0,"""だからせめて、ラストシーンぐらいは<br>悲痛と苦痛に歪んだナマの表情を<br>観客に見せてあげるといい！"""
st_043110_0340#0,"""……ホワッツ？<br>どうした、フィルムは動いているぞ！"""
st_043110_0350#0,"""撮影中止ってことだよ、ダメ監督。"""
st_043110_0360#0,"""……エンガ、兄さん！"""
st_043110_0370#0,"""よーう、元気そうだな、ヒツギ。"""
st_043110_0380#0,"""ユーは……！<br>八坂、炎雅……！"""
st_043110_0390#0,"""フ……エンガボーイ。<br>君はあの部屋ごと、消えたはずでは？"""
st_043110_0400#0,"""オレがあんな見え見えなのに<br>巻き込まれるわけねえだろ。<br>多少はトリックを疑えよ、映画監督サン？"""
st_043110_0410#0,"""……シット。<br>だがノープロブレム、ここでまとめて消せば<br>フィニッシュ！\u3000エンディングだＺＥ！"""
st_043110_0420#0,"""おいおい冗談だろ。<br>今日び、そんな脚本じゃ許されないぜ？"""
st_043110_0430#0,"""連絡です！\u3000周辺に発生していた幻創種<br>友軍によってほぼ鎮圧、消失しています！"""
st_043110_0440#0,"""友軍？\u3000アークスじゃなくて？"""
st_043110_0450#0,"""はい、地球側に存在していた<br>マザー・クラスタへの対抗勢力……<br>「アースガイド」だそうです！"""
st_043110_0460#0,"""ホーリィシィィィーット！<br>俺の舞台が！\u3000作り上げていたステージが！"""
st_043110_0470#0,"""こんなバレバレの誘いしている場所に<br>何の策もなしに来るかっての。"""
st_043110_0480#0,"""もっとも、無策で飛び込んできた<br>バカもいるにはいるらしいけどな。"""
st_043110_0490#0,"""エンガボーイ……<br>君はミスキャストだ！<br>即刻この場から、去ってもらおう！"""
st_043110_0500#0,"""この舞台は……俺の映像には……<br>世界が望む映像には、君のようなイレギュラーは<br>不要！\u3000まったく、相応しくないッ！"""
st_043110_0510#0,"""まあまあ、そう邪険にしないでくれよ。<br>オレ、腹芸とか化かし合いとかは<br>結構得意なんだぜ？"""
st_043110_0520#0,"""シャラァァァーーーップ！！"""
st_043110_0530#0,"""……あんたの話は聞いてるぜ<br><%me>。"""
st_043110_0540#0,"""会っていきなりで悪いが<br>その力、頼りにさせてもらっていいか？"""
st_043110_0550#0,"""で、そこのバカ妹。<br>お前はどうする、疲れてんなら寝ててもいいぞ？"""
