st_063060_0001#0,"""A.P.242/3/7/12:30"""
st_063060_0010#0,"""……就連改良型的Ａ．Ｉ．Ｓ<br>簡直就像玩具一樣。<br>太荒唐了。"""
st_063060_0020#0,"""身體中所保持的光子量正如<br>所顯示的那樣相差懸殊、光子系的<br>攻撃完全沒有效果。"""
st_063060_0030#0,"""物質攻撃也是、用那個懸殊的光子的<br>身体強化強行反彈了。<br>哎呀、這是……真厲害啊。"""
st_063060_0040#0,"""……設想計算、結束。"""
st_063060_0050#0,"""你的設想太天真了。<br>根據交戦時的輸出得出的<br>示巴的最高輸出設想就是這個。"""
st_063060_0060#0,"""誒……等等……這個数字！？<br>難道不是計算錯誤嗎！？"""
st_063060_0070#0,"""……和ARKS全員的總和不相上下<br>太亂來了！"""
st_063060_0080#0,"""但是、這是事實。"""
st_063060_0090#0,"""如果考慮到全體光子族的光子能力<br>只有她一個人擁有的話<br>也許這是理所當然的能力。"""
st_063060_0100#0,"""以前、她出現在ARKS戰艦的時候<br>那是、真的來玩的程度<br>的舉止吧。"""
st_063060_0110#0,"""但是、即使是那個時候<br><%me>和我<br>都完全無法理解……"""
st_063060_0120#0,"""即使碰上我們的光子<br>不是被吸收就是被反彈……"""
st_063060_0130#0,"""要想和她正面戰鬥的話<br>沒有差不多的光子是不可能的。"""
st_063060_0140#0,"""如果能得到同樣的力量……"""
st_063060_0150#0,"""如果有什麼能封鎖力量的手段的話……"""
st_063060_0160#0,"""……是啊。<br>如果是你和瑪托依的話、從長遠來看<br>也許可以和示巴並列。"""
st_063060_0170#0,"""但是、現在不現實。<br>如果不能提高己方的力量<br>那就只考慮削弱敵方力量的方法。"""
st_063060_0180#0,"""是啊。<br>這是最妥當的想法。"""
st_063060_0190#0,"""抑制光子的方法……"""
st_063060_0200#0,"""……啊。<br>對了、那時候的。"""
st_063060_0210#0,"""是的。<br>瑪托依轉爲【深遠之暗】時束縛了<br>她力量的少名比売的結灰陣。"""
st_063060_0220#0,"""那原本是爲了封印「禍津」<br>之力的結界。"""
st_063060_0230#0,"""如果能將示巴的力量……<br>將結界轉化為封印光子的話<br>……有這種可能性。"""
st_063060_0240#0,"""嗯、沒問題的！<br>如果是少名比売的話、會幫助我們的！"""
st_063060_0250#0,"""<%me>、走吧！<br>去哈魯古丹星球、去找少名比売！"""
skit01#0,"""Mount a Counterattack"""
skit02#0,"""反撃的一手"""
