name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
ra_010460_0010#0,"""งายจ๊า!<br><%me>!"""
ra_010460_0020#0,"""เวลาที่มีปัญหาก็ต้องมองหานักค้าข้อมูลซี่!<br>จะลองรับข่าวสดๆ ใหม่ๆ ซะหน่อยมั้ยล่า!"""
ra_010460_0030#0,"""กลับกันชั้นรู้สึกว่าการสื่อสารกับ<br>Pati จังมันออกจะเป็นปัญหาอยู่นะ"""
ra_010460_0040#0,"""อ๊ะ หรา!<br>แต่วิธีที่จะลบชั้นให้หายไปน่ะ<br>มันไม่มีอยู่ในเอกสารหรอกน้า!"""
ra_010460_0050#0,"""แต่ที่สำคัญกว่าก็คือข้อมูลในครั้งนี้<br>หัวข้อก็คือ! ดาวเคราะห์ลำดับที่สาม!<br>มันชื่อว่าอะไรนะ Am Amm......"""
ra_010460_0060#0,"""Amduskia"""
ra_010460_0070#0,"""ใช่ๆ นั่นแหละ Amduskia!<br>ดาวเคราะห์ที่ถูกอุกกาบาตเข้าชน<br>จนกลายเป็นรูปร่างที่ไม่น่าเชื่อ!"""
ra_010460_0080#0,"""เพราะเกิดเรื่องที่โหดร้ายแบบนั้นขึ้น<br>สิ่งมีชีวิตพื้นเมืองที่อยู่ที่นั่นจึงแข็งแกร่งมากเลยล่ะ!<br>ยังไพวกเค้าก็เป็นถึงมังกรเลยนะ มังกร!"""
ra_010460_0090#0,"""Dragorii ของดาว Amduskia น่ะ<br>มีความฉลาดมาก อีกทั้งยังดำเนินการ<br>แลกเปลี่ยนกับ ARKS ไปนิดหน่อยแล้วด้วย"""
ra_010460_0100#0,"""แต่ว่าระยะหลังมานี้ก็มี Dragorii ที่ดุร้ายเพิ่มขึ้น<br>และเมื่อมันพบเห็น ARKS ก็จะทำการโจมตี<br>เข้ามาในฐานะของศัตรูภายนอก......"""
ra_010460_0110#0,"""ไฟที่กำลังจะลามมาถึงตัวก็ต้องดับมันก่อนเท่านั้น!<br>ย๊ากก อะไรประมาณนี้!"""
ra_010460_0120#0,"""......แหม นี่เป็นเรื่องจริงน้า?<br>ในกรณีที่ถ้าไม่ทำก็จะถูกจัดการน่ะ<br>เธอก็จะไม่ทำไม่ได้นะ?"""
ra_010460_0130#0,"""กะ...... ก็นั่นไง ถ้าเธอไม่อยู่<br>ก็จะไม่มีใครฟังเรื่องที่ชั้นพูดน่ะซี่!<br>อื้มอื้ม! ใช่แล้ว! อย่างนั้นแหละ!"""
ra_010460_0140#0,"""ประเด็นสำคัญก็คือแค่อยากจะพูดว่า<br>มันอันตรายมาก อยากให้คุณระมัด<br>ระวังตัวด้วยเท่านั้นเองแหละ"""
ra_010460_0150#0,"""Pati จังอาจจะยุ่งไม่เข้าเรื่องก็จริงอยู่ <br>แต่ยังไงก็กรุณาระวังตัวด้วยนะ"""
ra_010460_0160#0,"""A.P.238/3/6"""
ra_010460_0010#1,"""はあい！<br><%me>！"""
ra_010460_0020#1,"""困った時の情報屋さんだよ！<br>新鮮でピチピチな情報はどうだい！"""
ra_010460_0030#1,"""むしろパティちゃんの扱いに<br>困っている感じがするわ。"""
ra_010460_0040#1,"""ふーんだ！<br>あたしを消す方法なんて<br>ドキュメントは存在しないからね！"""
ra_010460_0050#1,"""そんなことより今回の情報は<br>今、話題のここ！\u3000第三惑星！<br>なんだっけ、アム、アムム……"""
ra_010460_0060#1,"""アムドゥスキア。"""
ra_010460_0070#1,"""そうそれ、アムドゥスキア！<br>でっかい隕石が衝突して<br>とんでもない形になっちゃった惑星！"""
ra_010460_0080#1,"""そんな過酷なトコだけあって<br>住んでる原生生物も屈強なのよ！<br>なんてったって、龍よ龍！"""
ra_010460_0090#1,"""アムドゥスキア原生の龍族は<br>知能も高く、アークスとの交流も<br>わずかながら行われていたの。"""
ra_010460_0100#1,"""でも最近は、凶暴な龍族が増えて<br>アークスを見かけると、外敵として<br>襲いかかってくる……"""
ra_010460_0110#1,"""降りかかる火の粉は払うのみ！<br>えやーっ、ってね！"""
ra_010460_0120#1,"""……いや、これはマジな話だよ？<br>やらなきゃやられるって場合には<br>やらないとダメだからね？"""
ra_010460_0130#1,"""だ……だってほら、アナタがいないと<br>あたしの話、誰も聞いてくれないし！<br>うんうん！\u3000そうだ！\u3000そーだもん！"""
ra_010460_0140#1,"""要するに、危険がいっぱいだから<br>注意した方がいいよ、と<br>言いたいだけみたい。"""
ra_010460_0150#1,"""パティちゃんのお節介かもしれないけど<br>留意はしておいてあげてね。"""
ra_010460_0160#1,"""A.P.238/3/6"""
