st_065030_0001#0,"""A.P.242/3/31/10:00"""
st_065030_0010#0,"""<%me>桑、瑪托依桑。<br>讓您久等了。"""
st_065030_0020#0,"""……咦、阿露瑪呢？"""
st_065030_0030#0,"""她有她自己的事。"""
st_065030_0040#0,"""準備就緒。<br>下來要進行的是、與光子族……<br>與終之女神・示巴的最終決戦。"""
st_065030_0050#0,"""在這種情況下應該做的只有一件。<br>位於母艦中樞的<br>終之女神・示巴的討伐。"""
st_065030_0060#0,"""作戰計劃也簡單明瞭。<br>直白地說、單点突破的閃電作戦！"""
st_065030_0070#0,"""倒不如說、既然在戰鬥力上輸了<br>就只能採取單點突破的閃電戰。"""
st_065030_0080#0,"""ARKS總動員<br>從全方位使用Ａ．Ｉ．Ｓ<br>向母艦發起突擊！"""
st_065030_0090#0,"""……但是、大部分都是佯攻。<br>真正的主力是、<%me>。<br>是你們。"""
st_065030_0100#0,"""雖說有了結界<br>示巴的實力還是相差懸殊。<br>普通的ARKS是不行的。"""
st_065030_0110#0,"""全軍佯攻、引誘敵人。<br>在此期間作為主力的<br>是你和瑪托依。"""
st_065030_0120#0,"""所以、啊、你們兩個。"""
st_065030_0130#0,"""在通往中樞的途中<br>即使發現了危機中的同伴<br>也不要試圖幫助他們。"""
st_065030_0140#0,"""是的。我們、都是棄子。<br>絕對不要停下腳步。"""
st_065030_0150#0,"""棄子……！"""
st_065030_0160#0,"""包括六芒在內、所有人都是為了協助你們。<br>這一點大家都明白。"""
st_065030_0170#0,"""如果不能打倒示巴、ARKS就會消失。<br>這樣的犧牲是必須的。<br>……都明白了吧、你們兩個。"""
st_065030_0180#0,"""那是……也許是這樣……"""
st_065030_0190#0,"""……"""
st_065030_0200#0,"""那是、命令？"""
st_065030_0210#0,"""……我知道。<br>你們不能接受那樣的事。"""
st_065030_0220#0,"""而且你們是、守護輝士。<br>沒有人能向你們發號施令。"""
st_065030_0230#0,"""……儘管如此、希望你不要忘記。<br>如果在這裏輸了那一切都結束了。<br>不打倒示巴、就沒有未來。"""
st_065030_0240#0,"""……拜託你了、守護輝士。"""
skit01#0,"""You Bring Hope"""
skit02#0,"""你所帶來的希望"""
