st_013230_0001#0,"""A.P.238/4/9/12:00"""
st_013230_0010#0,"""......หยุดก่อน <br>ข้างหน้านี้บรรยากาศผิดแปลกไป<br>บางทีคงจะมีศัตรูเก่ง ๆ อยู่แน่เลย"""
st_013230_0020#0,"""......ดูจากเวลาที่ผ่านมาแล้ว คิดว่านี่คงจะเป็นศัตรู<br>ตัวสุดท้ายของพวกเรา ลุยกันให้เต็มที่เลยนะ"""
st_013230_0030#0,"""......คุณเองคงจะรู้ว่ามันน่ากลัว<br>ขนาดนั้นได้มากกว่าใครสินะ"""
st_013230_0040#0,"""......ชั้นดีใจนะที่คุณชวนชั้นมาด้วย"""
st_013230_0050#0,"""......ที่พูดอย่างนี้เพราะว่า<br>ที่จริงฉันกังวลมาโดยตลอด<br>ตั่งแต่ที่ Dark Falz ตื่นจากการหลับไหล"""
st_013230_0060#0,"""......แต่ว่าพอได้ลองร่วมต่อสู้กับคุณแล้ว<br>ชั้นรู้สึกว่าเราจะสามารถผ่านมันไปได้<br>ไม่ทางใดก็ทางหนึ่ง เพราะฉะนั้นขอบคุณนะ"""
st_013230_0070#0,"""......เอาล่ะ ไปกันเถอะ<br>เราต้องไปจัดการเรื่องทั้งหมดนี้ให้เรียบร้อย นะ"""
st_013230_0001#1,"""A.P.238/4/9/12:00"""
st_013230_0010#1,"""……待って。<br>この先、雰囲気が違う。<br>たぶん、強力なエネミーがいるわ。"""
st_013230_0020#1,"""……経過時間的にも最後の敵よ。<br>気を引き締めていきましょう。"""
st_013230_0030#1,"""……もっとも、貴方には<br>そんなの杞憂だろうけど。"""
st_013230_0040#1,"""……貴方が誘ってくれてよかった。"""
st_013230_0050#1,"""……今だから言うけど<br>ダークファルスが復活してから<br>私、ずっと不安だったの。"""
st_013230_0060#1,"""……でも、貴方と一緒に戦ってみて<br>なんとかなるって思えてきた。<br>だから、ありがとう。"""
st_013230_0070#1,"""……さ、行きましょう。<br>最後の仕上げもきっちりと<br>やらないと、ね。"""
