11_voice_NPC_5361_100#0,"""話には聞いてたが<br>いざ実際に来てみると、なんつーか<br>ほんとすげえところだな、ここ。"""
text_020#0,"""生きてるうちに、あんな風に<br>地球を俯瞰することがあるなんて<br>夢にも思わなかったぜ。"""
text_030#0,"""……っとと、観光じゃねえってな。<br>改めて、これからよろしく頼むぜ。"""
11_voice_NPC_5361_109#0,"""クソッ、あのバカ妹が……<br>だから覚悟の決まらないうちから<br>戦いに出るなって、あれほど……！"""
text_020#1,"""オレがあのとき<br>無理矢理にでも止めてれば……！"""
text_030#1,"""……いや、今更な愚痴だな、これは。<br>今はあいつをどうやって助けるかだ。<br>それ以外の思考は必要ねえ。"""
st01_010#0,"""……これから向かうのは敵の本拠だ。<br>どんな罠がしかけられてるかわからん。<br>しっかりと準備していこうぜ。"""
st01_010#1,"""ヒツギが無事だったのは<br>アルのおかげだ。<br>あいつが、強い意志を持てたのもな。"""
11_voice_NPC_5361_104#0,"""妹の大恩人だ。<br>このままで終わらせてたまるかよ。<br>絶対に助け出してやるぜ、アル。"""
11_voice_NPC_5361_102#0,"""エスカダーカーとは<br>ずいぶんふざけたもんを生みだして<br>くれるじゃねぇか、マザー。"""
st01_020#0,"""あれが地球にはびこれば、どうなるか<br>あいつらだってわかってるだろうに。"""
st01_030#0,"""……焦ってやがるのか？<br>あるいは制御しきれていないのか？<br>早いとこ、なんとかしねーとな。"""
11_voice_NPC_5361_100#1,"""……精神操作や干渉領域その他諸々<br>全部ぶった切ってみせるとは<br>とんでもねーもん具現しやがったな。"""
st01_020#1,"""生身を傷つけずに、エーテルのみを<br>切り裂いてみせたからな。<br>ありゃ、完全なエーテル殺しだ。"""
st01_030#1,"""助けたいって意志の具現なんだろうが<br>その武器の名前が「天叢雲」とはな。<br>仰々しいにも程がある名だ。"""
st01_040#0,"""……いや、それぐらいの仰々しさを<br>背負ったからこその効果なのかもな。"""
st01_010#2,"""……ん、ああ。<br><%me>か。<br>どうした、オレに何か用か？"""
st01_020#2,"""悪いな、用がないならほっといてくれ。<br>流石に少し……時間がかかりそうだ。<br>……迷惑をかける。"""
11_voice_NPC_5361_100#2,"""……もうオレに迷いはねえよ。<br>アーデムの野郎を止める。<br>そんでもって思い切りぶっとばす。"""
st01_020#3,"""何か問題が起きたわけじゃねえ。<br>アースガイドからの定期連絡だな。"""
st01_010#3,"""よ、<%me>。<br>またお邪魔させてもらってるぜ。"""
st01_030#2,"""まだしばらくはアークスとも<br>連携して、幻創種対策していかなきゃ<br>ならねぇからな。"""
st01_040#1,"""これからもよろしく頼むぜ。<br>守護輝士さんよ。"""
11_voice_NPC_5361_101#0,"""よ、<%me>。<br>またお邪魔させてもらってるぜ。"""
st01_020#4,"""何か問題が起きたわけじゃねえ。<br>アースガイドからの定期連絡だな。"""
st01_030#3,"""まだしばらくはアークスとも<br>連携して、幻創種対策していかなきゃ<br>ならねぇからな。"""
st01_040#2,"""これからもよろしく頼むぜ。<br>守護輝士さんよ。"""
