name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_010390_0010#0,"""ไง คู่หู!<br>ดูยุ่งเหมือนเดิมเลยนะ"""
un_010390_0020#0,"""....อ้อ ข้าเหนื่อยจนไม่มีแรงเดินแล้วล่ะ"""
un_010390_0030#0,"""มีทั้งงานตรงโน้นตรงนี้เต็มไปหมด<br>เป็น ARKS นี่ก็เหนื่อยเหมือนกันนะ"""
un_010390_0040#0,"""ถ้าคุยกับพวก D-arkers ได้ล่ะก็<br>เราคงจะได้นั่งจับกลุ่มคุยกันแล้ว<br>ลดงานของเราลงได้เยอะเลยนะ"""
un_010390_0050#0,"""แต่พวกนั้นก็ดันพูดไม่ได้นี่น๊า<br>......อ่า น่ารำคาญจัง"""
un_010390_0060#0,"""ข้าอยากได้ยินจากปากพวกมันซักครั้งว่า<br>ว่าพวกมันจะสู้กับพวกเราไปเพื่ออะไร<br>คิดเหมือนกันหรือเปล่า?"""
un_010390_0010#1,"""よっ、相棒！<br>今日も忙しそうな感じだな。"""
un_010390_0020#1,"""……はー、おれは<br>若干くたびれ気味かな。"""
un_010390_0030#1,"""あっちこっち警戒し続けないと<br>いけないってのが、アークスの<br>大変なところだよな。"""
un_010390_0040#1,"""ダーカーは通信とか<br>してないもんかなぁ。<br>そういうの傍受できれば楽なのによ。"""
un_010390_0050#1,"""ま、そもそも言葉を喋らないから<br>傍受のしようがないか。<br>……あー、面倒だなぁ。"""
un_010390_0060#1,"""何が憎くて何で戦うのか<br>きちんと自分の口で喋れっての。<br>なあ、そう思わないか？"""
