name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_011240_0010#0,"""<%me>...<br>ท่านไม่เป็นไรใช่ไหม?"""
un_011240_0020#0,"""ขอโทษนะที่ชั้นเป็นห่วงมากไป....<br>แต่ว่าท่านต่อสู้อยู่ตลอดเลย<br>ชั้นเลยกังวลน่ะ..."""
un_011240_0030#0,"""ชั้นทำได้แค่นั่งรออยู่เฉยๆ<br>....เพราะงั้นอย่างน้อยให้ชั้นเป็นห่วงเถอะ"""
un_011240_0040#0,"""ว่ากันว่าการมีสิ่งที่อยากทำมากมาย<br>เป็นเรื่องที่ดี.....<br>ยังไงก็ดูแลตัวเองด้วยนะ"""
un_011240_0010#1,"""<%me>……<br>その、大丈夫？"""
un_011240_0020#1,"""余計な心配なら、ごめん……<br>でも、あなたはいつも戦ってて<br>不安だったから……"""
un_011240_0030#1,"""わたし、待つだけしかできないから<br>……だから心配だけは、させてほしい。"""
un_011240_0040#1,"""やりたいことがたくさんあるのは<br>いいことだ、って聞いたけど……<br>無理をしちゃ、ダメだよ？"""
