name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_010450_0010#0,"""......โอ้ เจ้านี่เอง<br>ช่วยรับฟังข้าหน่อยได้ไหม<br>เป็นแค่ความคิดเห็นนะ"""
un_010450_0020#0,"""ก่อนหน้านี้นะ <br>ข้าปาร์ตี้กับ Wizard อีกแล้ว<br>......มันแย่ที่สุดเลยล่ะ"""
un_010450_0030#0,"""รู้ไหมว่าเป็นยังไง ทั้งๆ ที่ Wizard <br>ไม่มีกำลังกายแท้ๆ อุตส่าห์บอกให้ไป<br>หลบไกลๆ เพราะมันอันตราย<br>แต่ก็ยังวิ่งไปข้างหน้าอยู่อีก"""
un_010450_0040#0,"""พอถามเหตุผลก็ตอบมาว่า<br>ถ้ากำจัดศัตรูได้เร้วก็ปลอดภัยแล้ว<br>ไม่เห้นน่ากังวลตรงไหนเลย"""
un_010450_0050#0,"""ถ้าเป็นยังงี้ล่ะไม่ไหวแน่<br>ไม่ว่าทางนี้จะพูดอะไรไป<br>พวกนั้นก็ไม่คิดจะฟังเลยซักนิด!"""
un_010450_0060#0,"""สุดท้ายข้าต้องมาล่อความสนใจพวกศัตรู<br>เพื่อให้มันไม่ไปทำร้ายคนอื่นอีก<br>พวก Wizard นี่เป็นตัวปัญหาน่ารำคาญจริงๆ"""
un_010450_0070#0,"""เจ้าเองก็อย่าทำตัวเป็นที่น่ารำคาญ<br>ของเพื่อนๆ ก็แล้วกัน ยังไงก็ต้อง<br>ร่วมมือกันเพื่อเอาชีวิตรอดให้ได้ล่ะนะ"""
un_010450_0080#0,"""......อ้อ ที่ข้าต้องช่วยเนี้ย<br>เพราะมันเป็นหน้าที่ของ Hunter น่ะนะ!<br>ไม่ได้มีเหตุผลอย่างอื่นหรอก!"""
un_010450_0010#1,"""……おう、お前か。<br>ちょっと聞いてくれないか。<br>意見というか、提言というか……"""
un_010450_0020#1,"""この前な、またフォースのやつと<br>パーティーを組むことになったんだ。<br>……嫌々だぞ。仕方なく、だぞ。"""
un_010450_0030#1,"""するとどうだ。そいつはフォースで<br>体力がないから危ないというのに<br>どんどん前に出たがる。"""
un_010450_0040#1,"""理由を聞いてみれば<br>さっさと敵を倒してしまった方が安全<br>と、危険を顧みずに突っ込むんだ。"""
un_010450_0050#1,"""こうなるとダメだ。<br>こっちが何を言おうとも<br>意固地になって話を聞こうとしない。"""
un_010450_0060#1,"""やむを得ず、敵を引きつけるなどして<br>なんとか万難を排したが……<br>やはり、フォースは面倒で厄介だ。"""
un_010450_0070#1,"""お前は、そんな面倒なことを<br>仲間に押しつけてはダメだぞ。<br>協力するためにいるんだからな。"""
un_010450_0080#1,"""……お、オレが手伝ったのは<br>ただ、ハンターの義務としてだ！<br>一切の他意はないぞ！"""
