name01#0,"""？？？"""
name02#0,"""？？？"""
st_042020_0001#0,"""A.D.2028/3/23/9:00"""
st_042020_0010#0,"""……ええっと、もう一度確認するわね。"""
st_042020_0020#0,"""まず、貴方は自分の名前がわからない。"""
st_042020_0030#0,"""うん。"""
st_042020_0040#0,"""自分がどこから来たのかもわからない。"""
st_042020_0050#0,"""うん！"""
st_042020_0060#0,"""ついでに、自分が何者なのかもわからない。"""
st_042020_0070#0,"""うん！\u3000うん！"""
st_042020_0080#0,"""記憶喪失を喜ぶなッ！"""
st_042020_0090#0,"""……ごめんなさい。"""
st_042020_0100#0,"""まったく。"""
st_042020_0110#0,"""うーん……"""
st_042020_0120#0,"""ただでさえいろいろなことが起きて<br>頭の中パンク寸前なのに、さらにこんな<br>得体の知れない子を抱えることになるなんて……"""
st_042020_0130#0,"""あのバケモノのこともあるし<br>この子はさっさと警察に突き出した方が<br>いいような気もするけど……"""
st_042020_0140#0,"""あの時、この子はあたしのことを<br>身を挺して守ってくれた。<br>その恩を受けたまま、見捨てるなんて……"""
st_042020_0150#0,"""……やっぱり、そんなことできないよね。"""
st_042020_0160#0,"""ヒツギ？"""
st_042020_0170#0,"""そんな不安そうな顔しないの。<br>起きてしまったことをうじうじ言っても<br>仕方がないし、まあ、なるようになるでしょ。"""
st_042020_0180#0,"""それにこの子の容姿、ＰＳＯ２内で使ってた<br>あたしのアバターにそっくり……<br>状況から考えても、偶然とは思えない。"""
st_042020_0190#0,"""ＰＳＯ２と何か関係があるのなら<br>あたしがそれを究明する。"""
st_042020_0200#0,"""それこそ、マザー・クラスタに所属する<br>あたしの仕事。"""
st_042020_0210#0,"""選ばれた人が所属するＳＮＳ「マザー・クラスタ」。<br>あたしの役目は、ゲームの中に……<br>ＰＳＯ２内に生じたバグを調査すること。"""
st_042020_0220#0,"""それが……あたしの為すべきこと。"""
st_042020_0230#0,"""だから、この子のことをもっと調べて……"""
st_042020_0240#0,"""それにしても、名前ないのは不便ね。<br>なにかいい呼び方、欲しいところだけど。<br>ねえ、何かないの？\u3000こう呼ばれたいとか。"""
st_042020_0250#0,"""ない。<br>ヒツギの好きなように呼んで。"""
st_042020_0260#0,"""好きなように、かぁ……なんて呼ぼうかな。"""
st_042020_0265#0,"""うーん……その容姿だと<br>日本神話的なの合わなそうだしなあ……<br>……よし！"""
st_042020_0270#0,"""フォルセティ、ってのはどう？"""
st_042020_0280#0,"""やだ。"""
st_042020_0290#0,"""即答ッ！？<br>好きなように呼べって言ったじゃない！<br>まったく、しょうがないわね……"""
st_042020_0300#0,"""ヘルモーズ！"""
st_042020_0310#0,"""いや。"""
st_042020_0320#0,"""ヘイムダル！"""
st_042020_0330#0,"""だめ。"""
st_042020_0340#0,"""ロキ！"""
st_042020_0350#0,"""ありきたり。"""
st_042020_0360#0,"""最後のはただのダメだしじゃない！<br>ああもう時間がない……！\u3000あたし今日は<br>生徒会に顔出さなきゃいけないのに……！"""
st_042020_0370#0,"""えと、えと、えーっと……<br>じゃあ、アル！\u3000「無い」の反対！"""
st_042020_0380#0,"""……アル？\u3000アル……アル！<br>それがいい！\u3000ぼくの名前、アルがいい！"""
st_042020_0390#0,"""えっ、こんな安直なのがいいの……？<br>それよりガウェインとかの方が……"""
st_042020_0400#0,"""アル！\u3000アル！\u3000ぼくはアル！"""
st_042020_0410#0,"""なんかちょっと腑に落ちない。<br>まあ、気に入ったんならいいけど……"""
st_042020_0420#0,"""って、時間よ時間！<br>それじゃあアル、あたしちょっと<br>出かけてくるから、ここで大人しくしてること！"""
st_042020_0430#0,"""もし寮長とかに見つかったら<br>「八坂火継の弟です！」って言っておきなさい！"""
st_042020_0440#0,"""弟？"""
st_042020_0450#0,"""そ、弟！\u3000あたしはお姉ちゃん！<br>いい、わかった？\u3000復唱さんはい！"""
st_042020_0460#0,"""ぼくはお姉ちゃんの弟です。"""
st_042020_0470#0,"""……まあ、意味通じるからいいけどさ。<br>それじゃ、大人しくしてるのよ！<br>なるべく早く帰ってくるから！"""
st_042020_0480#0,"""あ……"""
st_042020_0490#0,"""何？\u3000まだ何かある？"""
st_042020_0500#0,"""行ってらっしゃい、お姉ちゃん。"""
st_042020_0510#0,"""……い、行ってきます。"""
st_042020_0520#0,"""……行ってらっしゃいなんて言葉<br>久々に聞いたかも。"""
st_042020_0530#0,"""まあ、しばらくは、このままでもいいか。<br>……あのぐらいの弟、欲しかったし。"""
st_042020_0540#0,"""よーっし、うまく映像化できていますね。<br>言い訳できないほどに覗き見状態ですが……<br>これも情報収集のため。致し方ないです。"""
st_042020_0550#0,"""引き続き、情報の映像化を行いますね。<br>ふふふ、次はどんなシーンかなー……"""
st_042020_0560#0,"""１．やっぱり覗きは良くない"""
st_042020_0570#0,"""２．どうしてこんなことが出来るんだ？"""
st_042020_0580#0,"""いえいえいーえ、覗きじゃありませんよこれは。<br>何度も言ってるじゃないですか。<br>これは、れっきとした情報収集です、情報収集！"""
st_042020_0590#0,"""拾い上げた断片情報をつなぎ合わせた結果<br>たまたま映像化されちゃっただけなんで<br>不可抗力、ってやつです！"""
st_042020_0600#0,"""<%me>さんとの繋がりから<br>断片情報が送られてくるので<br>それをつなぎ合わせているだけです。"""
st_042020_0610#0,"""そもそもの繋がりがどうして、っていうのは<br>……もっと調べないとわからないですね。<br>だから、情報収集、情報収集！"""
st_042020_0620#0,"""あ、もしヒツギさんと会うことがあっても<br>こういうことしてたってのは秘密ですよ。<br>彼女だって、年頃の女の子なんですから。"""
