st_042015_0001#0,"""A.P.241/3/23/8:30"""
st_042015_0010#0,"""對了對了<%me>。<br>除了通過火継小姐這條渠道收集情報之外<br>可以麻煩您出擊前往地球嗎？"""
st_042015_0020#0,"""您想呀，之前在救下火継小姐的那時候<br>不是有和那個從沒見過的怪物戰鬥過嘛？"""
st_042015_0030#0,"""在我們ARKS之間，把襲擊了火継小姐的<br>那些謎之敵人，稱呼為了『幻創種』。<br>可對於那些怪物的詳細情報，目前我們一切未知。"""
st_042015_0040#0,"""可就從前段時間開始<br>我們從地球上偵測到了非常多<br>與那怪物相同類型的反應。"""
st_042015_0050#0,"""而且，還是密密麻麻的那種。"""
st_042015_0060#0,"""至少它們並不是地球上的原生生物。<br>儘管它們出現的原因和理由都暫且不明……<br>但我們不能對這些危害人類的存在坐視不管。"""
st_042015_0070#0,"""目前階段，我們對它們的了解<br>就只有似乎是有什麼東西實體化了這一點。"""
st_042015_0080#0,"""舉個簡單易懂的例子的話<br>就像是光子具現化之後的產物吧。"""
st_042015_0090#0,"""要是這樣，那就在它們傷害人類之前<br>把它們啪啪啪地給打散就好了。<br>這對<%me>您肯定輕而易舉！"""
st_042015_0100#0,"""順便一提，您在地球大鬧特鬧也是沒關係的哦！<br>光子的認知偽裝和空間隔離都十分完美！<br>畢竟ARKS的技術力可是超厲害的嘛！"""
st_042015_0110#0,"""所以呢，我想拜託<%me><br>您的事情，其實非常簡單明了！"""
st_042015_0120#0,"""就請您去一趟地球，大打出手一下<br>把出現的幻創種都給解決掉吧！"""
