st_045010_0001#0,"""A.P.241/4/17/11:00"""
st_045010_0010#0,"""No luck... I'm unable to track Hitsugi's reading."""
st_045010_0020#0,"""I see. Thanks for trying though, Xiera."""
st_045010_0030#0,"""1. Enga... I'm sorry."""
st_045010_0040#0,"""2. I'm sure Hitsugi is okay."""
st_045010_0050#0,"""It's not your fault, <%me>. It's the fault of my idiot sister who rushed in. It sounds terrible, but she got what was coming to her..."""
st_045010_0060#0,"""ったく、あのバカ妹が。<br>突っ走った挙げ句しくじりやがって……！"""
st_045010_0070#0,"""I'm sorry. Big sis was taken instead of me..."""
st_045010_0080#0,"""You didn't do anything wrong, Aru. If you hadn't been there, she would have died. I can't thank you enough."""
st_045010_0090#0,"""Indeed... For a time, all of Hitsugi's biometrics showed her as dead."""
st_045010_0100#0,"""While I did confirm her vitals returning to normal after being healed by Aru... I wasn't able to get any other signals afterwards."""
st_045010_0110#0,"""Big sis, are you okay...?"""
st_045010_0120#0,"""Their target is Aru. They wouldn't throw away a pawn like Hitsugi so easily... They'll probably use her as bait to lure Aru in."""
st_045010_0130#0,"""For example, a hostage exchange."""
st_045010_0140#0,"""If it saves big sis, I'll do anything."""
st_045010_0150#0,"""Don't be stupid. You're Hitsugi's savior, and my younger brother. I'm not just going to hand you over."""
st_045010_0160#0,"""In any case, our decision will be based off of what Mother Cluster does."""
st_045010_0170#0,"""Ugh, this is irritating... I want to get Hitsugi back as soon as possible, but..."""
st_045010_0180#0,"""Of course, I'm not going to just sit around and do nothing. Don't you agree, Ardem?"""
st_045010_0190#0,"""...We do know the location of Mother Cluster's base."""
st_045010_0200#0,"""It's existed since ancient times... It was said to drive people insane, and was avoided for that reason. But it still exists, close to us."""
st_045010_0210#0,"""Their base is on... the moon."""
st_045010_0220#0,"""僕達の技術力では、そこに行く術がなかった。<br>……ですが、アークスのお力を<br>お借りできるのなら、話は別です。"""
st_045010_0230#0,"""おそらくはヒツギさんもいるはずですが……<br>そこは、敵の本拠地です。"""
st_045010_0240#0,"""……言い方は悪くなるけど<br>それは、死にに行くようなものだよ、エンガ？"""
st_045010_0250#0,"""……わーってるよ、んなことは。<br>誰も巻き込むつもりはない。<br>助けに行くのは、オレ一人だ。"""
st_045010_0260#0,"""あのバカ妹のことを見捨てるのが<br>大勢を見れば正しい選択だ。<br>アルを差し出すなんて、もってのほか。"""
st_045010_0270#0,"""だから、オレが一人で助けに行く。<br>奴らの本拠地に、ヒツギを奪い返しにな。"""
st_045010_0280#0,"""お兄ちゃん……"""
st_045010_0290#0,"""そう心配そうな顔するなって、アル。<br>大丈夫だ、ヒツギは必ず助けてくるよ。"""
st_045010_0300#0,"""……なんだよ、<%me>。<br>自分勝手に対する説教は間に合ってるぜ？"""
st_045010_0310#0,"""１．助けに行くのは、二人だ"""
st_045010_0320#0,"""２．アークスの力が必要なんだろう？"""
st_045010_0330#0,"""<%me>……<br>申し出は嬉しいが、これはオレのわがまま。<br>あんたを巻き込むわけにはいかねーよ。"""
st_045010_0340#0,"""……どういう意味だよ。"""
st_045010_0350#0,"""それでは、アークス側の協力条件は<br>「<%me>さんの同行」と<br>しておきましょうか。"""
st_045010_0360#0,"""……ほんと、あの妹にしてこの兄あり、です。"""
st_045010_0370#0,"""今更、水くさいことを言わないでくださいよ。<br>ヒツギさんが心配なのは<br>私たちも同じなんですから。"""
st_045010_0380#0,"""へっ、あのバカ妹……<br>羨ましいぐらい、人に恵まれやがったな。"""
st_045010_0390#0,"""……<%me>。<br>一緒に来てくれるっていうなら<br>全力で頼らせてもらうぜ？"""
st_045010_0400#0,"""……ぼくも！<br>ぼくも、お姉ちゃんを助けに行きたい！"""
st_045010_0410#0,"""敵の本拠地に突入ってなると<br>お前まで守り切れる自信はあんまりない。<br>だからアルは、ここで待っててくれ。"""
st_045010_0420#0,"""必ず助けて、連れて帰ってくるからよ。"""
st_045010_0430#0,"""止めてくれるなよ、アーデム。"""
st_045010_0440#0,"""……何を言っても無駄だろう、エンガ？"""
st_045010_0450#0,"""ああ、悪いな。<br>いっそのこと除名してもらっても構わないぜ。"""
st_045010_0460#0,"""……だけど、君の行いこそ<br>古より人々を守ってきたアースガイドとして<br>正しい行いだと、僕は思うよ。"""
st_045010_0470#0,"""マザー・クラスタの本拠予測地点をお送りします。<br><%me>さん、シエラさん。<br>エンガを、よろしくお願いいたします。"""
st_045010_0480#0,"""待ってろよ、ヒツギ。"""
