st_046030_0001#0,"""A.D.2028/4/19/13:00"""
st_046030_0010#0,"""……我問你，雪拉。<br>現在這情況，肯定是因為聖母吸收了阿有<br>……才造成的是不是？"""
st_046030_0020#0,"""……是的。<br>恐怕就是這樣。"""
st_046030_0030#0,"""接著剛才的話說，在你們兩人的聯繫<br>變得相當薄弱的現在，佔據了阿有弟弟體內<br>相當大一部分的，就是黑暗種因子。"""
st_046030_0040#0,"""而若是假設聖母使用了<br>這種狀態下阿有弟弟的力量……"""
st_046030_0050#0,"""那麼即便黑暗種的部分<br>被大幅顯現出來，也不足為奇了。"""
st_046030_0060#0,"""掌控著以太的聖母<br>與關聯著黑暗種的阿有進行了融合。"""
st_046030_0070#0,"""而在這一融合下，產生出了全新的幻創種<br>……幻創黑暗種。"""
st_046030_0080#0,"""……真沒想到，親眼目睹到它們的存在<br>反倒證明了這一推論就是事實。"""
st_046030_0090#0,"""只不過，這幫傢伙要是有著與黑暗種相同的性質<br>那可就相當不妙了啊。"""
st_046030_0100#0,"""過去，在地球這邊也曾經有黑暗種出現過。<br>當時我們同ARKS聯手，在暗地裡處理掉了它們……<br>可即便只有區區數隻，也引起了相當大的騷動。"""
st_046030_0110#0,"""真是不敢想象，那群會侵蝕任何東西的怪物<br>要是變成了幻創種，無窮無盡地冒出來<br>會是一副什麼樣的景象。"""
st_046030_0120#0,"""從剛才的戰鬥數據來看<br>它們倒是還沒有完全變成黑暗種……"""
st_046030_0130#0,"""……但我們也不剩什麼時間了，是吧？"""
st_046030_0140#0,"""都是因為我，才讓情況變得這麼糟……<br>……得趕緊把阿有給搶回來。"""
st_046030_0150#0,"""別太逞強過頭了"""
st_046030_0160#0,"""別太勉強自己了"""
st_046030_0170#0,"""啊……剛才那話被你聽見了？<br>不算不算，剛才的不算！<br>什麼事都沒有啦！"""
st_046030_0180#0,"""怎麼可能什麼事都沒有啊，笨蛋。<br>上次你不就是把什麼事都憋著不說，才搞成那副樣子的麼？<br>憋在心裡頭也沒什麼好處的。"""
st_046030_0190#0,"""要是有什麼事情，就儘管告訴我。<br>別把什麼都一個人擔著。<br>我好歹也是你哥啊。"""
st_046030_0200#0,"""……謝啦。<br><%me>、哥。"""
st_046030_0210#0,"""……其實這些事情嘛，確實挺痛苦，也挺讓人懊惱的<br>一直都把我困在了風暴之中<br>厭惡著曾經那個沒用的自己。"""
st_046030_0220#0,"""但我決不會就此止步。<br>我才不會再失去一次重要的事物呢！"""
st_046030_0230#0,"""雖說這志氣可嘉，可你要是打算硬撐著<br>一個人全扛下來，可就跟之前沒差了。<br>你呀，就再多依靠下別人吧。"""
st_046030_0240#0,"""……那都是因為，能依靠的人<br>過去都不在我身邊啊。"""
st_046030_0250#0,"""……你還挺會說啊。"""
st_046030_0260#0,"""但現在，他們都肯陪伴在我的身邊。<br>不管是<%me>，還是哥<br>都在我的左右陪伴著我，所以我沒事的。"""
st_046030_0270#0,"""不對……過去也是在我左右的呀。<br>只是我沒能好好看清她而已<br>但能依靠的人，也曾在我的身旁。"""
st_046030_0280#0,"""…………對不對，冰莉？"""
st_046030_0290#0,"""火継，你叫我？"""
st_046030_0300#0,"""！？"""
st_046030_0310#0,"""我來接你啦，火継。"""
st_046030_0320#0,"""好啦，我們一起去聖母那裡吧。<br>然後這次，讓她給你好好地治一治。"""
st_046030_0330#0,"""冰莉……"""
st_046030_0340#0,"""<%me>……！<br>自從你出現之後，火継就變得奇怪起來了……！<br>就是你的錯！"""
st_046030_0350#0,"""要是沒有你的話……<br>明明火継是會一直陪伴在我身邊的……<br>哪怕是現在……！"""
