name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_011220_0010#0,"""คุณ <%me><br>สวัสดีค่ะ"""
un_011220_0020#0,"""Matoi ยังแข็งแรงดีเหมือนเดิม<br>เหนือสิ่งอื่นใดเลยก็คือที่เธอคิดว่า<br>ร่าเริงเข้าไว้ดีกว่านี่แหละค่ะ"""
un_011220_0030#0,"""ถึงแม้ว่าเธอจะสูญเสียความทรงจำไป<br>แต่ก็ไม่ได้ทำให้เธอลำบากมากนักค่ะ"""
un_011220_0040#0,"""ถ้าเธอไม่ไปคิดถึงเรื่องพวกนั้น<br>ชั้นก็อยากให้เธอลืมมัน<br>ไปตลอดเหมือนกันค่ะ"""
un_011220_0050#0,"""การสูญเสียความทรงจำนั้นจะ<br>เกิดจากการบาดเจ็บค่ะ<br>ถ้าไม่ใช่จากทางร่างกายก็ทางจิตใจ"""
un_011220_0060#0,"""ถ้าเธอมีโอกาสที่จะได้ใช้ชีวิตอย่างสงบ<br>จากความเจ็บปวดที่ทำให้เธอเป็นแบบนี้<br>นั่นคงจะเป็นสิ่งที่ดีที่สุดแล้วล่ะค่ะ"""
un_011220_0010#1,"""<%me>さん<br>こんにちは。"""
un_011220_0020#1,"""マトイさんの調子はいいですよ。<br>なにより、元気になろうと<br>彼女自身が思っていますからね。"""
un_011220_0030#1,"""記憶があまり残っていないことも<br>そこまで気にしていないようです。"""
un_011220_0040#1,"""誰の迷惑でもないのなら<br>私はあのまま昔のことを<br>忘れておいてほしい。"""
un_011220_0050#1,"""人が記憶をなくすときというのは<br>だいたい、耐えきれないほどの<br>辛いことがあったとき、ですから。"""
un_011220_0060#1,"""辛いことや苦しいことを忘れて<br>元気に過ごせるのなら……<br>それが一番良いと、私は思います。"""
