st_062090_0001#0,"""A.P.242/2/26/16:20"""
st_062090_0010#0,"""これは……！"""
st_062090_0020#0,"""やったんだな、サラ！"""
st_062090_0030#0,"""周囲から次元転移反応だよ。<br>クラリスクレイス、爆破を。"""
st_062090_0040#0,"""……っ！\u3000わかった！"""
st_062090_0050#0,"""的確に<br>こちらの場所をつかんでいる……？<br>捉えられるようになったとでも……？"""
st_062090_0060#0,"""二つのシオン模倣体の力を合わせて<br>やっと、ってところだけどね。<br>即時適応、感謝するよ、カミツ。"""
st_062090_0070#0,"""〔礼には及ばない〕<br>〔これが未来に繋がるのだから〕"""
st_062090_0080#0,"""シャオくん！"""
st_062090_0090#0,"""待たせたね、みんな。<br>よくここまで頑張ってくれた。"""
st_062090_0100#0,"""サラ！？"""
st_062090_0110#0,"""心配いらない。<br>眠っているだけだよ。"""
st_062090_0120#0,"""彼女が頑張ってくれたから<br>ぼくは今ここに、こうして存在している。"""
st_062090_0130#0,"""その頑張りに報いないと<br>……男じゃない。"""
st_062090_0140#0,"""消えた！？"""
st_062090_0150#0,"""……周囲に反応はないよ。<br>現状を見て、撤退したようだね。"""
st_062090_0160#0,"""シャオくん……<br>戻ってきてくれたんだね。"""
st_062090_0170#0,"""たたき起こされたって感じだったけどね。<br>まあ、そのお陰で間に合ったんだから<br>サラには感謝しないと。"""
st_062090_0180#0,"""先ほど、大きな爆発音が聞こえましたが<br>器となる存在は無事だったのですか？"""
st_062090_0190#0,"""カッシーナの中枢は破壊された。<br>でも、龍にとって重要なのは<br>その器の姿形じゃない。そうだろう？"""
st_062090_0200#0,"""〔然り〕〔重要なのは、その魂〕<br>〔宿るべき器は〕〔そこかしこにある〕"""
st_062090_0210#0,"""〔シャオは〕〔砕けた龍晶を束ね〕<br>〔その身とした〕"""
st_062090_0220#0,"""まあ、わかりやすく言うなら<br>この場に漂う粒子がぼく、ってことさ。<br>それを束ねて形を作っている。"""
st_062090_0230#0,"""龍晶を介しているからこそ<br>カミツとのリンクもスムーズに行った。<br>これで情報演算能力の差は埋められる。"""
st_062090_0240#0,"""となると、次にやることは決まっている。"""
st_062090_0250#0,"""反撃開始だ"""
