st_065070_0001#0,"""A.P.242/3/31/13:00"""
st_065070_0010#0,"""示巴……"""
st_065070_0020#0,"""終於到了嗎。<br>我等得不耐煩了、守護輝士。"""
st_065070_0030#0,"""……做個了斷吧"""
st_065070_0040#0,"""……結束一切吧"""
st_065070_0050#0,"""為了引導我們走到這裡的<br>大家……我要打倒你！"""
st_065070_0060#0,"""……真是的。"""
st_065070_0070#0,"""好不容易來到這裏<br>沒必要那麼着急去死吧？"""
st_065070_0080#0,"""結界……沒有效果！？"""
st_065070_0090#0,"""不、結界是有效的。<br>我的力量也確實被削弱了。<br>米朵拉的擔心也不無道理。"""
st_065070_0100#0,"""跨越異世界的全宇宙結界<br>是相當厲害的技術。"""
st_065070_0110#0,"""這樣的話對於十分的雜兵來說<br>應該會有效果的吧。<br>因爲十分力量中有五分被封住了。"""
st_065070_0120#0,"""……但是。<br>一千分力量中封印五分的話<br>你認爲會有多大的影響？"""
st_065070_0130#0,"""更重要的是、你們所拋棄的諸位<br>他們現在是什麼樣子<br>你們有興趣嗎？"""
line01#0,"""記錄了到此爲止的任務進度。"""
