st_063020_0001#0,"""A.P.242/3/3/15:00"""
st_063020_0010#0,"""あ、サラ！<br>身体は大丈夫なの？"""
st_063020_0020#0,"""おかげさまでね。<br>シャオが中にいないぶん<br>むしろ前より動きやすいぐらいよ。"""
st_063020_0030#0,"""何をしているんだ？"""
st_063020_0040#0,"""どこかに行くのか？"""
st_063020_0050#0,"""ん？\u3000ああ。<br>あたし、しばらくアムドゥスキアに<br>滞在することになるから。"""
st_063020_0060#0,"""えっ！？"""
st_063020_0070#0,"""シャオの本体はアムドゥスキアにある。<br>そしてあたしはシャオの縁者だからね。<br>常駐で警護、みたいな感じかしら？"""
st_063020_0080#0,"""サラ一人で大丈夫なの？<br>寂しくない？"""
st_063020_0090#0,"""……あたしとしては一人の方が<br>よかったんだけどね。"""
st_063020_0100#0,"""おーいサラ！<br>まだ準備できないのかー？"""
st_063020_0110#0,"""って、おっ！<br>先代に<%me>！"""
st_063020_0120#0,"""もしかして、クラリスクレイスちゃんも？"""
st_063020_0130#0,"""そうだぞ！<br>サラ一人じゃ寂しいと思って<br>私が立候補してやったのだ！"""
st_063020_0140#0,"""ばーか、寂しかないわよ。<br>あそこも重要拠点になるわけだし<br>六芒を一緒に、って話なだけ。"""
st_063020_0150#0,"""この子連れてくと<br>余計なトラブル起こりそうで怖いけど<br>ま、方針は理解できるし仕方がないわね。"""
st_063020_0160#0,"""二人とも、よろしくね"""
st_063020_0170#0,"""今度、会いに行くね"""
st_063020_0180#0,"""ああ！"""
st_063020_0190#0,"""ええ！"""
