st_047090_0001#0,"""A.D.2028/4/23/16:00"""
st_047090_0010#0,"""...Did we stop her?"""
st_047090_0020#0,"""It doesn't quite feel like it's over..."""
st_047090_0030#0,"""But, you bought enough time!"""
st_047090_0040#0,"""Dealing with Dark Falz is ARKS's job!"""
st_047090_0050#0,"""Isn't that right?! <%me>, Matoi!"""
st_047090_0060#0,"""Clarissa, please!"""
st_047090_0070#0,"""Now your chance, Hitsugi! While <%me> and I have this Dark Falz trapped!"""
st_047090_0080#0,"""1. Save everyone!"""
st_047090_0090#0,"""2. Cut away the darkness!"""
st_047090_0100#0,"""Of course!"""
st_047090_0110#0,"""I'll do it!"""
st_047090_0120#0,"""Ame-no-Murakumo... once more, once again... lend me your power! The power to save everyone, everything!"""
st_047090_0130#0,"""I won't let you get in Hitsugi's way!"""
st_047090_0140#0,"""Go get em, Hitsugi!"""
st_047090_0150#0,"""Kohri... Big bro..."""
st_047090_0160#0,"""<%me>..."""
st_047090_0170#0,"""Haaaaaaaaa!!"""
st_047090_0180#0,"""...Well done, Hitsugi Yasaka. You saved the catalyst... saved Aru."""
st_047090_0190#0,"""No, not just that... You even managed to rip away the elements of Dark Falz... you've set us free."""
st_047090_0200#0,"""Then, there's only one thing left to be done. Slay me, with that blade. Everything will be as it should."""
st_047090_0210#0,"""And my eternal loneliness will finally end."""
st_047090_0220#0,"""Oh, that's right... That was my desire. Now I can finally..."""
st_047090_0230#0,"""...That hurt, Hitsugi Yasaka."""
st_047090_0240#0,"""Of course it did, that was the point."""
st_047090_0250#0,"""Mother, tell me. Why did you invite all these lonely people to join Mother Cluster?"""
st_047090_0260#0,"""I was lonely, and so was Kohri. I'm sure that Och and Phul were too. Even Hagito and Bethor had no one."""
st_047090_0270#0,"""Everyone was like that... Everyone was lonely."""
st_047090_0280#0,"""That was... nothing more than a rational decision to increase their dependence on me."""
st_047090_0290#0,"""……でもあの時、あたしは嬉しかったんだ。<br>あたしを必要としてくれる人がいたってことが<br>本当に、嬉しかった。"""
st_047090_0300#0,"""マザーも、そうなんだよね。<br>本当は、復讐なんかじゃなくて<br>認めさせたかっただけ。"""
st_047090_0310#0,"""自分はここにいるって<br>認めてくれる人が欲しかっただけ……"""
st_047090_0320#0,"""……ふふ、よくも推測だけで<br>そこまで感情に寄った物語を作れるものだな。"""
st_047090_0330#0,"""失礼ね、理由はちゃんとあるわよ。"""
st_047090_0340#0,"""シエラが言ってた。<br>フォトンとエーテルは<br>元を同じにするものだって。"""
st_047090_0350#0,"""でも、こっちでフォトンはエーテルに変質した。<br>通信技術に特化したものへと……<br>「繋がる」技術に特化したものへと、変質した。"""
st_047090_0360#0,"""それは、エーテルの源であるマザー……<br>あんたが誰よりも「繋がり」を求めたからこそ。<br>……違う？"""
st_047090_0370#0,"""……だから、どうした。<br>だから、どうなるというのだ。"""
st_047090_0380#0,"""私はただ、見返してやりたかった。<br>私を不要と断じた奴等を見返して……<br>認めてもらいたかった。"""
st_047090_0390#0,"""だが、もうその相手も居ない……！<br>いかに強がろうと、いきがろうとも……<br>私の目的は、もとより果たせぬものだったのだ……！"""
st_047090_0400#0,"""だったら、新しい目的を作ればいい！"""
st_047090_0410#0,"""新しい目的、だと……？<br>……今更、私が、そんな。"""
st_047090_0420#0,"""今更も何も、何十億年も眠っていたんだから<br>どんだけ時間かかっても些細なものでしょ！"""
st_047090_0430#0,"""答えを急ぐなって言ってるのよ、あたしは！"""
st_047090_0440#0,"""復讐心を忘れろなんて言わない。<br>あたし、あんたにいまだにムカついてるし<br>コオリにも斬られたお返しをしたいと思ってる。"""
st_047090_0450#0,"""でも、あんたを必要とする人もいたの。<br>それは純然たる事実なのよ、マザー。"""
st_047090_0460#0,"""あんたのおかげで救われた人は、いた。<br>かつてのあたしだって……<br>コオリだってそうだった。"""
st_047090_0470#0,"""だから、もう一度<br>ちゃんと考えるために、帰るのよ。"""
st_047090_0480#0,"""いろいろ考えたり話したりしてみて<br>それでもやっぱり復讐したいって思ったら……"""
st_047090_0490#0,"""その時はいつでも、あたしに言いなさい。<br>もっかい、その悶々とした思いごと<br>天叢雲でぶった斬ってあげるから！"""
st_047090_0500#0,"""さ、つべこべ言わずに帰る！<br>あたしは、全て助けてくるって約束して<br>ここに来たんだからね！"""
st_047090_0510#0,"""……ふっ。<br>ずいぶんと強引になったものだな、八坂火継。"""
st_047090_0520#0,"""お生憎様、この性分は生まれつきよ。"""
st_047090_0530#0,"""帰ろう、マザー。<br>ぼくたちは、一緒だよ。"""
st_047090_0540#0,"""……そうだな、そうだったな。"""
st_047090_0550#0,"""私は、この手の繋がりがあれば<br>……十分だったのだな。"""
st_047090_0560#0,"""ヒツギちゃん！\u3000アルくん！<br>それに……マザーも……！"""
st_047090_0570#0,"""……ったく、本当にやってのけやがった<br>このバカ妹が！"""
st_047090_0580#0,"""……お兄ちゃん！"""
st_047090_0590#0,"""良く戻ってきたな、アル！<br>さすがはオレの弟だ、褒めてやる！"""
st_047090_0600#0,"""コオリ！"""
st_047090_0610#0,"""うっ、わたし呼び捨て……！<br>で、でもこのぬくもりで許しちゃう！"""
st_047090_0620#0,"""おかえりなさい、アルくん！<br>無事に戻って来られて、よかった……！"""
st_047090_0630#0,"""……八坂火継。"""
st_047090_0640#0,"""ん？"""
st_047090_0650#0,"""ありがとう……私は……"""
