st_061020_0001#0,"""A.P.242/2/11/10:30"""
st_061020_0010#0,"""さて、ぼくらの目下の課題は<br>それを踏まえてどうするか、だ。"""
st_061020_0020#0,"""敵の総戦力がわからないのもまずいが<br>一番の問題は、そのシバってヤツだな。"""
st_061020_0030#0,"""私達の力の根っこにあるのがフォトンだ。<br>それを吸収されるとなると<br>正直、どうしようもないぞ。"""
st_061020_0040#0,"""それについては、すでに分析を進めて<br>対応案を動かしてるよ。<br>総務部、報告をお願い。"""
st_061020_0050#0,"""んん？<br>何かいい手があるのか？"""
st_061020_0060#0,"""フォトンが効かないなら<br>物質兵器をぶつけるまでってこと。"""
st_061020_0070#0,"""Ａ．Ｉ．Ｓの調整は最終段階よ。<br>量産体制も順次整えてる。"""
st_061020_0080#0,"""次の襲撃には間に合わせるって<br>研究部フル稼働で頑張ってるわ。"""
st_061020_0090#0,"""そうなると、次に気になるのは<br>敵の動きなんだけど……"""
st_061020_0100#0,"""残念ながら、良い情報はありません。<br>シャオとも連携して調査していますが<br>未だに敵の所在は不明です。"""
st_061020_0110#0,"""これは純粋に技術力の差、だろうね。<br>フォトンの隠蔽や隔離は<br>彼らの得意とするところだろうし。"""
st_061020_0120#0,"""次はいつ現れるかの予測は<br>まだ難しいってことだね……<br>常に備えておかないと。"""
st_061020_0130#0,"""うむ。<br>そちらは教導部と戦闘部で連携して<br>動員体制を強化する形で動く。"""
st_061020_0140#0,"""昔に比べりゃアークスの数も増えてる。<br>平時の倍ぐらいまではローテーションで<br>回していける想定だ。"""
st_061020_0150#0,"""現段階でできるアークス側の動きは<br>みんながまとめてくれた感じかな。"""
st_061020_0160#0,"""あの……わたし、一つ気になることが。"""
st_061020_0170#0,"""あのシバって人が<br><%me>に向かって<br>言ってた「世界の器」って言葉。"""
st_061020_0180#0,"""あれって、どういう意味なのかな？"""
st_061020_0190#0,"""残念ながら、私にも<br>その発言の意図は不明です。"""
st_061020_0200#0,"""ただ、何らかの理由で<br>シバは守護輝士を狙ってくる。<br>それは間違いないのだと思います。"""
st_061020_0210#0,"""……理由がわからないけれども<br>放ってもおけない、か。"""
st_061020_0220#0,"""<%me>。<br>しばらくはマトイと一緒に行動するように。<br>二人が揃っていれば、大丈夫だろう。"""
st_061020_0230#0,"""各部、今まで以上に連携を密に。<br>あとは現場裁量で上手くやろう。<br>大丈夫、みんなが協力すればなんとかなるよ。"""
st_061020_0240#0,"""あ、<%me>。<br>ちょっといいかしら。"""
st_061020_0250#0,"""さっき話してた、Ａ．Ｉ．Ｓの改造の件。<br>その専属研究員が貴方に会いたいって<br>言ってきてるのよ。"""
st_061020_0260#0,"""悪いんだけど、時間を作って<br>会いに行ってもらえるかしら？<br>よろしくね。"""
