st_048130_0001#0,"""A.D.2028/4/25/15:00"""
st_048130_0010#0,"""はあっ……はあっ……<br>っ……アーデム！"""
st_048130_0020#0,"""ふふ……原初の魔法使いであるこの僕も<br>あっさりと超えていくんだね……"""
st_048130_0030#0,"""だけど、これでいい……<br>これでいいんだよ、エンガ。<br>神降ろしは、これで為される。"""
st_048130_0040#0,"""……神、降ろし？<br>どういうことだ、アーデム！"""
st_048130_0050#0,"""……いかに想像、具現の産物といっても<br>神が無償で顕現するわけがない。"""
st_048130_0060#0,"""その降臨には、それに相応しい供物が必要。<br>神が入るための、器が必要だ。"""
st_048130_0070#0,"""……それも、生半可な器では為しえない。<br>器にもまた、相応のものが求められる。"""
st_048130_0080#0,"""例えば、人の範疇を超え、神の呪いを受け<br>長い長い時を生きてきたものの、身体とかね。"""
st_048130_0090#0,"""ぐ……う……っ！"""
st_048130_0100#0,"""アーデム！"""
st_048130_0110#0,"""……そう、それでいい。<br>器たるべきは、この僕の身体だ。"""
st_048130_0120#0,"""創造の神よ、我らが父よ。<br>これは、貴方の創った器です。"""
st_048130_0130#0,"""……降りるに厭とは、言わせませんよ？"""
st_048130_0140#0,"""この気配は……"""
st_048130_0150#0,"""ふ、へ、はははっ……！<br>よ、よいのですかファレグよ！<br>あちらに加勢に行かなくて……"""
st_048130_0155#0,"""ぶえっ！？"""
st_048130_0160#0,"""……別に私が行く必要もないでしょう。<br>私は、人の力を信じておりますから。<br>さ、続けましょうか。"""
st_048130_0170#0,"""ひいっ！"""
