st_048110_0001#0,"""A.D.2028/4/25/13:30"""
st_048110_0010#0,"""あははー……<br>わたしたち、大人気だあー……！"""
st_048110_0020#0,"""コオリ、現実逃避しない。<br>……とはいえこの数はちょっとマズいか。<br><%me>、兄さん、どうする？"""
st_048110_0030#0,"""前のを相手にしてるうちに<br>後ろのに追いつかれちまうか。"""
st_048110_0040#0,"""となると、ここでオレが食い止めるのが上策。<br>だが、それじゃあアーデムを止めるのを<br>全部任せることになっちまう……"""
st_048110_0050#0,"""なーにうじうじ迷ってんのよ、３０％色男！"""
st_048110_0060#0,"""……これだけ不甲斐ないところを見せてるのに<br>１０％認めてあげてるなんて、優しいんだね。<br>私、こういう人は最初から願い下げな感じ。"""
st_048110_0070#0,"""っ！？"""
st_048110_0080#0,"""マクスウェル！\u3000ラプラス！"""
st_048110_0090#0,"""……おいで、グリモワ・メルヒェン。"""
st_048110_0100#0,"""お前らは……！"""
st_048110_0110#0,"""あっこらヤンデレ！<br>油断するな、後ろ！"""
st_048110_0120#0,"""え……わわわわっ！？"""
st_048110_0130#0,"""ふうっ、なんとか間に合ったようじゃの。"""
st_048110_0140#0,"""アラトロンさん！"""
st_048110_0150#0,"""……生きてたのか、お前達。"""
st_048110_0160#0,"""当ったり前でしょ！<br>あたしとフルが、あんなブザマな<br>死に方してたまるもんですか！"""
st_048110_0170#0,"""……ファレグが来てくれなかったら<br>確実に死んでたけどね。"""
st_048110_0180#0,"""右に同じ、というわけじゃよ。<br>遅くなったが、義により助太刀させてもらう。"""
st_048110_0190#0,"""別にあたしは助太刀に来たわけじゃないわよ！<br>マザーのカタキを取りに来たの！"""
st_048110_0200#0,"""……でも、まだ私たちは怪我治ってないし<br>本調子とはいいがたい感じ。<br>クゥっぽくいうなら、５０％がいいとこ？"""
st_048110_0210#0,"""ぐっ……あたしの身体は関係ないしー！<br>戦うのはラプラスとマクスウェルだしー！"""
st_048110_0220#0,"""無意味に強がるでない、オークゥよ。<br>誰が為そうとも、結果は変わらぬ。<br>過程よりも結果を重んじよ。"""
st_048110_0230#0,"""ぐぬぬ……わーかってるわよう！"""
st_048110_0240#0,"""そういうことだから、１０％色男！<br>あんたたちはさっさと進みなさい！"""
st_048110_0250#0,"""……何事も、適材適所。<br><%me>ならわかるでしょ？<br>私の能力は時間稼ぎにうってつけ。"""
st_048110_0260#0,"""……あのときは破られちゃったけど<br><%me>以外の相手なら<br>絶対に、破れない能力だから。"""
st_048110_0270#0,"""マザーのカタキに、目にもの見せてやれぬのは<br>ちと癪じゃが……なに、こうして協力に<br>現れただけでも、十分に想定外であろう？"""
st_048110_0280#0,"""……死ぬなよ。"""
st_048110_0290#0,"""はん、そっくりそのまま<br>言葉を返すわよ！\u3000１０％色男！"""
st_048110_0300#0,"""……あーあ。<br>クゥ、今のやりとりは死亡フラグだよ。"""
st_048110_0310#0,"""死亡……何？\u3000何つった？"""
st_048110_0320#0,"""ほほ。何であろうとも、よかろう。<br>我らの目的は、追いすがるバケモノ共を<br>この場に縫い止めること、それだけじゃ。"""
st_048110_0330#0,"""義に報いねば、人の名折れよ。<br>それはマザーも悲しむ、そうであろう？"""
st_048110_0340#0,"""それに、奴さんもこれ以上は<br>待ちきれぬようじゃ。"""
st_048110_0350#0,"""ったく、せっかちな奴らね。<br>そんなせかさなくても、相手してやるわよ。<br>フル！\u3000準備できてる！？"""
st_048110_0360#0,"""……もちろんだよ、クゥ。"""
st_048110_0370#0,"""……マザー・クラスタ、月の使徒。<br>フル＝ジャニース＝ラスヴィッツ。"""
st_048110_0380#0,"""マザー・クラスタ、日の使徒！<br>オークゥ＝ミラー！"""
st_048110_0390#0,"""マザー・クラスタ、土の使徒！<br>アラトロン＝トルストイ！"""
st_048110_0400#0,"""……マザーの想いを、無にしないため。"""
st_048110_0410#0,"""マザーの気持ちを、繋ぐため！"""
st_048110_0420#0,"""我ら、マザー・クラスタ！<br>今ここに、その力を示そうぞ！"""
