st_054060_0001#0,"""A.P.241/10/15/11:00"""
st_054060_0004#0,"""はあっ！"""
st_054060_0008#0,"""これでっ！"""
st_054060_0010#0,"""これで、終わりかな……？"""
st_054060_0020#0,"""ふぅ、気のせいかな……<br>なんだか今日の敵は<br>やけに強かったような……"""
st_054060_0030#0,"""ふふふふふ。<br>それはたぶんおそらく間違いなく<br>気のせいじゃないと思いますよお。"""
st_054060_0040#0,"""え、リサさん？"""
st_054060_0050#0,"""はいはいリサですこんにちわあ。<br>守護輝士のお二人が仲睦まじく出撃とは<br>なかなかの規模だったみたいですねえ。"""
st_054060_0060#0,"""あ、わたしたちはちょうど<br>艦橋にいたから……<br>それより、気のせいじゃないって？"""
st_054060_0070#0,"""敵さんのことですよお。<br>一言でいうなら、カタかったですねえ。<br>二言なら、強くてカタかった、です。"""
st_054060_0080#0,"""リサ、ダーカーのみなさんを<br>いつもいつも撃って撃って撃って<br>撃ってるから、わかります。"""
st_054060_0090#0,"""今さっき出てきたアレは、違います。<br>明らかに今までのダーカーよりも<br>強くてカタくておかしかったですよお。"""
st_054060_0100#0,"""それにそれに、侵入の度合いに対して<br>警報が出るのが遅すぎでしたねえ。"""
st_054060_0110#0,"""今のコレ、もしかすると<br>誰も予測できてなかったのでは<br>ないですかあ？"""
st_054060_0120#0,"""あの、リサさん……<br>何か知ってるの？"""
st_054060_0130#0,"""リサは起きたことしか知りません。<br>敵の強さが異常で、出方も異常。<br>リサにわかるのはそれだけです。"""
st_054060_0140#0,"""ではでは、リサはもうちょっと<br>この珍しくて強めなダーカーさんと<br>遊んできますねえ。ふふふふふ。"""
st_054060_0150#0,"""<%me>さん、マトイさん<br>戦況は落ち着いたようです。<br>艦橋に戻ってきてもらえますか？"""
skit01#0,"""The Influence"""
skit02#0,"""あっちの世界と、こっちの世界"""
