st_054062_0001#0,"""A.P.241/10/15/11:30"""
st_054062_0010#0,"""歡迎回來。多虧了你們，被害減輕到最小了。"""
st_054062_0020#0,"""但是，夏歐君。在那出現的黑暗種……"""
st_054062_0030#0,"""這邊也正在收集數據。<br>從反應來看，黑暗種確實被強化了。"""
st_054062_0040#0,"""問題就是被強化的原因……"""
st_054062_0050#0,"""１．這也是歐米茄的影響麼？"""
st_054062_0060#0,"""２．原因知道了麼？"""
st_054062_0070#0,"""……還不能那麼斷言。<br>除此以外可能也有沒考慮到的狀況。"""
st_054062_0080#0,"""明白了，這麼說<br>我覺得只有這個了。"""
st_054062_0090#0,"""好像只有這個了<br>這也是歐米茄的影響吧？"""
st_054062_0100#0,"""有演算結果表明<br>那個黑洞的增大和黑暗種的強化<br>有着某種聯繫。"""
st_054062_0110#0,"""【深遠之暗】吞噬了黑洞吸收的東西<br>這樣考慮的話就說得過去了。"""
st_054062_0120#0,"""對，【深遠之暗】和黑洞自身<br>是緊貼在一起的，這樣考慮的話<br>真是不得了的事情。"""
st_054062_0130#0,"""【深遠之暗】侵食萬物。<br>這個性質，不管對象是誰<br>都是一樣的。"""
st_054062_0140#0,"""黑洞吸收的物質被當作餌料<br>然後自己不斷地強化。"""
st_054062_0150#0,"""這個也影響了<br>作爲眷屬的黑暗種麼……"""
st_054062_0160#0,"""……這樣豈不是<br>很糟糕的情況麼？"""
st_054062_0170#0,"""黑洞吸收的能量是很龐大的。<br>總有一天會沒辦法對付的。"""
st_054062_0180#0,"""……在那之前，我們必須<br>爲歐米茄做點兒什麼。"""
skit01#0,"""The Influence"""
skit02#0,"""那邊的世界和這邊的世界"""
