st_043120_0001#0,"""A.D.2028/4/7/20:00"""
st_043120_0010#0,"""オゥマィ……ガッ……！<br>俺の……ステージが……崩れる……？"""
st_043120_0020#0,"""だが、グッド……グゥゥッドだ……！<br>ヒツギガール、エンガボーイ……<br>そして<%me>チャン……！"""
st_043120_0030#0,"""アクターは、監督の予想を上回ってこそ！<br>そのときにこそ、最高のフィルムが生まれる……！"""
st_043120_0040#0,"""……ったく、この状況でも映画の心配か。<br>大した根性だな。"""
st_043120_0050#0,"""<%me>……？<br>……っ、兄さん、あれ！"""
st_043120_0060#0,"""全員でっていうから、どんなやつがいるのか<br>５０％期待してたのに……<br>どいつもこいつも、７０％ぐらい弱そう。"""
st_043120_0070#0,"""で、あのちんちくりんが、ヒツギっての？<br>１００％生意気そうだし<br>今ここでやっちゃおうよ、フル。"""
st_043120_0080#0,"""……だ、だめだよオークゥ。<br>確かに弱そうだけど、私達は<br>挨拶に来ただけなんだから。"""
st_043120_0090#0,"""……あ、挨拶に来ただけ、って台詞。<br>なんだか無駄に強そう。使えるかも。<br>……メモメモ。"""
st_043120_0100#0,"""……ほほ。フルの言うとおりじゃよ、オークゥ。<br>此度のわしらの目的は、きゃつらではない。"""
st_043120_0110#0,"""…………っ。"""
st_043120_0120#0,"""反応感知！\u3000数、５！<br>いつからあそこに……！？"""
st_043120_0130#0,"""おいおい、奴さん勢揃いかよ。<br>こりゃちょいとマズいかな……？"""
st_043120_0140#0,"""手ひどくやられたようだな、ベトール。<br>こちらの進言に従わないから、そうなる。"""
st_043120_0150#0,"""ハ……そんな事を言いに来たんじゃないだＲＯ？<br>オフィエル？"""
st_043120_0160#0,"""……ああ。"""
st_043120_0170#0,"""が、は……っ！"""
st_043120_0180#0,"""マザーが粛正を決められた。<br>著しい独断専行、そして作戦遂行のミス。<br>とうてい、看過できるものではない。"""
st_043120_0190#0,"""私はその決定に従ったまでだ、ベトールよ。"""
st_043120_0200#0,"""へ、はは……は……がふっ！<br>オーケイ、オーケェェェイ……！<br>……それがマザーの決定なら、いいだろう！"""
st_043120_0210#0,"""だが、オフィエルよ……ちゃんと今も<br>フィルムは回ってる……だろうな……？"""
st_043120_0220#0,"""人の死ぬシーンなんて……<br>生涯に一度しか撮れないものだ……！<br>逃さず……撮っておけ……よ……！"""
st_043120_0230#0,"""……目的は達成された。"""
st_043120_0240#0,"""世界の病巣よ。<br>今一度、宣告しよう。"""
st_043120_0250#0,"""我々、マザー・クラスタの目的は<br>そちらにいるアルという少年の身柄のみ。<br>引き渡せば、地球人の身は保証する。"""
st_043120_0260#0,"""地球人って……あたしたちだけ？<br>オラクルの人たちは、どうなるのよ！"""
st_043120_0270#0,"""私はマザーの言葉を伝えるのみ。<br>引き渡さなければ、全ての病巣を取り除く。<br>……それだけだ。"""
st_043120_0280#0,"""アルを引き渡せって……<br>あいつらの……マザーの目的は何なの？！"""
st_043120_0290#0,"""……復讐に決まっているだろう。<br>復讐以外の目的が、あろうはずもない。"""
skit01#0,"""Change The World!"""
skit02#0,"""世界変革の声"""
