name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
ra_010020_0010#0,"""เจ้าเป็นเด็กใหม่ของ ARKS ใช่รึเปล่า?<br>งั้นรึ ถ้าเช่นนั้นเจ้าก็คงจะได้รับประสบการณ์<br>ที่ D-arkers บุกมาเป็นจำนวนมากนั่นด้วยสินะ"""
ra_010020_0020#0,"""ข้าเองก็ทำงานในฐานะ ARKS มานาน<br>แต่ก็แทบจะไม่เคยได้ยินเรื่องที่มัน<br>เกิดขึ้นปริมาณมากขนาดนั้นมาก่อนเลย"""
ra_010020_0030#0,"""Naberius น่ะเป็นดาวเคราะห์ที่มีค่าทาง<br>ทรัพยากรณ์เบาบางและไม่มี D-arkers อยู่<br>ดังนั้นมันจึงที่ๆ เหมาะแก่ภารกิจจบหลักสูตร......"""
ra_010020_0040#0,"""ทว่า ข้าได้ยินว่ามันได้ถือกำเนิด<br>ขึ้นมาเป็นพักๆ ตั้งแต่ตอนนั้น<br>นี่มันเกิดอะไรขึ้นกันแน่นะ......"""
ra_010020_0050#0,"""......จะว่าไป ก็มีไอ้เจ้าบ้าๆ บอๆ ที่กรีด<br>ร้องตะโกนว่าเห็นเด็กผู้หญิงล้มอยู่ท่าม<br>กลางพวก D-arkers ด้วยนี่นะ......"""
ra_010020_0060#0,"""อาจฟังดูใจดำแต่สงครามก็ย่อมคู่กับ<br>ผู้เสียสละ ซักวันเจ้าหมอนั่นก็คงจะ<br>เข้าใจและผ่านพ้นมันไปได้......<br>"""
ra_010020_0070#0,"""A.P.238/2/21"""
ra_010020_0010#1,"""君は、新人のアークスかね？<br>そうか、では先日のダーカー大発生も<br>体験しているみたいだな。"""
ra_010020_0020#1,"""私は長年アークスとして活動してきたが<br>あそこまでの規模の発生は<br>ほとんど聞いたことがなかった。"""
ra_010020_0030#1,"""ナベリウスは資源的な価値も薄く<br>ダーカーがいない惑星だからこそ<br>修了任務の場所にされていたのだが……"""
ra_010020_0040#1,"""あれ以降、断続的に発生するように<br>なっているとも聞く。<br>一体何があったのだろうな……"""
ra_010020_0050#1,"""……そういえば、ダーカーの中に<br>倒れている女の子を見たと<br>わめき、悔いていた馬鹿者もいたな……"""
ra_010020_0060#1,"""非情な話だが戦場に犠牲はつきものだ。<br>あいつは、いつになったら<br>吹っ切れてくれるのやら……"""
ra_010020_0070#1,"""A.P.238/2/21"""
