st_062080_0001#0,"""A.P.242/2/26/16:10"""
st_062080_0010#0,"""どうしました？<br>オメガで獅子奮迅の活躍を見せた<br>守護輝士はこの程度ではないはず。"""
st_062080_0020#0,"""……本当に、敵なんだな"""
st_062080_0030#0,"""オメガでの振る舞いは何だったんだ"""
st_062080_0040#0,"""何を今さら。<br>すべては我が主のためと<br>申し上げたはずですよ？"""
st_062080_0050#0,"""申し上げたはずです。<br>すべては我が主のため。"""
st_062080_0060#0,"""私は、我が主をこの世に戻すためだけに<br>全てを利用していただけです。"""
st_062080_0070#0,"""オメガに潜伏し、従順なる騎士を演じ<br>貴方と肩を並べ、世界を救い……<br>我が主を迎える。"""
st_062080_0080#0,"""……そして、我が主の望むまま<br>この世界を、壊す。"""
st_062080_0090#0,"""それこそが、我が主の目的であり<br>私……義の男神、ヴァルナの目的。"""
st_062080_0100#0,"""義の男神……"""
st_062080_0110#0,"""私とミトラは主なしでは成り立たず<br>我が主もまた、我ら二人を必要とする。"""
st_062080_0120#0,"""それ以外は不要です。<br>この世の全てが、不要。"""
st_062080_0130#0,"""無駄な戦いをいつまで続けるおつもりで？<br>時間など稼いでも意味がないというのに。"""
st_062080_0140#0,"""何だと……！"""
st_062080_0150#0,"""ここに私を釘付けにしたいのなら<br>いくらでもお付き合いしましょう。<br>……こちらとしても、本意ですからね。"""
st_062080_0160#0,"""……っ！\u3000まさか！"""
st_062080_0170#0,"""お願い！"""
st_062080_0180#0,"""行かせるとでも？"""
st_062080_0190#0,"""……邪魔はさせない！"""
st_062080_0200#0,"""行って！"""
