name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_010570_0010#0,"""สวัสดีค่า<br>อื้อ สวัสดีค่า"""
un_010570_0020#0,"""ท่านเป็น Hunter เหรอคะ?<br>หรือว่า Wizard? Ranger?<br>ช่างเถอะ อันไหนก็เหมือนกันแหละ"""
un_010570_0030#0,"""พวก Hunter กับ Wizard หลายๆ คน<br>ชอบบอกว่าอยู่เสมอว่า Ranger <br>มีพลังโจมตีไม่พอสินะคะ"""
un_010570_0040#0,"""ที่พูดนั่นมาไม่ถูกหรอกค่ะ<br>อาวุธปืนน่ะ ไม่สามารถสังหารได้<br>ด้วยการโจมตีครั้งเดียวหรอกค่ะ"""
un_010570_0050#0,"""แต่ว่าแค่นั้นก็พอแล้วล่ะ<br>ถ้าไม่ใช่แบบนั้นก็ไม่ดีหรอกค่ะ"""
un_010570_0060#0,"""ก็ศัตรูมันก็คือศัตรูนี่นา?<br>ถ้ามันไม่เจ็บปวดทุกข์ทรมานเจียนตาย<br>จนดิ้นพล่านทุรนทุราย มันก็แย่นะสิคะ"""
un_010570_0070#0,"""เพราะงั้น Risa เลยชอบปืนมากๆ เลยล่ะ<br>จะศัตรูตัวใหญ่ตัวเล็กก็ไม่ต่างกันหรอก<br>เพราะปืนก็ทำให้พวกมันเจ็บปวดได้สุดๆ เลยนี่คะ"""
un_010570_0080#0,"""......ดูตะลึงไปเลยนะคะ<br>แต่เรื่องที่ Risa พูดไป<br>นี่เป็นเรื่องแปลกขนาดนั้นเลยเหรอคะ?"""
un_010570_0010#1,"""こんにちは。<br>はい、こんにちわあ。"""
un_010570_0020#1,"""あなたはあ、ハンター？<br>レンジャー？\u3000フォース？<br>まあ、なんでもいいですかねえ。"""
un_010570_0030#1,"""さて、ハンターやフォースのみなさんに<br>言わせてみれば、レンジャーは<br>火力が足りないと言われますねえ。"""
un_010570_0040#1,"""それはその通りなんですよう。<br>銃はですねえ、一撃必殺とは<br>いかないんですよねえ。"""
un_010570_0050#1,"""でも、それがいいんです。<br>そうじゃないと、いけないんです。"""
un_010570_0060#1,"""だってだって、敵は敵ですよ？<br>苦しんで苦しんで苦しんで苦しんで<br>もらわないとだめじゃないですかあ。"""
un_010570_0070#1,"""だから、リサは銃が大好きですねえ。<br>大きな敵も、小さな敵も、分け隔てなく<br>苦しめられる銃が大好きです。"""
un_010570_0080#1,"""……ドン引きですねえ。<br>でも、リサのいっていること<br>そんなにおかしなことですかあ？"""
