name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_011570_0010#0,"""สบายดีไหม! มีเรื่องกังวลอะไรรึเปล่า!<br>ถ้ามีล่ะก็พูดออกมาเลย!<br>Huey แห่ง Six Pillars ผู้นี้จะจัดการให้เอง!"""
un_011570_0020#0,"""อ้าว เจ้าเองเหรอ!<br>ถ้ารู้ว่าเป็นเจ้าล่ะก็<br>ข้าคงไม่ต้องเปิดตัวขนาดนี้ไปแล้ว!"""
un_011570_0030#0,"""ข้าไม่ได้ออกไปตะโกนเล่นอย่างไร้เหตุผลนะ!<br>มันเป็นการแสดงความกระฉับกระเฉงของข้าไงล่ะ!"""
un_011570_0040#0,"""ความกระฉับกระเฉงแบบนั้นช่วยชีวิตเราได้นะ!<br>ถ้าตะโกนได้ก็ตะโกนไปเลย!<br>บางทีก็ทำให้ศัตรูตกใจจนประมาทก็ได้!"""
un_011570_0050#0,"""มันช่วยทำให้ในร่างกายท่านเร้าร้อนด้วย!<br>จากนั้นท่านก็จะมีพลัง <br>ยิงปืนนัดเดียวได้นกสองตัวเลย!"""
un_011570_0060#0,"""เสียงดังแบบนั้นคนไม่รำคาญ?<br>ไม่หรอกๆ ไม่มีทาง<br>.....จริงเหรอ?"""
un_011570_0070#0,"""หน้าตาของ ARKS ที่เจอหลายคนก็ทำท่า<br>เหมือนอยากหนีไปเหมือนกัน หรือเพราะข้าเองเหรอ?<br>ไม่หรอกๆ ไม่มีทางเป็นไปได้"""
un_011570_0080#0,"""....ฮะ! ฮ่าๆๆๆๆๆ!<br>ถ้างั้นข้าไปก่อนล่ะนะ<br>ไว้เจอกันใหม่....ละกันนะ?"""
un_011570_0010#1,"""元気か！\u3000陽気か！\u3000困ってないか！<br>そう、オレことヒューイ、参上！<br>六芒均衡の六だ！\u3000よろしくな！"""
un_011570_0020#1,"""って、ああ、君か！<br>君ならわざわざこんな<br>自己紹介する必要もないな！"""
un_011570_0030#1,"""いやいや、オレだってなにも無意味に<br>大声出してるわけじゃないんだぞ？<br>これはいわば、気合いの伝播だ！"""
un_011570_0040#1,"""こと戦闘においては、相手に呑まれれば<br>勝ち目は霧散することは自明！<br>ならば、まずは大声で気合いを入れる！"""
un_011570_0050#1,"""相手はびびり、自分は増長！<br>ほら、まさしく一石二鳥の行いだ！"""
un_011570_0060#1,"""その大声がうるさくて困るって？<br>いやいやまさかそんなそんな。<br>……そうなのか？"""
un_011570_0070#1,"""出会い頭に逃げてくアークスが<br>多かったりするのもそのせい……？<br>いやいやまさかそんなそんな。"""
un_011570_0080#1,"""……はっ！\u3000ふ、ふははははははっ！<br>そ、それでは、オレは行くよ。<br>また会ってくれる、よね？"""
