name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
st_020140_0001#0,"""A.P.238/5/25/13:00"""
st_020140_0010#0,"""ผู้พิทักษ์ของเผ่ามังกร...?<br>แต่สัมผัสแบบนี้ ดูเหมือนจะถูกอิทธิพล<br>จาก Darker เข้าแล้วสินะ..."""
st_020140_0020#0,"""... !<br>คุณทำอะไรของคุณน่ะ !"""
st_020140_0030#0,"""เหตุผลที่ชั้นยึดติดกับเผ่ามังกรก็คือ...<br>พวกเค้า อาจต้องการให้ชั้นชดใช้บาปที่เคยทำเอาไว้ก็ได้"""
st_020140_0040#0,"""แล้วชั้นก็พร้อมรับแต่โดยดี<br>ชั้นไม่ได้ทำเพราะต้องการคำขอบคุณใดๆ<br>ขอเพียงแค่ หากให้มันช่วยล้างบาปได้บ้างเท่านั้น..."""
st_020140_0050#0,"""พวกคุณ..."""
st_020140_0060#0,"""...อย่ามาล้อเล่นนะ !"""
st_020140_0070#0,"""พวกนักวิจัยเป็นแบบนี้ทุกคนเลย !<br>สนใจแต่ตัวเลขที่ออกมาเท่านั้น"""
st_020140_0080#0,"""ไม่ต้องมาหาทางหนีให้ตัวเองเลย !<br>อย่ามาทำเหมือนพวกชั้นไม่มีตัวตนนะ !"""
st_020140_0090#0,"""ถึงจะเคยถูกพวกคุณทำตามใจชอบมาก่อน !<br>แต่ว่า ชั้นเองก็ยังรอดมาได้ !<br>แม้แต่ Haddred เอง ก็เคยรอดมาได้เหมือนกัน !"""
st_020140_0100#0,"""ถ้า Haddred อยู่ข้างหน้านี้...<br>อื๊อ ต่อให้ไม่อยู่ก็เถอะ<br>ก็มีแต่ต้องลองไปดู เพื่อให้รู้เท่านั้น !"""
st_020140_0110#0,"""...อืม นั่นสินะ<br>การพิสูจน์เพื่อหาเหตุและผล<br>เป็นนิสัยพื้นฐานที่นักวิจัยควรมีนี่นะ"""
st_020140_0120#0,"""ข้างหน้านี้ มีผลลัพธ์รออยู่<br>ถ้าไม่ไปพิสูจน์ให้รู้ว่าจะเกิดอะไรขึ้นล่ะก็<br>นับเป็นการกระทำที่ขาดความรับผิดชอบที่สุด"""
st_020140_0001#1,"""A.P.238/5/25/13:00"""
st_020140_0010#1,"""……龍族の守人？<br>この気配、ダーカーの影響を<br>受けているみたいですね……"""
st_020140_0020#1,"""……！<br>貴方、何を呆けているんです！"""
st_020140_0030#1,"""私が龍族にこだわる理由は……<br>彼らに、私自身を罰して欲しいから<br>なのかもしれない。"""
st_020140_0040#1,"""そう、受けたかったのは<br>彼らからの感謝ではなく、咎への罰。<br>だからきっと、ここで私は……"""
st_020140_0050#1,"""キミたち……"""
st_020140_0060#1,"""……ふっざけるんじゃない！"""
st_020140_0070#1,"""研究者はいつもそうだ！<br>数値だけで答えを知った気になる。"""
st_020140_0080#1,"""目を逸らすな、ここから！<br>勝手に、わたしたちを<br>無かったことにするな！"""
st_020140_0090#1,"""あんたたちに好き勝手にいじられた。<br>けど、わたしは、生きている！<br>ハドレッドだって、生きていた！"""
st_020140_0100#1,"""この先にハドレッドがいるのなら……<br>ううん、例え居なくても<br>何かがわかって、前に進めるのなら！"""
st_020140_0110#1,"""……ああ、そうだね。<br>識るために動く、それが研究者の<br>根本的な行動原理だ。"""
st_020140_0120#1,"""この先で、この結果で<br>何が起きるのか見届けずに去るなんて<br>無責任にも程がある。その通りだ。"""
