name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
st_010642_0010#0,"""ประกาศฉุกเฉินถึงทุกนาย! ประกาศฉุกเฉินถึงทุกนาย!<br>ยืนยันการตรวจพบ D-arkers <br>บุกรุกเข้าสู่พื้นที่เขตเมืองอยู่อาศัยภายใน ARKS Ship!"""
st_010642_0020#0,"""คำสั่งฉุกเฉินกำลังถูกประกาศใช้!<br>ย้ำอีกครั้ง เป็นคำสั่งฉุกเฉิน!"""
st_010642_0030#0,"""ให้ ARKS ทุกนายเข้ารายงานตัวและรับภารกิจ<br>โดยพร้อมเพรียงกัน! กรุณามุ่งหน้าสู่ ARKS Ship ที่<br>ถูกบุกจู่โจมเพื่อเข้าทำการช่วยเหลือด่วน!"""
st_010642_0040#0,"""ตรวจสอบแล้วพบว่า D-arkers <br>บุกรุกเข้าโจมตีที่ ARKS Ship ลำดับ<br>ยานหมายเลข 128 [Themis]! """
st_010642_0050#0,"""คำสั่งฉุกเฉินกำลังถูกประกาศใช้!<br>ขอให้ ARKS ทุกนายมุ่งหน้าไปที่ Quest Counter<br>เพื่อรายงานตัวและรับภารกิจโดยพร้อมเพรียงกัน!"""
st_010642_0060#0,"""ขอย้ำอีกครั้ง......"""
st_010642_0070#0,"""A.P.238/3/31/12:00"""
linewindow001#0,"""การตัดสินใจของคุณ ได้ก่อให้เกิดเส้นทางสู่อนาคตใหม่ขึ้นแล้ว<br>โปรดตรวจสอบ Story Quest [EP1][D-arkers' Assault]"""
st_010642_0010#1,"""各員に緊急連絡！\u3000各員に緊急連絡！<br>アークスシップ内市街区画へ<br>ダーカー侵入が確認されました！"""
st_010642_0020#1,"""緊急指令が発布されています！<br>繰り返します、緊急指令です！"""
st_010642_0030#1,"""アークス各員は、逐次出撃！<br>攻め込まれたアークスシップの<br>救援に向かってください！"""
st_010642_0040#1,"""アークスシップ第百二十八番艦<br>『テミス』にダーカーの侵入が<br>確認されました！"""
st_010642_0050#1,"""緊急指令が発布されています！<br>アークス各員はクエストカウンターより<br>逐次、出撃してください！"""
st_010642_0060#1,"""繰り返します……"""
st_010642_0070#1,"""A.P.238/3/31/12:00"""
linewindow001#1,"""あなたの行動により、新たな可能性が生まれました。<br>ストーリークエスト【EP1】『ダーカー強襲』を確認してください。"""
