name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_010250_0010#0,"""ว่าไง เจ้าเองเรอะ......<br>......หึๆๆ ไม่ต้องระวังตัวขนาดนั้นก็ได้<br>ข้าไม่ขย้ำเจ้าหรอก"""
un_010250_0020#0,"""เพราะว่า Mel บาดเจ็บ<br>เลยไม่มีใครคอยมาหยุดข้า......<br>อ่า รู้สึกดีจริง ๆ นะ"""
un_010250_0030#0,"""คนอื่น ๆ ก็เหมือนตัวหมากในเกม<br>นั่นแหละ ใช้พวกมันขณะที่มันยัง<br>มีประโยชน์หมดประโยชน์เมื่อไหร่ก็ทิ้ง"""
un_010250_0040#0,"""คัดค้านเหรอ? อยากคัดค้านข้าเหรอ?<br>อยากทำก็ตามใจ"""
un_010250_0050#0,"""แต่อย่าลืมซะล่ะ ว่า ARKS <br>มันก็เหมือนกับหมากตัวนึง<br>จะหามาแทนที่เมื่อไรก็ได้"""
un_010250_0060#0,"""หึ...... หึๆๆๆๆ ฮ่าๆๆๆๆ!"""
un_010250_0010#1,"""よォ、オマエか……<br>……くふふっ、そう警戒するな。<br>いきなり襲いかかったりはしねェよ。"""
un_010250_0020#1,"""シーナも怪我でいねェしな<br>おかげで一人自由に動き回れる……<br>あぁ、たまらなく気分がいい。"""
un_010250_0030#1,"""所詮、他人なんてモンは全て駒だ。<br>利用するだけ利用して、価値がなければ<br>すぐに捨てる、そういうモンだろう？"""
un_010250_0040#1,"""否定するか？\u3000否定したいか？<br>まぁ、好きにするといい。"""
un_010250_0050#1,"""だがな、忘れるなよ。<br>アークス自体ただの駒と同じなんだぜ？<br>いくらでも代わりはいるんだからな！"""
un_010250_0060#1,"""くふ……くふふっ、ふははははっ！"""
