name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_011110_0010#0,"""สะ.. สวัสดี<br>ข้าดูแข็งแรงดีใช่ไหม?<br>งั้นเหรอ? เป็นอย่างนั้นสินะ"""
un_011110_0020#0,"""ข้าพอจะเข้าใจเหตุผลน่ะนะ<br>คนที่ข้ารู้จักยิ้มตลอดเวลาเลย<br>มันช่างงดงามจริงๆ"""
un_011110_0030#0,"""เธอบอกว่าถึงแม้จะเสียเวลาไปมาก<br>แต่สุดท้ายก็ตามมาทันจนได้<br>จากนั้นเธอก็แกล้งข้าหลายครั้งเลย"""
un_011110_0040#0,"""แต่ว่า... ตอนนั้นเธอบอกว่า<br>อย่าฝืนตัวเองมากเกินไป<br>ทำให้ข้ารู้สึกเหมือนเมื่อก่อนเลย..."""
un_011110_0050#0,"""....ไม่สิ<br>ที่ข้าพยายามฝืนนั้นเพราะ<br>ข้าอยากจะเป็นอย่างเธอมาตลอด..."""
un_011110_0060#0,"""เพราะงั้นเธอเลยว่าบอกว่าอย่าฝืนตัวเอง...<br>อ่า เป็นอย่างนี้นี่เอง"""
un_011110_0070#0,"""อ่า ขอโทษนะ<br>ที่ข้ามัวพูดอะไรอยู่คนเดียว"""
un_011110_0080#0,"""เพราะงั้นแล้ว<br>ข้าเองก็คงเพี้ยนเองแหละ"""
un_011110_0090#0,"""ถึงอย่างนั้นจากนี้ไปคงไม่เป็นไรแล้วล่ะ<br>ถึงข้าจะบ้า แต่ถ้ามีเธออยู่ข้างๆ ล่ะก็<br>เธอคงคอยแนะนำข้าต่อไป...."""
un_011110_0100#0,"""A.P.238/3/29"""
un_011110_0010#1,"""こ、こんにちは。<br>ぼく、元気そうに見えます？<br>そうですか？\u3000そうなのかなぁ。"""
un_011110_0020#1,"""まあ、理由は自分でもわかってます。<br>知り合いが久々に笑っていたので<br>それにつられて、ですね。"""
un_011110_0030#1,"""ずいぶん迂回しちゃったけど<br>やっと追いついた、とは彼女の弁です。<br>いろいろからかわれたりもしました。"""
un_011110_0040#1,"""でも……そのときの彼女は<br>なんだか無理していない、昔のような<br>感じがして、ほっとして……"""
un_011110_0050#1,"""……ああ、いや、違う。<br>そうか、無理をしてたのは、ぼくか。<br>彼女になろうとして、ずっと……"""
un_011110_0060#1,"""だから彼女も、無理をするなって……<br>ああ、なんだ、そういうことか。"""
un_011110_0070#1,"""あ、すみません。<br>なんだか一人で納得してしまって。"""
un_011110_0080#1,"""つまりですね<br>ぼくがバカだったってことなんです。"""
un_011110_0090#1,"""でも、これからは大丈夫だと思います。<br>ぼくがバカでも、彼女がいれば<br>たぶんいさめてくれますから……"""
un_011110_0100#1,"""A.P.238/3/29"""
