st_048150_0001#0,"""A.D.2028/4/25/17:00"""
st_048150_0010#0,"""はあああああああっ！"""
st_048150_0020#0,"""はあっ……はあっ……はあっ……！"""
st_048150_0030#0,"""理解……できん……"""
st_048150_0040#0,"""なぜ……創造を、新生を拒む。<br>その先に待つのは……滅びのみ。<br>知っているはずだ、人類。"""
st_048150_0050#0,"""拒んでいるわけじゃない。<br>ただ、貴方を頼らなくても、人は……<br>あたしたちは、自分で歩いていけるから。"""
st_048150_0060#0,"""……ねえ、神様。あたしたち人類は<br>神様みたいに完璧じゃないし、間違えもする。<br>見ていて、歯がゆいことばかりだと思う。"""
st_048150_0070#0,"""それでも……それでもここまでやってきたの。<br>間違えて間違えて間違えて間違えて……<br>見つけ出した未来が、今この時なの。"""
st_048150_0080#0,"""だから……見守っていて、神様。<br>あたしたちの行く末を……未来を……！"""
st_048150_0090#0,"""神すらを超えて……創る未来……<br>ふ、はは……ははははは……！<br>……それこそ、想像もつかん未来よ。"""
st_048150_0100#0,"""だが……神は不滅。<br>人が願えば、我は再び具現する。"""
st_048150_0110#0,"""だったらそのたびに<br>人の力ってのを示してみせる。<br>神様を頼らなくても大丈夫、って。"""
st_048150_0120#0,"""……それは、人類の意志か？"""
st_048150_0130#0,"""……違う。<br>これは、あたしの……<br>八坂火継の、意志よ。"""
st_048150_0140#0,"""……よかろう。<br>次に我が形取るそのときまで<br>……この星の行く末を、任せよう。"""
st_048150_0150#0,"""……エンガ。"""
st_048150_0160#0,"""アーデム。<br>お前にしか見えない世界も<br>確かにあったんだろう。"""
st_048150_0170#0,"""だけどな、そう簡単に滅んだりしねえよ、地球は。<br>オレたちは、確かに愚かかもしれねーけど<br>度が過ぎるとは思ってない。"""
st_048150_0180#0,"""まあ、とりあえず、オレらに任せとけ。<br>なんとかなるもんだ、こういうのは。"""
st_048150_0190#0,"""……僕の残したエーテルの残滓は<br>神を形取り、迫り来るだろう。"""
st_048150_0200#0,"""それと幾たび戦うことになるか……<br>それこそ、想像もつかない。"""
st_048150_0203#0,"""……いや、それだけではすまない。<br>僕の数万年に及ぶ絶望を受け取り<br>より強く、より凶悪に具現するはずだ。"""
st_048150_0206#0,"""創造よりも、より破壊の意志を具現した<br>強力で無慈悲な神の……"""
st_048150_0210#0,"""気にすんな。<br>そのぐらい、織り込み済みだ。<br>お前を打ち破った、オレらを信じろ。"""
st_048150_0220#0,"""……そうさせてもらうよ。<br>手間をかけるね、エンガ。"""
st_048150_0230#0,"""……まったくだぜ、アーデム。"""
st_048150_0240#0,"""アル！"""
st_048150_0250#0,"""ぼくは大丈夫。<br>だけど、マザーは……"""
st_048150_0260#0,"""マザー……わたしたちのために……？"""
st_048150_0270#0,"""……違う。もとよりこの身は尽きていた。<br>今ここにあるのは、奇跡の具現に他ならない。<br>故に、君達が気にやむことではない。"""
st_048150_0280#0,"""これでよかったのだ。<br>神の手も、母の手も離れ……<br>子たちが己の足で歩き出す。"""
st_048150_0290#0,"""それこそが、地球の新たなる段階。<br>君達が紡ぎ出すべき、未来だ。"""
st_048150_0300#0,"""<%me>。<br>私は、オリジナルのようになれただろうか。<br>……シオンのように、なれただろうか。"""
st_048150_0310#0,"""１．マザーはマザーだ"""
st_048150_0320#0,"""２．まるで、シオンのようだ"""
st_048150_0330#0,"""……そうか。<br>ならば、我が復讐も……これにて終わりだ。"""
st_048150_0340#0,"""もう、大丈夫。<br>時々間違えもするけど、きっと大丈夫。<br>この星は、あたしたちは、大丈夫だから……！"""
st_048150_0350#0,"""……ゆっくり休んで、マザー。"""
st_048150_0360#0,"""ヒツギちゃん……"""
st_048150_0370#0,"""大丈夫、立ち止まるつもりはないよ。"""
st_048150_0380#0,"""……みんな、帰ろう。<br>あたしたちの居場所に。"""
