st_063120_0001#0,"""A.P.242/3/10/14:00"""
st_063120_0010#0,"""奴はフォトナー。<br>アークスの力の礎。"""
st_063120_0020#0,"""奴は初代【深遠なる闇】。<br>ダークファルスの力の源。"""
st_063120_0030#0,"""それら全ては通じず、無駄と散る。"""
st_063120_0040#0,"""故に、奴を打ち倒すには<br>奴から生まれ出でしものではない<br>別の力によるものが必要。"""
st_063120_0050#0,"""私と貴様は、そのためにいる。<br>全知存在の残した、最後の希望だ。"""
st_063120_0060#0,"""ずいぶん手ひどくやられましたね。"""
st_063120_0070#0,"""ファレグ……？"""
st_063120_0080#0,"""どうしてここに……？"""
st_063120_0090#0,"""少々用事があったのですが<br>まずは、皆さんの事が先決ですね。"""
st_063120_0100#0,"""う……<%me>……？<br>何が、あったの……？"""
st_063120_0110#0,"""……わからない"""
st_063120_0120#0,"""まだ動かないほうがいい"""
st_063120_0130#0,"""……そう。"""
st_063120_0140#0,"""わたしは、大丈夫……<br>それより、スクナヒメとコトシロさんを<br>治療しないと……"""
st_063120_0150#0,"""……<%me>。<br>良かった、無事なようだね。"""
st_063120_0160#0,"""こっちから連絡が取れずにすまない。<br>ちょっと……いや、かなり<br>面倒な事になっている。"""
st_063120_0170#0,"""フォトナーの攻勢が始まった。<br>今までにないほどの圧倒的規模……<br>一気にこちらを潰すつもりだ。"""
skit01#0,"""A Way to Seal The Demise"""
skit02#0,"""黒白の地を侵す者"""
