name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_010400_0010#0,"""ว่าไงสหาย<br>ช่วงนี้มี ARKS  มากมายมาที่ <br>Naberius อยู่นะ"""
un_010400_0020#0,"""ก่อนที่พวก D-arkers จะโผล่มา<br>ที่นี่แทบจะไม่มีคนถึงขนาดที่<br>นอนเล่นอยู่บนพื้นได้เลย"""
un_010400_0030#0,"""การที่พวก ARKS มาที่นี่หมายความว่า<br>ต้องมีเรื่องไม่ดีเกิดขึ้นแน่นอน<br>ถ้าอนาคตไม่มีใครมาแล้วก็คงจะดีล่ะนะ"""
un_010400_0040#0,"""อืม แต่อย่างน้อยพวกเราก็ยังมี<br>ข้าวให้กินเพราะยังมีงานให้ทำนี่แหละ<br>ถ้าเหตุการณ์ยังไม่สงบอยู่อย่างนี้น่าจะดีแล้ว"""
un_010400_0050#0,"""หือ? มีคนที่พูดเหมือนข้าอยู่ด้วย<br>งั้นเรอะ แสดงว่ามีคนที่เห็นด้วย<br>กับข้าอยู่เหมือนกันสินะ"""
un_010400_0010#1,"""おっ、ご同輩か。<br>最近は、ナベリウスに来る<br>アークスも増えてきているんだな。"""
un_010400_0020#1,"""この前のダーカー大発生までは<br>道中で誰かに会うなんて<br>ほとんどなかったんだぞ。"""
un_010400_0030#1,"""ただ、多くのアークスがいるというのは<br>危険ということの証左でもある。<br>本来は、誰も来ない状態がベストだな。"""
un_010400_0040#1,"""ま、オレたちとしては<br>飯の食い上げで困ってしまうが<br>平和で済むなら、その方がいい。"""
un_010400_0050#1,"""ん？\u3000オレと同じようなことを<br>言っているやつがいた？<br>それは気の合うことだな。"""
