name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
ra_010160_0010#0,"""โทษทีนะที่ทำให้เจ้าต้องลำบากมาที่นี่<br>เรื่องที่จะพูดก็ไม่ใช่เรื่องอื่นใด<br>นั่นก็คือเรื่องอาวุธพังๆ ที่ข้าซ่อมอยู่นั่นเอง"""
ra_010160_0020#0,"""ข้าจะสรุปเลยก็แล้วกัน<br>เจ้าสิ่งนั้นมันถูกขโมยไปแล้ว<br>และก็ยังหาตัวคนร้ายไม่พบ"""
ra_010160_0030#0,"""......เมื่อวันก่อน มีคนบุกรุกเข้ามาในโรงงาน<br>ของข้า เกรงว่ามันจะต้องอาศัยช่วงชุลมุน<br>ขณะที่ D-arkers โจมตีเข้ามาบุกรุกเข้าไปเป็นแน่"""
ra_010160_0040#0,"""ทว่า เจ้าคนบุกรุกนั่นไม่ได้สนใจแปลน<br>ข้อมูลอาวุธที่เสร็จสมบูรณ์ของข้าเลย<br>มันขโมยไปเพียงแค่อาวุธ"""
ra_010160_0050#0,"""......อาวุธนั่นน่ะยังซ่อมไม่เสร็จดี<br>มันยังไม่ได้จัดระเบียบรูปร่าง สรุปก็คือ<br>ยังพังอยู่ ไม่สามารถใช้การได้หรอก"""
ra_010160_0060#0,"""นั่นน่ะแค่มองทีเดียวก็น่าจะรู้แล้วแท้ๆ<br>ทำไมถึงต้องลงทุนขโมยมันไปด้วย<br>ข้าไม่เข้าใจเลย......"""
ra_010160_0070#0,"""ทว่า ทว่านะ......<br>ข้ามีความรู้สึกไม่ค่อยดีเลย"""
ra_010160_0080#0,"""ตอนที่ข้าซ่อมมันข้าก็รู้สึกได้อยู่<br>เค้าลางความรู้สึกอึดอัดอันรุนแรง<br>ที่อัดแน่นอยู่ในอาวุธชิ้นนั้นน่ะนะ......"""
ra_010160_0090#0,"""ท่าทางข้าจะพูดออกนอกเรื่องไปแล้วสินะ"""
ra_010160_0100#0,"""ยังไงก็ตาม ข้าขอโทษก็แล้วกัน<br>ทั้งๆ ที่เจ้าเชื่อใจข้าและฝากมันเอาไว้กับ<br>ข้าแท้ๆ แต่เรื่องกลับกลายเป็นเช่นนี้......"""
ra_010160_0110#0,"""ว่าแต่ว่า......<br>เจ้าอาวุธพังๆ นั่นคืออะไรกันแน่<br>ทำไมเจ้าคนบุกรุกนั่นถึงขโมยมันไป"""
ra_010160_0120#0,"""......ข้าไม่เข้าใจอะไรเลยจริงๆ<br>เพียงแต่ ข้ารู้สึกลางไม่ดีเลย"""
ra_010160_0130#0,"""A.P.238/3/31"""
ra_010160_0010#1,"""すまんな、わざわざ足労願って。<br>話というのはほかでもない<br>修繕中だった、かの破損武器のことだ。"""
ra_010160_0020#1,"""結論から言おう。<br>アレが、アレだけが何者かに盗まれた。<br>そしてまだ犯人は見つかっていない。"""
ra_010160_0030#1,"""……先日、工房に侵入者が入った。<br>おそらく、先日あったダーカー強襲の<br>ドタバタにつけ込んだ侵入だ。"""
ra_010160_0040#1,"""だが、侵入者は完成品や設計図<br>データ等には目もくれず<br>アレだけを、盗み出していった。"""
ra_010160_0050#1,"""……いまだ修繕は完璧ではない。<br>形こそ整っているが、アレはまだ<br>壊れていて、使用は不可能じゃ。"""
ra_010160_0060#1,"""それは一目瞭然のハズなのに<br>何故、わざわざアレを盗んだのか。<br>わしにはわからん……"""
ra_010160_0070#1,"""だが、だがな……<br>少し嫌な予感がするんじゃ。"""
ra_010160_0080#1,"""アレを直している時にも感じていた。<br>うごめくような何かの気配が<br>強まっている気がしてな……"""
ra_010160_0090#1,"""話がそれてしまったな。"""
ra_010160_0100#1,"""とにかく、すまなかった。<br>わしを信じて預けてくれたのに<br>この体たらくとは……"""
ra_010160_0110#1,"""しかし……<br>あの破損武器は、一体何なのか。<br>侵入者はなぜあれを盗んだのか。"""
ra_010160_0120#1,"""……わしには何一つわからぬ。<br>ただ、不気味じゃよ。"""
ra_010160_0130#1,"""A.P.238/3/31"""
