name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_011410_0010#0,"""โอ้ ดูหน้านั่นสิ<br>ขอเดานะ พึ่งไปที่<br>Naberius มาใช่ไหม?"""
un_011410_0020#0,"""งั้นก่อนอื่นคงต้องบอกว่า<br>[ยินดีด้วยที่กลับมาอย่างปลอดภัย] สินะ"""
un_011410_0030#0,"""น่าเศร้าที่หลายๆ คนไม่ได้โชคดี<br>มีทีมดังทีมนึงลงไปช่วยคนที่ติดอยู่<br>แต่สุดท้ายก็ตายกันหมด"""
un_011410_0040#0,"""ข้าไม่รู้ว่าด้วยทักษะของท่านหรือดวง<br>ที่ท่านกลับมาได้ แต่ก็ยินดีด้วยนะ"""
un_011410_0050#0,"""แต่ว่าสิ่งที่เกิดขึ้นกับทีมอื่นฟังดูประหลาด<br>สำหรับข้ามาก คนที่ชำนาญขนาดนั้น<br>น่าจะรับมือ D-arkers ได้บ้างนะ"""
un_011410_0060#0,"""......ตอนนี้พวกระดับสูงกำลังหาคนมาดู<br>ว่าเกิดอะไรขึ้นกับพวกเขากันแน่<br>ยินดีด้วยนะที่ท่านไม่ได้เป็นหนึ่งในพวกนั้น"""
un_011410_0070#0,"""ระวังตัวไว้ด้วยล่ะ พวก D-arkers<br>เริ่มมีท่าทีเปลี่ยนไปแล้ว ทางที่ดี<br>เราควรจะรู้ว่าเกิดอะไรขึ้นกับพวกมัน"""
un_011410_0010#1,"""お、なんだか初々しい顔してるね。<br>もしかして、ちょうどこの前<br>ナベリウスに行っていた、とか？"""
un_011410_0020#1,"""どうやら図星みたいだね。<br>じゃあまずは、無事でよかったね<br>と言っておこうか。"""
un_011410_0030#1,"""いやさ、この前のダーカー大発生時に<br>救援に向かった有名なチームが<br>あっけなく全滅しちゃったらしくてね。"""
un_011410_0040#1,"""そこから生還したってのは<br>それだけで誇れることだよ。"""
un_011410_0050#1,"""しっかし、解せないのはその全滅だ。<br>熟練のチームで、ただのダーカーに<br>負けるとは思えないんだが……"""
un_011410_0060#1,"""……ま、真実の追究は<br>きっと誰かがやってくれるかな。<br>まずは自身の無事を喜ぶべきだ。"""
un_011410_0070#1,"""ただ、小康状態だったダーカーの動きが<br>活発化してきているのも事実。<br>気を付けるにこしたことはないね。"""
