name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_011590_0010#0,"""โอ้ สวัสดี<br>ข้า Huey หนึ่งใน Six Pillars คนที่หก<br>ฝากตัวด้วย"""
un_011590_0020#0,""".....รู้สึกไม่ดี?<br>ข้ารู้ดีอยู่แล้ว<br>ก็ Regius ด่าข้าซะขนาดนั้น"""
un_011590_0030#0,"""ก็นะ....ช่วงนี้มีคนร้องเรียกดันเยอะมากว่า<br>มีคนโผล่ขึ้นมาจากไหนก็ไม่รู้แล้วก็ตะโกนใส่<br>เป็นคนที่น่ารำคาญสุดยอดเลยล่ะ"""
un_011590_0040#0,"""ข้าก็บอกแล้วว่า [ไม่ใช่ข้า! นั่นไม่ใช่ข้า!] แต่เขา<br>ก็เอาแต่พูดว่า [แกนั่นแหละ! มีอยู่คนเดียว!]"""
un_011590_0050#0,"""เจ้าไม่มีวันเถียงเขาได้เลยนะ<br>เพราะชายคนนี้สร้างวีรกรรมและตำนาน<br>มาตั้งแต่ก่อนข้าเกิดซะอีกมั้ง"""
un_011590_0060#0,"""เขาเป็นเหตุผลที่ทำให้ก่อตั้ง Six Pillars กับ <br>Three Victors  เขาคือ Six Pillar คนแรก <br>ตำนานที่ยังมีชีวิต Regius<br>ดูเท่ไปเลยนะ!"""
un_011590_0070#0,"""แถมเขายังเก่งกาจจนเวอร์<br>ตราบใดที่เขายังถือ Yonohate อยู่ก็ไม่มีทางชนะแน่!<br>หรือต้องเรียกว่าแพ้ตั้งแต่เริ่มแล้วด้วยซ้ำ!"""
un_011590_0080#0,"""เขากับ Maria แข็งแกร่งเกินไป<br>สงครามเมื่อ 40 ปีก่อนที่พวกเขาผ่านมา<br>ทำให้พวกเขาเหนือชั้นยิ่งกว่าใครๆ"""
un_011590_0090#0,"""ข้าหวังว่าข้าจะมีโอกาสได้สู้ศัตรู<br>และชนะอย่างงดงามซักครั้ง<br>ชื่อของข้าจะได้ถูกจารึกไว้ในประวัติศาสตร์!"""
un_011590_0100#0,"""โอ๊ะ ข้าลืมไปว่าข้าถูกสั่งให้ลดเสียง<br>ถ้างั้นข้าไปล่ะ ไว้เจอกัน"""
un_011590_0010#1,"""やあ、こんにちは。<br>オレの名はヒューイ、よろしくな。<br>六芒均衡の六をやっている。"""
un_011590_0020#1,"""……気持ち悪いって？<br>知ってるよそんなことは。<br>レギアスに怒られたから自重中さ。"""
un_011590_0030#1,"""なんだかなー……苦情がきたんだと。<br>突然戦場に現れ、大声で威嚇し<br>勝手に去って行く輩がいる、ってな。"""
un_011590_0040#1,"""オレじゃないオレじゃない！\u3000と<br>弁明しても、いやお前だ絶対お前！と<br>突っぱねられてしまった。"""
un_011590_0050#1,"""流石にレギアスには逆らわないさ。<br>あの人の偉業は、耳に穴があくほど<br>聞かされてきたからな。"""
un_011590_0060#1,"""六芒均衡、三英雄の生まれた理由。<br>六芒の一。生きる伝説、レギアス。<br>いいよなー、かっこいいよなー。"""
un_011590_0070#1,"""素でバカ強い上に、『世果』まで<br>持ってるんだから無理だ！\u3000勝てん！<br>というかさくっと負けた！"""
un_011590_0080#1,"""強すぎんだよな、レギアスも姐さんも。<br>やっぱ４０年前の戦争経験は<br>格別ってことなんだろう。"""
un_011590_0090#1,"""あー！\u3000オレもいずれはすっごいヤツ<br>相手に戦ってスカッと勝ちたい！<br>歴史に名を残したい！\u3000いや、残す！"""
un_011590_0100#1,"""っとと、今だけは大声自重中だった。<br>それでは、また会おう。"""
