st_042100_0001#0,"""A.D.2028/3/28/14:00"""
st_042100_0010#0,"""呼－－，吃飽了吃飽了！<br>肚子都填飽了，真是太滿足啦！"""
st_042100_0020#0,"""阿有他，也跟我們一樣<br>大口大口地吃了好多蛋糕和甜甜圈。"""
st_042100_0030#0,"""沒錯，他就像是與我們一樣的人類一般<br>會進食，會歡笑，也會驚訝……<br>果然啊，阿有和那個世界，終歸是……"""
st_042100_0040#0,"""哎呀，沒什麼。<br>咱們就喝喝茶休息一下吧。<br>那個，店員在……"""
st_042100_0050#0,"""若是想要飲料，就請喝這個吧。<br>這是我送給你們的禮物哦。"""
st_042100_0060#0,"""啊，欸…………你是？"""
st_042100_0070#0,"""啊，啊，你們不用介意。<br>反倒是我才想感謝二位呢。"""
st_042100_0080#0,"""畢竟，和兩位美麗的小姑娘共同飲茶<br>是非常能刺激靈感的。<br>沒錯沒錯，我和你們兩位都非常幸運。"""
st_042100_0090#0,"""……這人好怪啊<br>冰莉，他是你熟人嗎？"""
st_042100_0100#0,"""才、才不是啦！<br>我也不認識這麼個變態呀！"""
st_042100_0110#0,"""兩位小姑娘，你們在說悄悄話麼？<br>這可不好呀，都被我聽到了哦？"""
st_042100_0120#0,"""而我呢，正好想給二位推薦一下<br>本公司開發的APP「TORATORA♪」。"""
st_042100_0130#0,"""這APP是我們公司的自信作。即便不用打字<br>也能起動APP，僅需要思考一下，就能把話語傳達給對方！<br>就好像是在心靈感應！"""
st_042100_0140#0,"""正適合用來傳達不想被他人聽到的悄悄話。<br>而說到這悄悄話，自然會想到高中生。<br>說起高中生來呀，也自然會想到燦爛如花的女高中生。"""
st_042100_0150#0,"""在APP正式上線前，我想請你們兩位試用一下<br>幫我了解了解使用情況……二位看如何？"""
st_042100_0160#0,"""這惡心的傢伙是誰啊？哪怕目的是測試軟件也夠惡心的。<br>我感覺好像在哪見過他的樣子……<br>我說啊，真的不是冰莉你的熟人？"""
st_042100_0170#0,"""你、你別推到我身上呀！<br>……雖然確實記得好像在哪見過<br>但這種人我也不認識啦！"""
st_042100_0180#0,"""你倆是會不會是失散多年的兄妹之類的？"""
st_042100_0190#0,"""我的家人裡才不會有這種惡心的傢伙呢！"""
st_042100_0200#0,"""……也是啊，就算兄妹兩人的行為再怎麼相似<br>倒也確實不會這麼惡心地接近我們。<br>抱歉抱歉。"""
st_042100_0210#0,"""火継……<br>你居然在這種惡心的人身上<br>找到了和我的行為相似的地方……"""
st_042100_0220#0,"""……我、我說你們！<br>在私底下偷偷摸摸罵人可不好！"""
st_042100_0230#0,"""什麼呀，這不全被你聽了個光嗎！<br>這APP根本就不行嘛。"""
st_042100_0240#0,"""我是開發者啊，這不是理所當然的嘛！<br>我都說了是來測試軟件的啊！"""
st_042100_0250#0,"""真是的……最近的女高中生<br>一點都不留情面，真是太可怕了。<br>…………不過，就是這樣才好。"""
st_042100_0260#0,"""冰莉，快叫警察。<br>只要大喊“有變態”，肯定立馬就會有警察過來的。"""
st_042100_0270#0,"""你還真是毫不猶豫啊！"""
st_042100_0280#0,"""有、有變態－－！！"""
st_042100_0290#0,"""你倒是也稍微猶豫一下啊！"""
st_042100_0300#0,"""真是的……怎麼可能會有警察來啊。<br>這一帶的以太通訊已經被設了限制<br>報警也是沒用的。"""
st_042100_0310#0,"""別看這樣，我也好歹是個知名人士哦。<br>畢竟要是搞出亂子，惹了一群人圍觀，那就麻煩大了<br>所以我外出的時候，都是會在周邊地區設下通訊限制的。"""
st_042100_0320#0,"""……所以你是罪犯？<br>罪名是對未成年上下其手的那種？"""
st_042100_0330#0,"""不是！這個給你們，是我的名片！"""
st_042100_0340#0,"""亞贄……萩斗？<br>YMT公司的董事長兼社長<br>等等，這名字好像在哪聽過啊。"""
st_042100_0350#0,"""YMT公司，就是之前<br>給阿有弟弟買衣服的時候用過的那個APP。<br>是製作了那個APP的公司啦。"""
st_042100_0360#0,"""沒錯，馳騁在以太通訊時代最前沿的<br>YMT公司的年輕社長，同時也是時代的寵兒！<br>指的就是我，亞贄萩斗！"""
st_042100_0370#0,"""……啊，就那個軍事宅是吧。<br>那您這麼個時代寵兒<br>找我們倆普普通通的女高中生又有什麼貴幹？"""
st_042100_0380#0,"""……你說，普普通通的女子高中生？"""
st_042100_0390#0,"""你有什麼意見嗎？"""
st_042100_0400#0,"""沒有沒有，怎麼可能有呢。<br>兩位美麗的小姑娘，感謝你們的協助。<br>我很期待下一次與你們相見哦。"""
st_042100_0410#0,"""……那個人，總感覺好討厭。"""
st_042100_0420#0,"""是呀阿有弟弟，那個人好奇怪呢。"""
st_042100_0430#0,"""就跟冰莉一樣。"""
st_042100_0440#0,"""說得沒錯。"""
st_042100_0450#0,"""阿有弟弟好殘忍！<br>火継你也別同意嘛！！"""
st_042100_0460#0,"""不過……火継。<br>剛才那個人，到底是怎麼一回事呀？"""
st_042100_0470#0,"""……說實話我也一頭霧水。<br>不過，我倒是清楚了一件事。"""
st_042100_0480#0,"""咱們的茶錢，看來是省了。"""
st_042100_0490#0,"""我真是又一次感受到了<br>對面世界技術力的高超之處。"""
st_042100_0500#0,"""他們以通訊技術為首的軟件方面<br>已經抵達了我們這邊的水平。<br>可與這比起來，硬件方面卻是遠遠不如。"""
st_042100_0510#0,"""好不可思議啊……感覺太奇怪了。<br>總覺得這名為「以太」的通訊物質裡<br>可能藏著什麼秘密。"""
