name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_010630_0010#0,"""อ้าวๆ สวัสดีค่ะ!<br>กำจัดพวก D-arkers ได้เยอะเลยสินะคะ?<br>แล้วก็พวกสายพันธุ์ดั้งเดิมด้วยเหรอ?"""
un_010630_0020#0,"""Risa นะมีเรื่องสงสัยอยู่อย่างนึงล่ะค่ะ<br>สงสัยมานานแล้วด้วย"""
un_010630_0030#0,"""ทำไม D-arkers ถึงโจมตี ARKS ล่ะคะ?"""
un_010630_0040#0,"""พวกสายพันธุ์ดั้งเดิมที่ถูกครอบงำด้วย<br>พวกมันโจมตีแต่พวกเรา เพราะอะไรนะ?"""
un_010630_0050#0,"""ถ้าผลของ D-arkers ทำให้พวกมันคลั่ง<br>แล้วทำไมมันยังแยก ARKS ได้อยู่ล่ะคะ?"""
un_010630_0060#0,"""น่าแปลกนะว่าไหมคะ?<br>บางทีอาจจะมีคนรู้เหตุผลแต่ไม่ยอมบอกก็ได้นะ"""
un_010630_0070#0,"""สงสัยทางที่เร็วที่สุดคือต้องกลายเป็น<br>D-arkers ด้วยตัวเองเลยล่ะมั้งคะ"""
un_010630_0080#0,"""ฮิๆๆๆ ล้อเล่นน่ะค่ะ!<br>Risa ชอบกำจัดพวกศัตรูนี่นา<br>ชั้นไม่ยอมหมดสนุกกับเรื่องแบบนั้นหรอกค่ะ"""
un_010630_0010#1,"""あらあら、こんにちわあ。<br>ダーカーいっぱい倒してますかあ？<br>侵食された原生生物も倒してますかあ？"""
un_010630_0020#1,"""しかし、リサはいつも<br>不思議に思うのですよお。<br>ちょっとお話、聞いてくれますかねえ？"""
un_010630_0030#1,"""どうしてダーカーは<br>アークスを襲ってくるのでしょう。"""
un_010630_0040#1,"""侵食されると、凶暴性が増す。<br>とくに、アークスに向かってのものが<br>非常に強くなる。……なんで、です？"""
un_010630_0050#1,"""ダーカーの侵食を受けると狂う。<br>ならどうやって、わたしたちが<br>アークスだと判断してるのか。"""
un_010630_0060#1,"""不思議ですねえ。不可解ですねえ。<br>理由、わかっているのかもですけど<br>一切情報が公開されていませんねえ。"""
un_010630_0070#1,"""いっそのこと、一度ダーカーにでも<br>なってみれば、その理由が<br>わかるのかもしれませんよ？"""
un_010630_0080#1,"""ふふ……冗談ですよお。<br>リサは敵を倒すのが大好きなんです。<br>原因追及なんてどうでもいいですねえ。"""
