name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_010430_0010#0,"""ไง กำลังพยายามหนักอยู่ซินะ"""
un_010430_0020#0,"""ตอนแรกพวกเรารับมือแค่ D-arkers เท่านั้น<br>ตอนนี้ยังมีพวกสัตว์ดั้งเดิมมากมายที่บ้าคลั่ง<br>เข้ามาโจมตีพวกเรา แย่จริงๆ"""
un_010430_0030#0,"""โดยเฉพาะเจ้าตัวใหญ่นั่น<br>กรงเล็บกับฟันที่แหลมคมของมันน่ากลัวมาก<br>ยังไม่รวมถึงขนที่หนามากของพวกมัน"""
un_010430_0040#0,"""ถึงพวกเราจะบอกว่ามั่นใจในกำลังกายของ<br>ตัวเองก็เถอะแต่ยังไงมันก้มีขีดจำกัดของมันอยู่<br>ถ้าพวกมันมารุมท่านล่ะก็ ยังไงก็เอาไม่อยู่หรอก"""
un_010430_0050#0,"""เฉพาะในเวลาแบบนั้น <br>ก็รู้สึกต้องการ พลังไฟของ <br>Wizard ขึ้นมานิดหน่อยล่ะนะ......."""
un_010430_0060#0,"""อ่า จริงๆ ถึงจะไม่มีก็ยังไหวอยู่แหละนะ<br>พวก Ranger ก็ยังช่วยเหลือได้หรือร่วมมือ<br>กับ Hunter ด้วยกันแค่นั้นก็เพียงพอแล้ว!"""
un_010430_0070#0,"""Wizard เป็นพวกที่มีกำลังกายน้อย<br>ดังนั้นท่านต้องคอยดูแลปกป้องอยู่ตลอด<br>เหมือนกับพี่เลี้ยงเด็กเลยนะว่างั้นหรือเปล่า"""
un_010430_0010#1,"""よう、頑張ってるみたいだな。"""
un_010430_0020#1,"""最近は、ダーカーのみならず<br>その影響を受けた原生生物の襲撃も<br>多めで、結構大変だぜ。"""
un_010430_0030#1,"""特に大型原生種、あれはやっかいだな。<br>高い攻撃能力もさることながら<br>なにより、タフネスが高い。"""
un_010430_0040#1,"""オレたちが体力に自信ありと言っても<br>限界があるからな。<br>押し込まれれば、ジリ貧だ。"""
un_010430_0050#1,"""そういうときだけは、ほんの少しだけ<br>フォースの火力が欲しくなるな……"""
un_010430_0060#1,"""ああいや、別にいなくても大丈夫だぞ。<br>レンジャーたちと協力したり<br>ハンター同士の連携で十分だ！"""
un_010430_0070#1,"""フォースは体力が少ないから<br>意識的に守らなければならないし<br>総合的に見て微妙だな。うん。"""
