name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_011060_0010#0,"""อ๊ะ สะ สวัสดี...<br>ดูท่าทาง... สบายดีสินะ"""
un_011060_0020#0,"""เออ... ขอโทษทีนะ<br>ข้ามีคำถามนิดหน่อยนะ<br>ทำยังไงถึงจะสู้ศัตรูได้เหรอ?"""
un_011060_0030#0,"""ข้าเคยคิดที่จะเลิกเป็น ARKS...<br>แต่มันเป็นสิ่งเดียวที่ข้าทำได้....."""
un_011060_0040#0,"""ข้าลองทำอย่างอื่นดูแล้วแต่มันก็<br>ไม่รุ่งเลย ไม่รู้ทำไมข้าถึงมี<br>แต่ความสามารถที่เป็น ARKS ได้"""
un_011060_0050#0,"""....มีทางอื่นอีกไหมที่ทำให้<br>เราเป็น ARKS ต่อได้โดย<br>ไม่จำเป็นต้องสู้กับศัตรูนะ?"""
un_011060_0060#0,"""....เข้าใจล่ะ<br>มันคงไม่มีทางเลยซินะ...<br>ขอโทษที ข้าขอตัวก่อนล่ะ"""
un_011060_0070#0,"""A.P.238/2/24"""
un_011060_0010#1,"""あ、こ、こんにちは……<br>お元気そう……ですね。"""
un_011060_0020#1,"""あの……すみません<br>質問なんですけど、どうやったら<br>エネミーと戦わずにすむと思います？"""
un_011060_0030#1,"""アークスをやめる……っていうのは<br>確かにそうなんですけど<br>でも、ぼくにはこれしかなくて……"""
un_011060_0040#1,"""他には何も出来なかったけど<br>なぜかアークスになれる適性だけは<br>あったみたいで……"""
un_011060_0050#1,"""……ほんとうに、他のことは<br>何も出来ないんで、アークスのままで<br>なんとかエネミーと戦わずに……"""
un_011060_0060#1,"""……わかってます。<br>そんなの無理、ですよね……<br>すみませんでした、失礼します。"""
un_011060_0070#1,"""A.P.238/2/24"""
