st_061120_0001#0,"""A.P.242/2/17/12:00"""
st_061120_0010#0,"""……そういえば、リサさんには<br>どうしてあの敵の動きが見えるの？"""
st_061120_0020#0,"""ふふふふふ。<br>リサはちゃんと目で見てますから。"""
st_061120_0030#0,"""？？"""
st_061120_0040#0,"""アークスのみなさんはですねえ<br>フォトンに頼りすぎなのです。<br>目よりもフォトン頼り、です。"""
st_061120_0050#0,"""見えていないのに、レーダーを頼って<br>適当に攻撃を仕掛けたこととか<br>ありませんかあ？\u3000あれも、そうです。"""
st_061120_0060#0,"""みなさんは、目で見てると思いつつ<br>自然とフォトンを感知して、動きを<br>つかんでいたんですねえ。"""
st_061120_0070#0,"""でも、今は敵のフォトンが<br>隠蔽されてしまっています。"""
st_061120_0080#0,"""そして逆に、敵にはこちらの<br>フォトンの状態が筒抜けなわけで。<br>当然、動きについていけません。"""
st_061120_0090#0,"""つまり、現状は当然であって<br>どうしようもない、ということです。"""
st_061120_0100#0,"""それじゃあ、わたしたちはずっと<br>まともに戦えないの……？"""
st_061120_0110#0,"""敵のフォトン隠蔽を上回る<br>技術を見いだせば今まで通りに<br>感知できるんじゃないですかあ？"""
st_061120_0120#0,"""それに、リサ以外にもフォトンに頼らず<br>戦える人は、アークスにはいますよお。"""
st_061120_0130#0,"""それって……"""
st_061120_0140#0,"""……来たわね。"""
st_061120_0150#0,"""お嬢さん、お一人ですか？"""
st_061120_0160#0,"""私と一人で対するわりには<br>大したフォトンも感じませんが<br>ずいぶん見くびられたものですね。"""
st_061120_0170#0,"""見くびってるのはどっちかしらね。"""
st_061120_0180#0,"""……？<br>これは、もしや……！"""
st_061120_0190#0,"""貴方はフォトンを、使っていない？"""
st_061120_0200#0,"""そうよ！<br>あたしはフォトンを持たない！<br>感知もなにもかも、頼ってない！"""
st_061120_0210#0,"""あんたのフォトンを吸収する能力は<br>あたしには意味がないってことよ！"""
st_061120_0220#0,"""……！"""
st_061120_0230#0,"""まさかこのマイナス面が<br>ここにきて役に立つなんてね……！"""
st_061120_0240#0,"""絶対に許すことはできないけど……<br>ルーサー様々ってところかしら、ねッ！"""
st_061120_0250#0,"""もらったっ！"""
st_061120_0260#0,"""なッ！？"""
st_061120_0270#0,"""……ふふ、ふふふっ。"""
st_061120_0280#0,"""お嬢さん。<br>今、なんと仰いました？"""
st_061120_0290#0,"""私の聞き間違いでなければ<br>……面白い名が、出ましたね。"""
st_061120_0300#0,"""何、こいつ……！<br>すごく、やばい……！"""
