name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_010590_0010#0,"""อ้าว สวัสดีค่ะ<br>เราเจอกันบ่อยเหมือนกันนะคะ ใช่มั้ยคะ<br>ท่านเองก็ต่อสู้มาเยอะเหมือนกันนี่คะ"""
un_010590_0020#0,"""หรือว่าท่านอยากตายเหรอคะ?<br>อ้าว ไม่ใช่เหรอ?<br>อื้อ จะอะไรก็ช่างเถอะค่ะ"""
un_010590_0030#0,"""ที่ ARKS มีคนแบบนั้นเยอะมากเลยน๊า<br>คนที่ต่อสู้เพื่อหาที่ตายให้ตัวเองน่ะค่ะ<br>คนที่ดังๆ หน่อยก็ Guntram สินะ"""
un_010590_0040#0,"""เป็นความคิดที่ง่ายมากเลยค่ะ<br>จะเป็นฝ่ายฆ่าหรือฝ่ายถูกฆ่า<br>นอกเหนือจากนั้นก็ไม่คิดอะไรเลย"""
un_010590_0050#0,"""เอาเถอะ แต่ละคนจะคิดอะไรหรือจะหวังอะไร<br>ต่างก็มีเหตุผลของตัวเองทั้งนั้นแหละ<br>Risa เองก็ไม่มีสิทธิ์ไปห้ามหรอกนะคะ"""
un_010590_0060#0,"""แต่ว่าถ้าอยากทิ้งขว้างชีวิตตัวเองขนาดนั้นล่ะก็<br>Risa ก็อยากช่วยให้อย่างเต็มใจเลยค่ะ<br>ฮิๆ...... ฮิๆๆๆ"""
un_010590_0010#1,"""あらあ、こんにちは。<br>よく会いますねえ、ですよねえ。<br>あなたもよく戦っていますよねえ。"""
un_010590_0020#1,"""もしかしてあなたも死にたがり？<br>違いますかあ？<br>まあ、なんでもいいですねえ。"""
un_010590_0030#1,"""アークスには時々いますよお<br>死に場所を探すように戦う人。<br>有名なのだとゲッテムハルトですねえ。"""
un_010590_0040#1,"""あれの思考は単純ですよお。<br>殺すか死ぬかどっちかしかない、です。<br>それ以外、ろくすっぽ考えてない。"""
un_010590_0050#1,"""まあ、何を思おうが何を願おうが<br>それはそのひとの自由ですしねえ。<br>リサには止める権利も義務もないです。"""
un_010590_0060#1,"""でも、どうせ散らすつもりの命なら<br>リサが散らしてあげたいですねえ。<br>ふふっ……ふふふっ……"""
