name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_010770_0010#0,"""โอ้ บังเอิญจังนะ!<br>รู้เรื่อง Skill มาบ้างหรือเปล่า?"""
un_010770_0020#0,"""แต่ละ Class จะมี Skill ต่างกันไป"""
un_010770_0030#0,"""ที่ Lobby จะมีเครื่องสอน Skill อยู่<br>ได้ลองใช้บ้างหรือยัง?"""
un_010770_0040#0,"""ข้าก็สงสัยมาซักพักเหมือนกันว่าทำไม<br>พวกเขาต้องทำแบบนั้นด้วย <br>ถึงเราจะใช้ได้ทั้งหมด<br>แต่เราก็ยังมีข้อจำกัดบางอย่างอยู่"""
un_010770_0050#0,"""ข้อจำกัดจะหายไปเมื่อเราต่อสู้มาจน<br>ถึงจุดหนึ่ง จากนั้นเราถึงจะใช้ได้"""
un_010770_0060#0,"""เคยคิดว่าถ้าแบบนั้นก็ให้มาทั้งหมด<br>แต่แรกก็จบแล้วถูกไหมแต่ไม่ได้หรอก <br>เพราะมันจะฝืนร่างกายมากเกินไป"""
un_010770_0070#0,"""ถึงจะเป็นร่างกายตัวเองก็เถอะ<br>แต่ยังมีอีกเยอะเลยที่เราไม่รู้<br>บางทีอาจจะมีความลับอะไรอยู่อีกก็ได้"""
un_010770_0080#0,"""อย่างเช่นพลังลับอะไรแบบนั้น!<br>น่าสนุกดีออก!"""
un_010770_0010#1,"""おっ、奇遇だな！<br>そういやお前、知ってるか？<br>ほらあれだ、スキルだよ。"""
un_010770_0020#1,"""クラスによっての固有スキルって<br>いろいろあるじゃんか？"""
un_010770_0030#1,"""そう、ロビー内で申請できる<br>あれのことだよ。<br>ちょっとは使ってるだろ？"""
un_010770_0040#1,"""なんでああいう段取りを取るんだろって<br>ずーっと不思議だったんだけど<br>あれって、要はリミッター解除なのな。"""
un_010770_0050#1,"""使えるぐらいに経験を積んでいたら<br>使っていいよって免許をもらえる<br>みたいな？\u3000なるほどな仕組みだぜ。"""
un_010770_0060#1,"""だったら最初から全部使わせろーって<br>思うじゃん？\u3000でもダメ。<br>身体がもたねえんだってさ。"""
un_010770_0070#1,"""自分の身体なのに、まだまだ<br>知らないことばっかりだ。<br>他にもなんか、秘密があったりしてな。"""
un_010770_0080#1,"""秘められたパワー！\u3000みたいなの？<br>あったら面白いよな！"""
