name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_011400_0010#0,"""ยินดีต้อนรับกลับนะ <br><%me>"""
un_011400_0020#0,"""ชั้นกำลังทำอะไรอยู่เหรอ?<br>ก็กำลังศึกษาเรื่องต่างๆ น่ะ"""
un_011400_0030#0,"""ชั้นพึ่งรู้สึกตัวว่าชั้นไม่ได้รู้เรื่องอะไรบนยานนี้เลย<br>ชั้นเลยเริ่มศึกษาเรื่องใกล้ตัวก่อนน่ะ"""
un_011400_0040#0,"""อย่างแรกเลยคือเรือลำนี้ใหญ่มาก<br>ส่วนนี้เป็นที่พื้นที่เล็กๆ ของเรือเอง"""
un_011400_0050#0,"""ชั้นเห็นพื้นที่อยู่อาศัยอยู่ไกลๆ นั่น<br>มันมีพื้นที่เกษตรกับแหล่งน้ำด้วย"""
un_011400_0060#0,"""ชั้นคิดอยากจะไปเหมือนกัน<br>แต่เพราะพื้นที่ทำงานแยกจากกัน<br>ชั้นเลยไปไม่ได้ น่าเสียดายจัง"""
un_011400_0070#0,"""ถ้าเกิดว่าพวก ARKS ทุกคนจู่ๆ ไปโผล่<br>ที่หน้าบ้านของพวกนั้นจะเป็นยังไงนะ<br>คงตกใจตะโกน [เกิดอะไรขึ้น?!] แน่ๆ เลย"""
un_011400_0080#0,"""ถ้าชั้นหางานที่เกี่ยวกับเกษตรกรรม<br>ชั้นคงจะเข้าไปได้ง่ายๆ เลยน๊า....<br>แต่ชั้นจะหางานแบบนั้นที่ไหนนะ..."""
un_011400_0090#0,"""อ่า......อืออออ เข้าใจล่ะ<br>ก่อนอื่นชั้นต้องพักฟื้นให้ร่างกาย<br>กลับมาเป็นปกติก่อนสินะ"""
un_011400_0010#1,"""お帰りなさい<br><%me>。"""
un_011400_0020#1,"""わたし？\u3000何をしていたのかって？<br>いろいろ調べ物。勉強、かな。"""
un_011400_0030#1,"""わたし、この船に置いてもらってるけど<br>全然この船自体のこと知らないから<br>わかる範囲で調べてみてるの。"""
un_011400_0040#1,"""すごく大きいんだね、この船。<br>ロビーなんて、ほんの一部で<br>いろんな区画が入ってるんだ。"""
un_011400_0050#1,"""市街地があるのは遠目にわかってたけど<br>海洋地区や農業地区とかもあるんだね。"""
un_011400_0060#1,"""行ってみたい、って思ったけど<br>きちんと役割分担して仕事してるから<br>駄目なんだって。残念だよね。"""
un_011400_0070#1,"""まあ、アークスのみんなとかが<br>ものものしい格好で現れたら<br>何事だ！ってびっくりしちゃうか。"""
un_011400_0080#1,"""農業従事者になれば入れるのかな……<br>どうやればいいのかな……"""
un_011400_0090#1,"""あ……う、ううん、わかってるよ？<br>まず、わたしは自分の体を<br>しっかり治さないと、だよね。"""
