name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
ra_025120_0001#0,"""A.P.228/7/19"""
ra_025120_0010#0,"""......อื้ม ใช่จริงๆ ด้วย<br>นึกอยู่แล้วล่ะว่าน่าจะใกล้ถึง<br>เวลาที่เธอจะมาแล้ว"""
ra_025120_0020#0,"""ตามสัญญา ช่วยเล่าเรื่อง<br>อะไรต่างๆ ให้ชั้นฟังทีนะ"""
ra_025120_0030#0,"""จะฟังเรื่องอะไรดีน้า?<br>เกี่ยวกับภารกิจของ ARKS?<br>หรือว่าเรื่องภายใน Ship ดี?"""
ra_025120_0040#0,"""คิกๆ ชั้นมีเรื่องที่อยากจะ<br>ฟังเยอะแยะเลยล่ะ<br>ยอมมาคุยเป็นเพื่อนชั้นซะดีๆ นะ?"""
ra_025120_0050#0,"""......ฮื้ม ต้องทำทั้งเฝ้าระวัง ทั้งป้องกันความ<br>ปลอดภัย เป็น ARKS นี่ก็ลำบากเหมือนกันนะ"""
ra_025120_0060#0,"""ตัวชั้นเองก็เป็น ARKS ก็จริงอยู่<br>แต่จุดประสงค์ก็ต่างจากคนอื่นเค้า"""
ra_025120_0070#0,"""จุดประสงค์ของชั้นน่ะเหรอ?<br>ทำให้ D-arkers หายไปและปกป้องทุกคน<br>มีเพียงแค่นั้นเท่านั้นแหละ?"""
ra_025120_0075#0,"""ชั้นน่ะอยู่เพื่อทำแบบนั้น"""
ra_025120_0080#0,"""เด็กคนนี้ก็พูดเอาไว้นะว่า <br>เพื่อที่จะทำให้ประวัติศาสตร์ทั้งหมดถูกต้อง<br>เราต้องกำจัด D-arkers ทิ้งให้หมด"""
ra_025120_0090#0,"""Obelisk นี้น่ะก็คือร่องรอยที่ Clariskrays <br>รุ่นก่อนพยายามผนึก Dark Falz เอาไว้<br>เมื่อ 30 ปีก่อนหน้านี้"""
ra_025120_0100#0,"""......แต่ว่า ก็สามารถทำได้แค่ผนึก<br>รู้สึกว่ากว่าจะผนึก Dark Falz ได้<br>นี่ก็ต้องใช้สุดความสามารถแล้วล่ะ"""
ra_025120_0110#0,"""รุ่นก่อนเองก็ต้องเจ็บใจอยู่แน่ๆ"""
ra_025120_0115#0,"""......อื้ม ชั้นเองก็เจ็บใจนะ<br>ถ้าหากชั้นอยู่ที่นั่นด้วยล่ะก็"""
ra_025120_0120#0,"""ทั้งๆ ที่ถ้าเป็นชั้น จะไม่ใช่แค่ผนึก<br>แต่ชั้นจะกำจัดเจ้า Dark Falz นั่น<br>ให้หายไปเลย......"""
ra_025120_0130#0,"""ไม่เป็นไร ไม่ต้องห่วงนะ<br>ทั้ง D-arkers ทั้ง Dark Falz น่ะ<br>ชั้นจะเป็นคนกำจัดพวกมันทั้งหมดให้ดูเอง"""
ra_025120_0140#0,"""1. ให้ช่วยมั้ย?"""
ra_025120_0150#0,"""2. คนเดียวมันอันตรายนะ"""
ra_025120_0160#0,"""ช่วย...... ชั้นน่ะเหรอ?<br>อืม...... ชั้นดีใจนะที่เธออยากจะช่วย<br>แต่แค่ชั้นคนเดียวก็พอแล้วล่ะ"""
ra_025120_0170#0,"""วิธีการต่อสู้ของชั้นน่ะมันออกจะมั่วๆ<br>เพราะงั้นก็เลยไม่แน่ว่าเธออาจจะ<br>โดนลูกหลงไปด้วยก็ได้"""
ra_025120_0180#0,"""อ๊ะ ใจร้ายจัง<br>นี่ไม่เชื่อที่ชั้นพูดซักนิดเลย<br>ใช่มั้ยเนี่ย"""
ra_025120_0190#0,"""ไม่เป็นไรหรอก คนเดียวก็ไม่เป็นไร<br>เพราะแต่ไหนแต่ไรก็เป็นแบบนั้นอยู่แล้ว<br>ต่อจากนี้ไปก็ด้วย ดังนั้นไม่เป็นไรหรอก"""
ra_025120_0200#0,"""กลับกันคนเดียวยังจะสะดวกซะกว่า<br>เพราะว่าวิธีการต่อสู้ของชั้นน่ะมันมั่วๆ ก็เลย<br>ไม่แน่ว่าเธออาจจะโดนลูกหลงไปด้วยก็ได้"""
ra_025120_0210#0,"""ถึงจะบอกว่าเพื่อกำจัด Dark Falz ก็เถอะ<br>แต่ถ้ากระทั่งทำให้ ARKS ทุกคน<br>หายไปด้วยมันก็ไม่มีความหมายใช่มั้ยล่ะ?"""
ra_025120_0220#0,"""แต่ว่าที่เธอพูดนี่ก็เพราะว่า<br>เป็นห่วงชั้นสินะ?<br>......เพราะฉะนั้น ขอบคุณนะ"""
ra_025120_0230#0,"""อื๊อออ...... อึ๊บ<br>อู้เยอะเกินไปรึเปล้าน้า?<br>ชั้นคงต้องไปแล้วล่ะ"""
ra_025120_0240#0,"""ครั้งหน้าเอง เราก็มา<br>คุยกันอีกเยอะๆ เลยนะ<br>......ถ้างั้นก็ บ๊ายบาย"""
ra_025120_0001#1,"""A.P.228/7/19"""
ra_025120_0010#1,"""……うん、やっぱり。<br>そろそろ来るだろうなあって<br>思ってたんだ。"""
ra_025120_0020#1,"""約束通り、いろいろ話を<br>聞かせてもらうからね。"""
ra_025120_0030#1,"""何の話を聞こうかな？<br>アークスの任務について？<br>シップ内の話について？"""
ra_025120_0040#1,"""ふふっ、聞いてみたいこと<br>いっぱいあるんだ。<br>しっかり付き合ってもらうよ？"""
ra_025120_0050#1,"""……ふうん、警らしたり防衛したり<br>アークスもいろいろ大変なんだね。"""
ra_025120_0060#1,"""わたしは、一応アークスでもあるけど<br>他の人とは目的が違うからなあ。"""
ra_025120_0070#1,"""わたしの目的？<br>ダーカーを消して、みんなを守る。<br>それだけだよ？"""
ra_025120_0075#1,"""わたしは、そのためにいるからね。"""
ra_025120_0080#1,"""この子が言うんだ。<br>すべての歴史を正すために<br>ダーカーを消さないとって。"""
ra_025120_0090#1,"""このオベリスクはさ、今から３０年前<br>先代のクラリスクレイスさんが頑張って<br>ダークファルスを封印した痕跡なの。"""
ra_025120_0100#1,"""……でも、封印しかできなかった。<br>ダークファルスを、封印するのが<br>精一杯だったんだ、って。"""
ra_025120_0110#1,"""先代さんはきっと悔しかったはず。"""
ra_025120_0115#1,"""……うん、わたしも悔しい。<br>その場にわたしがいれば、って思う。"""
ra_025120_0120#1,"""わたしなら、封印だけじゃなくて<br>ダークファルスそのものを<br>喰らって、消し潰してみせたのに……"""
ra_025120_0130#1,"""大丈夫、心配しないで。<br>ダーカーも、ダークファルスも<br>全部わたしが消してみせるから。"""
ra_025120_0140#1,"""１．手伝おうか？"""
ra_025120_0150#1,"""２．一人じゃ危険だ"""
ra_025120_0160#1,"""手伝うって……わたしを？<br>んー……気持ちは嬉しいけど<br>わたし一人で十分だよ。"""
ra_025120_0170#1,"""わたしの戦い方って<br>けっこうムチャクチャだから<br>巻き込んじゃうかもしれないしさ。"""
ra_025120_0180#1,"""あっ、ひっどいなぁ。<br>わたしの言うことぜんぜん<br>信じてないでしょ？"""
ra_025120_0190#1,"""大丈夫だよ、一人で大丈夫。<br>いままでもそうだったし<br>これからも、ずっとそれで大丈夫。"""
ra_025120_0200#1,"""むしろ一人の方が都合が良いの。<br>わたしの戦い方はムチャクチャだから<br>巻き込んじゃうかもしれないし。"""
ra_025120_0210#1,"""ダークファルスを消すためとはいえ<br>アークスのみんなまで<br>消しちゃったら意味ないでしょ？"""
ra_025120_0220#1,"""でも、わたしを心配して<br>言ってくれたんだよね？<br>……だから、ありがと。"""
ra_025120_0230#1,"""んんんーっ……と。<br>のんびりしすぎちゃったかな？<br>わたし、もう行かなくちゃ。"""
ra_025120_0240#1,"""また今度。<br>今度もいっぱい話しようね<br>……それじゃ、ばいばい。"""
