st_048050_0001#0,"""A.P.241/4/24/13:20"""
st_048050_0010#0,"""……兄さん。"""
st_048050_0020#0,"""なんだ、バカ妹。<br>何しに来た。"""
st_048050_0030#0,"""ちょっとそっち寄って。"""
st_048050_0040#0,"""よっ……と。<br>ヘコんでいる兄さんを見てみたくて。"""
st_048050_0050#0,"""……お生憎様。言うほどヘコんじゃいねーよ。<br>いつかはこうなる気がしてたからな。"""
st_048050_0060#0,"""最初から、アーデムさんを疑ってたの？"""
st_048050_0070#0,"""ふいに、底の知れないことを言う奴だったからな。<br>同じ人間とは思えない精神性をしていた。"""
st_048050_0080#0,"""だからこそ、アースガイドなんていう組織を作り<br>多くの人間を惹きつけられたんだろうが……"""
st_048050_0090#0,"""……兄さんも惹かれたの？"""
st_048050_0100#0,"""……否定はしねえよ。<br>結局、オレもお前と同じだ。"""
st_048050_0110#0,"""拠り所が、マザー・クラスタだったか<br>アースガイドだったかの、違いだ。"""
st_048050_0120#0,"""大人ぶっちゃいたが、オレもいっぱいいっぱいで<br>さしのべられた手にすがるしかなかった。<br>アーデムの手にな。"""
st_048050_0130#0,"""…………"""
st_048050_0140#0,"""……なんだよ、その腹立つ顔は。"""
st_048050_0150#0,"""いやー、やけに素直に喋るなと思って。<br>なんだかとっても兄さんらしくない。"""
st_048050_0160#0,"""まあな。どこかの誰かさんと違って<br>一人で溜め込んだり、抱え込んで<br>爆発させたりしないようにしてるんでな。"""
st_048050_0170#0,"""ほーんと、コオリは困ったものよねー。"""
st_048050_0180#0,"""スルースキル上げてきやがったな……"""
st_048050_0190#0,"""マザーがなんとかなったと思ったら、これだ。<br>ほんとお騒がせな惑星だな、地球ってのはよ。<br>アークスもいい迷惑だろう。"""
st_048050_0200#0,"""マザーの時はまだアークスも関係あったが<br>今回のは、正真正銘地球の問題だ。<br>……こっちで、なんとかしねえとな。"""
st_048050_0210#0,"""……兄さん。<br>ちゃんと、あたしも頼ってよ。"""
st_048050_0220#0,"""兄さんは、あたしに<br>もっと自分を頼れって言ってくれたじゃん。<br>家族なんだから、ってさ。"""
st_048050_0230#0,"""それは、逆の立場になってもそうだからね。<br>あたしだって、兄さんの家族なんだから……<br>困った時はお互い様、でしょ？"""
st_048050_0240#0,"""……オレは誰も頼らず一人で出来るなんて<br>思ってもいねーし、自惚れてもいねーよ。<br>使えるもんは使うし、頼れるもんは頼る。"""
st_048050_0250#0,"""<%me>も、コオリってのも<br>もちろんヒツギ、お前の力もあてにしてる。"""
st_048050_0260#0,"""だから……よろしく頼むぜ、妹よ。"""
st_048050_0270#0,"""まかせてよ、兄さん。"""
