name01#0,"""？？？"""
name02#0,"""？？？"""
ra_034030_0001#0,"""A.P.239/2/25"""
ra_034030_0010#0,"""……<%me>。<br>きみの言いたいことはわかってるよ。"""
ra_034030_0020#0,"""もう一度、十年前に行ってみて<br>何があったのか見てくればいいって<br>そう思ってるんだろう？"""
ra_034030_0030#0,"""ぼくもそれを考えたんだけど……<br>ちょっと無理っぽいんだよね。"""
ra_034030_0040#0,"""二代目が消えた後のあの時代は<br>介入が拒絶されている。<br>おそらくは、シオンの仕業だ。"""
ra_034030_0050#0,"""忘れさせたけど、変えさせないって<br>ほんと、わがままな話さ。<br>やることが極端だよ、まったく。"""
ra_034030_0060#0,"""とはいえ、記憶を残してる人も<br>いるみたいだし、話を聞いていけば<br>何かつかめるかもしれないね。"""
al_020050_0010#0,"""二代目ちゃんの存在を隠し通そうとした<br>理由は、こういうことだったんだね。"""
al_020050_0020#0,"""新たなる【深遠なる闇】になりかけた。<br>シオン自身の、作り出したものが。<br>……二代目ちゃんが。"""
al_020050_0030#0,"""自身が与えた知識によって<br>命すら弄ぶようになったフォトナー。<br>それが残した負の遺産、【深遠なる闇】。"""
al_020050_0040#0,"""その不始末を打ち消すために<br>シオンが生みだした二代目ちゃん……<br>それも【深遠なる闇】になりかけた。"""
al_020050_0050#0,"""なら、二代目ちゃんを作る前から<br>やり直せば良い……けど、シオンは<br>それが出来なかった。"""
al_020050_0060#0,"""それこそ、二代目ちゃんを……<br>命を弄ぶってことだから。"""
al_020050_0070#0,"""……シオンの謝罪や後悔はさ<br>フォトナーに知識を与えたことに<br>対してのものだと思ってた。"""
al_020050_0080#0,"""でも、違うんだね。<br>あれは二代目ちゃんへ謝ってたんだ。<br>自身の行いを、悔いて。"""
al_020050_0090#0,"""二代目ちゃんは、いわばシオンの<br>娘のような存在だもんね。<br>……辛かったと思うよ。"""
al_020050_0100#0,"""だから、何としてでも<br>二代目ちゃんを救いたくて<br>……貴方を、頼った。"""
al_020050_0110#0,"""過去に戻って、色々わかったよ。<br>いや、正しくはまだわからないことも<br>多かったりするけどさ。"""
al_020050_0120#0,"""もう過去に戻ってみることは出来ない。<br>だからここからは、記憶の断片を<br>集めて重ねて、真実を探そうかな。"""
