st_013050_0001#0,"""A.P.238/4/9/13:00"""
st_013050_0010#0,"""そこまでッ！"""
st_013050_0020#0,"""おおっ、こりゃ大した番狂わせだな！"""
st_013050_0030#0,"""ちょ、ちょっと待て！\u3000待って！<br>今のナシ！\u3000やり直しを要求する！"""
st_013050_0040#0,"""どんなことであれ、勝負は勝負！<br>決着は決着だ！"""
st_013050_0050#0,"""制限時間もギリギリいっぱい<br>さあ、ワガママはそこまでだ！"""
st_013050_0060#0,"""ぐぬぬぬぬぬ……<br>きっ、貴様たち、覚えておけよ！"""
st_013050_0070#0,"""いやー、あいつが負けるなんて<br>貴重なシーンを見てしまった！"""
st_013050_0080#0,"""君達、ご苦労！<br>これにてすべてのプログラムが終了！<br>最優秀は文句なしで君達だ！"""
st_013050_0090#0,"""この経験を活かして<br>今後の戦いでの奮闘も……"""
st_013050_0100#0,"""おわーっ、クラリスクレイス！<br>こんなところで暴れるな！"""
st_013050_0110#0,"""納得いかない納得いかない<br>納得いかないーッ！"""
st_013050_0120#0,"""半分の力を出せば<br>私が勝っていたはずなのにーッ！"""
st_013050_0125#0,"""そこまでッ！<br>勝者、クラリスクレイス！"""
st_013050_0130#0,"""ふっふーん、どうだどうだ<br>見たか見たか思い知ったか？<br>これが六芒均衡の力だっ！"""
st_013050_0140#0,"""うむうむ、褒めてつかわすぞ貴様ら。<br>ここまでスカッとしたのは<br>かなーり久しぶりのことだ！"""
st_013050_0150#0,"""いやー、気持ちよかったー。<br>満足した、楽しかったー。<br>よーし帰ろう、すぐに帰ろっと！"""
st_013050_0160#0,"""ではな、貴様ら。<br>また今度遊んでやるから<br>もっと強くなっておけよ！"""
st_013050_0170#0,"""残念だったな！<br>とはいえ仕方がない！<br>君達は連戦だったわけだからな！"""
st_013050_0180#0,"""なにはともあれ、ご苦労！<br>これにてすべてのプログラムが終了！<br>最優秀は文句なしで君達だ！"""
st_013050_0190#0,"""六芒均衡との模擬戦も<br>いい経験になっただろう！"""
st_013050_0200#0,"""これらの経験が、君達のさらなる<br>精進につながることを期待しているぞ！<br>では、さらばだ！"""
