name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_011080_0010#0,"""เฮ้อ... อ๊ะ สะ สวัสดี<br>ขอโทษทีที่จู่ๆ ถอนหายใจใส่แบบนั้น<br>ข้าแค่เหนื่อยนิดหน่อยน่ะ...."""
un_011080_0020#0,"""ข้าถูกบอกว่าให้ต่อสู้ให้มากกว่านี้<br>แต่ปัญหามันอยู่ที่ว่า<br>ข้าไม่อยากต่อสู้นี่ซิ...."""
un_011080_0030#0,"""ใครเป็นคนตัดสินว่า ARKS ทุกคน<br>ต้องต่อสู้ตลอดเวลา? แล้วเพื่ออะไร?"""
un_011080_0040#0,"""เพราะว่าพวกเราต่อสู้ได้งั้นเหรอ<br>นั้นไม่มีเหตุผลเลยที่ทำไมพวกเราต้องทำด้วย..."""
un_011080_0050#0,"""....ขอโทษที ข้ารู้ว่าข้ากำลังบ่น<br>แต่ข้าจะพยายามที่จะไม่อารมณ์เสียมากขึ้น<br>ข้าไปก่อนล่ะ...."""
un_011080_0060#0,"""A.P.238/3/6"""
un_011080_0010#1,"""はぁ……あ、こ、こんにちは。<br>すみません、いきなりため息吐いてて。<br>ちょっと、怒られちゃいまして……"""
un_011080_0020#1,"""もっと真面目に戦え、だそうです。<br>そんなこと言われても<br>最初からやる気なんてないのに……"""
un_011080_0030#1,"""アークスは遮二無二戦うものって<br>一体誰が決めたんでしょう。<br>どうして、ぼくたちは戦うのでしょう。"""
un_011080_0040#1,"""戦う力があるから戦うというのは<br>あまりにも論理が乱暴な気がします……"""
un_011080_0050#1,"""……すみません、完全に愚痴ですね。<br>まあ、怒られない程度に頑張ります。<br>それじゃ……"""
un_011080_0060#1,"""A.P.238/3/6"""
