pr_068040_0010#0,"""お休み中なのに<br>急な依頼にご対応頂いて<br>ありがとうございました！"""
pr_068040_0020#0,"""ううん。キリトくんやアスナと<br>お友達になれて、すっごく楽しかった！<br>ね、<%me>？"""
pr_068040_0030#0,"""そうそう、そのお二人ですが<br>まず、アースガイドのエンガさんと<br>連絡を取った所……"""
pr_068040_0040#0,"""地球からオラクルへのアクセス記録は<br>見当たらなかった、との事でした。"""
pr_068040_0050#0,"""また、彼らが口にしていた<br>《ＡＬＯ》と言う名前のゲームも<br>地球には実在しないそうです。"""
pr_068040_0060#0,"""ええっ、そんなはず……<br>もしかして、本当に<br>異世界から来た人たち？"""
pr_068040_0065#0,"""「別の世界から来た」っていうのは<br>わたしたちに気を使って言ってくれたんだと<br>思ったんだけど……"""
pr_068040_0070#0,"""そうですね。<br>おそらく、半分正解で半分不正解です。"""
pr_068040_0075#0,"""シエラちゃん、どういうこと？"""
pr_068040_0080#0,"""７２通りの仮説を立て<br>演算能力を駆使してすべて検証した結果<br>もっとも有力な説が……"""
pr_068040_0090#0,"""彼らは、エンガさんたちの「地球」とは<br>別の世界の「地球」からやって来た……<br>という説です。"""
pr_068040_0100#0,"""別の世界の「地球」……？<br>って、どういうこと？"""
pr_068040_0110#0,"""「並行世界」の概念は、ご存知ですか？<br>マルチバースとかパラレルワールドとか<br>言い方は色々あるんですが、要は……"""
pr_068040_0120#0,"""今、私たちがいる世界と<br>「そっくりだけど別の世界」が<br>存在する……という概念です。"""
pr_068040_0130#0,"""実際、過去にも転送時のトラブルで<br>アークスが座標不明の世界に迷い込んだ<br>事例も報告されています。"""
pr_068040_0140#0,"""理由は不明ですが、何らかの原因で<br>彼らの地球の「ザ・シード」と<br>こちら側の地球の「エスカ」が干渉……"""
pr_068040_0150#0,"""奇跡的に世界がリンクし<br>『PSO2』のように「オラクル」に<br>ログインという形で入って来られた。"""
pr_068040_0160#0,"""そして、彼らのアバターは<br>彼らが持つ、なんらかの強い想いや<br>記憶から具現化された幻創体。"""
pr_068040_0170#0,"""ですから、本人たちはゲームで遊んで<br>いただけで、オラクル世界とは知らずに<br>幻創体を操っていた……という説です。"""
pr_068040_0175#0,"""そういえば、二人とも自分たちの服が<br>直前までいた世界のものじゃなくて、<br>昔にいた世界のものだって言ってたね。"""
pr_068040_0176#0,"""本人たちも不思議がっていた"""
pr_068040_0177#0,"""昔の世界で何かあったのかも"""
pr_068040_0180#0,"""真相は、わからないけれど……<br>きっと、忘れらない思い出が<br>あの服にはあったんだろうね。"""
pr_068040_0190#0,"""ですが……奇跡は、何度も起きません。<br>元の世界に戻ったら、おそらく<br>二度とオラクルに来られないでしょう。"""
pr_068040_0200#0,"""そんな……もう、会えないの？<br>せっかく、仲良くなれたのに……<br>またねって、言ったのに……"""
pr_068040_0210#0,"""あっ！<br>この通信は……アスナ！？"""
pr_068040_0220#0,"""良かった、繋がって。<br>あのね、キリトくんがね……"""
pr_068040_0230#0,"""<%me>！\u3000<br>やっぱり負けたままじゃ<br>納得がいかない。"""
pr_068040_0240#0,"""最後にもう１回！<br>向こうに戻る前に<br>リベンジさせてくれ！"""
pr_068040_0250#0,"""いつもの場所で、待ってるからな！<br>秘策を思いついたんだ。今度こそ勝つ！"""
pr_068040_0260#0,"""キリトくんたら、負けず嫌いなんだから。<br>マトイ、私ももっとこの世界の料理を<br>堪能したい。フランカ's カフェに行こ！"""
pr_068040_0270#0,"""……やったあ！<br>また、会えるんだ……！"""
pr_068040_0280#0,"""いつかは、終わりが来ると思います……<br>でも、その時まで、お二人にはオラクルを<br>めいっぱい楽しんで欲しいですね。"""
pr_068040_0290#0,"""うん……！<br>行こう、<%me>！"""
