name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_010320_0010#0,"""อืม...... แถวนี้ไม่มีเบาะแสอะไรเลยแฮะ<br>โอ้ คู่หู! เป้นไงมาไงเนี่ย!"""
un_010320_0020#0,"""ข้าเหรอ? ข้าอยู่ในระหว่างสังเกตการณ์น่ะ<br>งานสังเกตการณ์ง่ายๆ"""
un_010320_0030#0,"""ยังคงทำหน้าที่นี้ต่ออยู่ล่ะนะ<br>ท่านต้องใช้เวลาแล้วรีบรายงานผลก่อนที่<br>พวกเขาจะให้ท่านไปยังดาวดวงใหม่อีก"""
un_010320_0040#0,"""จริงๆ แล้วถ้าฆ่าตัวที่มันใหญ่ๆ เป็นผลงานได้ก็ดี<br>แต่ถ้าให้พูดตามจริงคือมันไม่ค่อยเกิดกับข้าเท่าไร<br>เพราะข้าพยายามทำงานที่ดูปลอดภัยไว้ก่อนน่ะนะ"""
un_010320_0050#0,"""ถ้าเทียบกับตอนจะเป็น ARKS แล้ว<br>มันใช้เวลาน้อยกว่าแต่เท่านี้ก็เพียงพอแล้ว<br>แฮะๆๆ ไปล่ะนะ!"""
un_010320_0010#1,"""んー……このあたりは気配なし、っと<br>おっ、相棒！\u3000どうしたよ！"""
un_010320_0020#1,"""おれ？\u3000おれは任務中だよ。<br>カンタンな偵察任務。"""
un_010320_0030#1,"""いわゆる下積み、ってやつ？<br>いろいろやって、認められないと<br>いろんな惑星に行く許可が出ないだろ？"""
un_010320_0040#1,"""ハデな戦果があれば一発許可らしいけど<br>おれにはちょっとキビしいからな。<br>手頃な任務を地道にやってくよ。"""
un_010320_0050#1,"""それでも、アークスになるまで<br>かかった時間よりは短いし、十分だ。<br>へへっ、んじゃな！"""
