st_064060_0001#0,"""A.P.242/3/25/10:30"""
st_064060_0010#0,"""オメガで結界発動を行うことで<br>十分な効果が見込めるとの演算結果が出た。<br>実行するだけの意義はある。"""
st_064060_0020#0,"""行ってくれるかい？"""
st_064060_0030#0,"""もちろん"""
st_064060_0040#0,"""一人で？"""
st_064060_0050#0,"""私も共に参ります。<br>もとよりあちらの住人です。<br>先導は任せてください。"""
st_064060_0060#0,"""もちろん、私も共に参ります。<br>私はもとより、あちらからこちらへ<br>やってきたのですから。"""
st_064060_0070#0,"""ふふふふふ、リサもついに<br>オメガとやらに踏み込めるんですねえ。"""
st_064060_0080#0,"""えーっと……ハリエットさんはともかく<br>リサさんも行けるんですか？"""
st_064060_0090#0,"""私と繋がっているので可能です。<br>とはいえ、向こうに戻れば私は神霊。<br>おそらく、私だけでも行けますが……"""
st_064060_0100#0,"""オメガの敵さんの撃ちごたえとか<br>試してみたかったんですよお。<br>楽しみですねえ。楽しみです。"""
st_064060_0110#0,"""……リサの希望を無下にはできませんし。<br>護衛という形でお供できれば、と。"""
st_064060_0120#0,"""……撃たれなければいいんですけど。"""
st_064060_0130#0,"""じゃあわたしも一緒に……"""
st_064060_0140#0,"""……残念、二代目ちゃんはこっち。<br>わたしと一緒に<%me>を<br>オメガへ送り込む役。"""
st_064060_0150#0,"""ええっ！"""
st_064060_0160#0,"""この状況で、守護輝士二人ともがこの世界から<br>一時的にいなくなるというのも危ない。"""
st_064060_0170#0,"""それに君は安静を命じられてるはずだ。<br>一緒に行きたい気持ちはわかるけど<br>今回はこちらに残って欲しい。"""
st_064060_0180#0,"""すぐに戻ってくるよ"""
st_064060_0190#0,"""こっちを頼むよ"""
st_064060_0200#0,"""……うん、わかった。<br>気をつけてね。"""
st_064060_0210#0,"""シエラ、君も同行して<br>二人のナビゲートを。"""
st_064060_0220#0,"""……でもあれ、オメガ内の世界って<br>めまぐるしく変わってるはずですよね。<br>私、ナビゲートできるんでしょうか？"""
st_064060_0230#0,"""大丈夫ですよ、今のオメガは<br>守護輝士が訪れた世界のままです。"""
st_064060_0240#0,"""かの世界の存在である私が<br>こちらに来ているので<br>時間の流れが完全に同期しています。"""
st_064060_0250#0,"""つまり、マルさん統治の世界へと<br>向かうことになるんですか。<br>……不安ですね。"""
st_064060_0260#0,"""えっと……マルガレータなら<br>うまく統治してくれていますよ。<br>……たぶん。"""
skit01#0,"""The Savior Comes Again"""
skit02#0,"""再び降り立つ異邦の地"""
