BlockForm_Title#0,"""ブロック移動"""
BlockForm_Title2#0,"""ブロック説明"""
BlockForm_MyRoom#0,"""自分のマイルームへ移動"""
BlockForm_GuildRoom#0,"""所属のチームルームへ移動"""
BlockForm_ClassicBlock#0,"""『PSO2』ブロックへ移動"""
BlackForm_Cancel#0,"""戻る"""
BlackForm_Explanation#0,"""説明"""
BlackForm_PremiumSpace#0,"""プレミアムスペース"""
BlockForm_Move_Exp#0,"""ブロックを移動すると、<br>受注中のクエストが破棄されます。<br><br>また、クエストを受けている場合、<br>クエスト内で得られる効果も<br>消えてしまいます。"""
BlockForm_Classic_Exp#0,"""ブロックを移動すると、参加している<br>パーティーから自動的に脱退し、<br>受注中のクエストも破棄されます。<br><br>また、クエスト内で得られる効果も<br>消えてしまいます。"""
BlockFormTitle_Streamer_Classic_Exp#0,"""ストリーマーモード"""
BlockForm_Streamer_Classic_Exp#0,"""ストリーマーモード中です。<br><br>ストリーマーモードは<br>『PSO2：NGS』ブロックでのみ有効です。<br>『PSO2』ブロックに移動すると、<br>ストリーマーモードが一時的に解除されます。<br><br>『PSO2』ブロックに移動しますか？"""
BlockForm_MyRoom_Exp#0,"""マイルームへ移動しますか？"""
BlockForm_GuildRoom_Exp#0,"""チームルームへ移動しますか？"""
BlockForm_Move_Que#0,"""$(0)に移動しますか？"""
BlockForm_Classic_Que#0,"""『PSO2』ブロックに移動しますか？"""
BlockForm_BlockName#0,"""対象ブロック"""
BlockForm_Error_Full#0,"""選択したブロックは混雑のため<br>入ることができません。"""
BlockForm_Error_NotFound#0,"""選択したブロックが見つかりませんでした。<br><br>[No.1000］"""
BlockForm_Error_Unknown#0,"""選択したブロックは、エラーのため<br>入ることができません。<br><br>[No.1001］"""
BlockForm_Error_Default#0,"""選択したブロックは、既定外エラーのため<br>入ることができません。<br><br>[No.1002］"""
BlockForm_Error_Premium#0,"""プレミアムセット有効期間中にのみ<br>移動が可能なブロックです。<br>利用券をお持ちでないか、<br>利用期限が切れているため、<br>移動することができません。<br><br>[No.1003］"""
BlockForm_Error_Platform#0,"""ご使用のプラットフォームでは<br>移動することができないブロックです。<br><br>[No.1004］"""
BlockForm_PublicShip#0,"""共通シップへ移動"""
BlockForm_PublicShip_Poka#0,"""共通シップのバトルロビーへ移動"""
BlockForm_PublicShip_Challenge#0,"""共通シップのチャレンジロビーへ移動"""
BlockForm_PokaLobby#0,"""バトルロビーへ移動"""
BlockForm_ChallengeLobby#0,"""チャレンジロビーへ移動"""
BlockForm_MyShip#0,"""所属シップへ移動"""
BlockForm_PublicShip_Exp#0,"""共通シップへ移動すると、参加している<br>パーティーから自動的に脱退し、<br>受注中のクエストも破棄されます。<br><br>また、クエストを受けている場合、<br>クエスト内で得られる効果も<br>消えてしまいます。<br><br>共通シップに移動しますか？"""
BlockForm_PublicShip_Exp_TriggerQuest#0,"""<yellow>トリガークエストを受注中です！<c><br><br>共通シップへ移動すると、パーティーから<br>自動的に脱退し、マルチパーティーも含め<br><yellow>クエスト参加者全員がクエスト破棄となります。<c><br>※トリガークエストの再受注可能時間<br>\u3000または回数が残っている場合に限ります。<br><br>また、クエスト内で得られる効果も<br>すべて消えてしまいます。<br><br><red>クエストを開始するために消費した<br>メセタやアイテムは返却されませんので、<br>トラブルの原因になる可能性があります。<br>ご注意ください。<c><br><br>共通シップに移動しますか？"""
BlockForm_MyShip_Exp#0,"""所属シップへ移動すると、参加している<br>パーティーから自動的に脱退し、<br>受注中のクエストも破棄されます。<br><br>また、クエストを受けている場合、<br>クエスト内で得られる効果も<br>消えてしまいます。<br><br>所属シップに移動しますか？"""
BlockForm_MyShip_Exp_TriggerQuest#0,"""<yellow>トリガークエストを受注中です！<c><br><br>所属シップへ移動すると、パーティーから<br>自動的に脱退し、マルチパーティーも含め<br><yellow>クエスト参加者全員がクエスト破棄となります。<c><br>※トリガークエストの再受注可能時間<br>\u3000または回数が残っている場合に限ります。<br><br>また、クエスト内で得られる効果も<br>すべて消えてしまいます。<br><br><red>クエストを開始するために消費した<br>メセタやアイテムは返却されませんので、<br>トラブルの原因になる可能性があります。<br>ご注意ください。<c><br><br>所属シップに移動しますか？"""
BlockForm_Move_Exp_TriggerQuest#0,"""<yellow>トリガークエストを受注中です！<c><br><br>ブロックを移動すると、パーティーから<br>自動的に脱退し、マルチパーティーも含め<br><yellow>クエスト参加者全員がクエスト破棄となります。<c><br>※トリガークエストの再受注可能時間<br>\u3000または回数が残っている場合に限ります。<br><br>また、クエスト内で得られる効果も<br>すべて消えてしまいます。<br><br><red>クエストを開始するために消費した<br>メセタやアイテムは返却されませんので、<br>トラブルの原因になる可能性があります。<br>ご注意ください。<c>"""
BlockForm_ToMyShip_Exp#0,"""所属シップへ移動すると、<br>マッチングがキャンセルされます。<br><br>所属シップに移動しますか？"""
BlockForm_ToChallengeLobby_Exp#0,"""チャレンジロビーへ移動すると、<br>マッチングがキャンセルされます。<br><br>チャレンジロビーに移動しますか？"""
BlockForm_ToBattleLobby_Exp#0,"""バトルロビーへ移動すると、参加している<br>パーティーから自動的に脱退し、<br>受注中のクエストも破棄されます。<br><br>また、クエストを受けている場合、<br>クエスト内で得られる効果も<br>消えてしまいます。<br><red>※すべてのバトルブロックが撮影可能です。<br>\u3000生放送などに自分のキャラが映ることがあります。<c><br><br>バトルロビーに移動しますか？"""
BlockForm_BattleLobbyToBattleLobby_Exp#0,"""バトルブロックの移動をすると、<br>マッチングがキャンセルされます。<br><br>ブロック移動を行いますか？"""
BlockForm_BattleLobbyToBattleLobby_Exp_NoMatching#0,"""別のバトルブロックに移動します。<br>よろしいですか？<br><br><c c0c0c0>※バトルアリーナのマッチングは<br>\u3000すべてのブロックを対象に行われるため、<br>\u3000人の多いブロックに移動する必要はありません。<c>"""
AreaForm_BridgeArea_Exp#0,"""艦橋へ移動しますか？"""
AreaForm_CafeArea_Exp#0,"""フランカ’s カフェへ移動しますか？"""
Bond_message#0,"""$(0)<br><br>$(1)"""
InPublicShipToast#0,"""一時的に共通シップ専用の状態に切り替わりました。"""
InChallengeShipToast#0,"""一時的にチャレンジシップ専用の状態に切り替わりました。"""
InPokaShipToast#0,"""一時的にバトルアリーナ専用の状態に切り替わりました。"""
BlockForm_Move_Exp_HighLevelQuest#0,"""<red>受注中のクエストは<br>「破棄ペナルティー」対象です！<c><br><br>破棄すると他のプレイヤーに迷惑がかかるため、<br>発生中の緊急クエストを再受注できなくなります。<br>また、強制的に別ブロックへの移動が行われます。<br><br>ブロックを移動すると、パーティーから<br>自動的に脱退して、受注中のクエストが破棄されます。"""
BlockForm_PublicShip_Exp_HighLevelQuest#0,"""<red>受注中のクエストは<br>「破棄ペナルティー」対象です！<c><br><br>破棄すると他のプレイヤーに迷惑がかかるため、<br>発生中の緊急クエストを再受注できなくなります。<br>また、強制的に別ブロックへの移動が行われます。<br><br>共通シップに移動すると、パーティーから<br>自動的に脱退して、受注中のクエストが破棄されます。<br><br>「破棄ペナルティー」を受け、共通シップに移動します。<br>よろしいですか？"""
BlockForm_MyShip_Exp_HighLevelQuest#0,"""<red>受注中のクエストは<br>「破棄ペナルティー」対象です！<c><br><br>破棄すると他のプレイヤーに迷惑がかかるため、<br>発生中の緊急クエストを再受注できなくなります。<br>また、強制的に別ブロックへの移動が行われます。<br><br>所属シップに移動すると、パーティーから<br>自動的に脱退して、受注中のクエストが破棄されます。<br><br>「破棄ペナルティー」を受け、所属シップに移動します。<br>よろしいですか？"""
BlockForm_Complete_Toast#0,"""$(0)に移動しました。"""
BlockForm_GuideText#0,"""他のブロックやPSO2への移動を行えます。"""
BlockForm_TutrialStart#0,"""『PSO2』ブロックでは<br>序章からのプレイになります。<br><br>よろしいですか？"""
BlockForm_RegionMove_Title#0,"""リージョン移動"""
BlockForm_RegionMove_Exp#0,"""$(0)に移動します。<br>よろしいですか？"""
BlockForm_NotOnlyBlock_Exp_PS4#0,"""\""PS4\""専用ブロックから移動します。<br><br>専用ブロックから移動をすると<br>他のプラットフォームのプレイヤーとも<br>パーティーを組むなどコミュニケーションが<br>可能になります。<br><br>移動してもよろしいですか？"""
BlockForm_Error_IllegalMember#0,"""選択したブロックに移動できないパーティーメンバーが<br>いるため、移動できませんでした。"""
MeetForm_Title#0,"""相手のいる場所に移動"""
MeetForm_Explanation#0,"""$(0)のいる場所に移動しますか？<br><br><yellow>※探索・戦闘セクションならリューカーデバイスに、<br>\u3000アークス拠点なら入口に移動します。<br>※移動すると、受注中のクエストが破棄され、<br>\u3000クエスト進行中に得た効果も失われます。<br>※自分だけがルームキーワードを<br>\u3000指定している場合は、<br>\u3000そのキーワード設定が解除されます。<c>"""
MeetForm_BlockMoveOnly#0,"""相手がいる場所に移動できなかったため、ブロック移動のみを行いました。"""
MeetForm_Error_Terminal#0,"""移動しようとしているアークス拠点の<br>リューカーデバイスが未開放のため、<br>移動できませんでした。"""
MeetForm_Error_SamePlace#0,"""相手が同じ場所にいるため、<br>移動できませんでした。"""
MeetForm_Error_ClassicBlock#0,"""相手が『PSO2』ブロックにいるため、<br>移動できませんでした。"""
MeetForm_Error_Logout#0,"""相手がログアウトしているため、<br>移動できませんでした。"""
