name01#0,"""？？？"""
name02#0,"""？？？"""
un_031070_0010#0,"""よい子のみんな、元気にしてたかな？<br>お久しぶりです！\u3000パティちゃんです！"""
un_031070_0020#0,"""どこ見てんのパティちゃん。"""
un_031070_0030#0,"""あ、どうも、ティアです。<br>……なんだかこの挨拶も<br>久しぶりな気がするね。"""
un_031070_0040#0,"""ほーんと、いろいろあったもんねぇ。<br>あんなことや、こんなこと……"""
un_031070_0050#0,"""……なにも覚えてなさそうな顔だね。"""
un_031070_0060#0,"""ま、なにもかもがうまくまるーく<br>収まったってことでいいんだよね！<br>いやー、よかったよかった！"""
un_031070_0070#0,"""<%me>さん。<br>……本当に、お疲れ様でした。"""
un_031070_0080#0,"""また会えて、嬉しいよ！"""
un_031070_0090#0,"""さてさて、しかしアークスの<br>あたしたちには、休んでる暇など<br>ありはしないのでした！"""
un_031070_0100#0,"""ここ、新たな惑星、ハルコタン！<br>白と黒のコントラストが綺麗！"""
un_031070_0110#0,"""見た目の感想なんて聞いてない。<br>……なんでも、新しいダークファルスの<br>反応が、この惑星にあるって話。"""
un_031070_0120#0,"""原住民もいるみたいだけど<br>あんまり話を聞かないかも……<br>上手く交流できてるのかな？"""
un_031070_0130#0,"""交流に上手いも下手もなーい！<br>当たって砕ける、ただそれだけ！"""
un_031070_0140#0,"""……フォローに回されるほうの<br>身にもなって欲しいんだけど？"""
