name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_011390_0010#0,"""..............<br>.....<%me>?<br>ขอโทษที ชั้นมัวแต่มองนั่นมองนี่อยู่น่ะ....."""
un_011390_0020#0,"""ทุกๆ อย่างดูใหม่สำหรับชั้นทั้งหมดเลย<br>ชั้นเลยไม่ทันได้สังเกตรอบๆ ตัวน่ะ"""
un_011390_0030#0,"""ตอนที่นั่งดูที่ Lobby ในตอนแรก<br>ชั้นตกใจหมดเลยนะ แบบว่า<br>[มีอะไรเคลื่อนไว้ในกำแพงด้วย!]"""
un_011390_0040#0,"""การสูญเสียความทรงจำเป็นเรื่องที่เจ็บปวด<br>แต่ก็เหมือนได้พบกับสิ่งใหม่ๆ ตลอดเวลา<br>ซึ่งมันน่าสนุกดีนะ"""
un_011390_0050#0,"""อ่า... นะ..แน่นอน<br>ชั้นยังพยายามจะนึกอยู่นะ<br>ชั้นยังไม่ลืมหรอก"""
un_011390_0060#0,"""แต่การที่ลืมไปแบบนี้<br>มันก็ไม่ได้เลวร้ายเท่าไรนะ<br>แค่คิดดูเล่นๆ น่ะ อื้อ"""
un_011390_0010#1,"""…………<br>……<%me>？<br>ごめん、あっちこっち見てて……"""
un_011390_0020#1,"""みんなにとって普通に見えるものも<br>わたしにとっては新しいものだから<br>なんか、すごくわくわくするの。"""
un_011390_0030#1,"""ロビーにあるモニターとか<br>最初はすっごくびっくりしたよ。<br>わ、何かが壁の中で動いてる！\u3000って。"""
un_011390_0040#1,"""いろいろ忘れちゃってるのは<br>不便でもあるけど、当たり前が<br>新しいことになるのは、楽しいな。"""
un_011390_0050#1,"""あ……も、もちろん<br>思い出す努力もしてるよ。<br>ちゃんと忘れてないよ。"""
un_011390_0060#1,"""ただ、忘れることは<br>悪いことばかりじゃないなあ、って<br>ちょっと思っただけ。うん。"""
