name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
ra_010030_0010#0,"""โอ๊ะ <%me><br>บังเอิญจังเลยแฮะ ที่มาเจอท่านที่นี่"""
ra_010030_0020#0,"""ข้าก็แค่รอจนเงกแล้วเท่านั้นเองน่ะ<br>เพราะยัย Echo ดันนอนตื่นสายอีกแล้ว<br>ยัยนั่นบอกให้ข้ารอจนกว่าจะเตรียมตัวเสร็จ"""
ra_010030_0030#0,"""แต่จากตอนนั้นนี่คิดว่าผ่านมานานแค่ไหนแล้ว......<br>รอเฉยๆ แบบไม่ทำอะไรนี่มันน่าเบื่อสุดๆ เลยน้า"""
ra_010030_0040#0,"""อ๊ะ ใช่ใช่<br>ท่านได้ทำ Client Order <br>บ้างรึเปล่า?"""
ra_010030_0050#0,"""Client Order น่ะนะ ถ้าพูดให้เข้าใจง่ายๆ <br>มันก็เหมือนคำขอร้องส่วนตัว<br>ก็ราวๆ ให้ไปเก็บของนู่นนี่มานั่นแหละ"""
ra_010030_0060#0,"""มันก็ไม่ใช่ภารกิจที่มีตลอดเวลา<br>ดังนั้นถ้าว่างๆ ลองไปรับดูก็ดีนะ<br>จะได้เป็นประสบการณ์ที่ดีด้วย"""
ra_010030_0070#0,"""......นั่นสินะ ไหนๆ ยัย Echo ก็คง<br>จะยังไม่มาอีกซักพักนึงแน่ๆ<br>ลองรับ Order จากข้าไปดูหน่อยเป็นไง"""
ra_010030_0080#0,"""ชื่อของ Client Order ก็คือ...... นั่นสินะ<br>เอาเป็น [Killing Time on Naberius]<br>เป็นไง"""
ra_010030_0090#0,"""เป็นไงๆ ให้บรรยากาศออกมามั่งมั้ย<br>ถ้ามีอารมณ์อยากรับ Order ก็ลอง<br>มาคุยกับข้าอีกครั้งก็แล้วกัน"""
ra_010030_0100#0,"""A.P.238/2/22"""
ra_010030_0010#1,"""お、<%me>。<br>奇遇だな、こんなところで会うなんて。"""
ra_010030_0020#1,"""俺はただの待ちぼうけだよ。<br>エコーのやつがまた寝坊しやがってな。<br>準備するまで待ってろ、ってさ。"""
ra_010030_0030#1,"""それからどのくらい経ったか……<br>いい加減待つのも飽きたな。"""
ra_010030_0040#1,"""ああ、そうそう。<br>お前、クライアントオーダーとかは<br>ちゃんとやってるか？"""
ra_010030_0050#1,"""クライアントオーダーってのはな<br>簡単に言えば、個人からの依頼だよ。<br>あれを取ってきてとか、そういうのだ。"""
ra_010030_0060#1,"""いつも任務があるわけじゃないからな。<br>暇な時はそういうのを受けるといいぜ。<br>いい経験にもなるしな。"""
ra_010030_0070#1,"""……そうだな、どうせエコーのやつ<br>まだしばらくは来ないだろうし<br>俺からのオーダー、受けてみろよ。"""
ra_010030_0080#1,"""クライアントオーダー名は……そうだな<br>『暇つぶしにナベリウスへ』とでも<br>しておくか。"""
ra_010030_0090#1,"""よしよし、雰囲気も出してみるかな。<br>オーダーを受ける気になったら<br>もう一回話しかけてみてくれよ。"""
ra_010030_0100#1,"""A.P.238/2/22"""
